% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1603 +2.380710740e+00 +2.380710740e+00 +1.422071074e+01 +1.422071074e+01 -2.0814e+00 -3.7940e+00 +1.0492e-01 -2.2120e+00 +3.3615e+00 +3.4334e-01 -1.6979e+00 -2.9478e+00 +9.8268e-01 +4.3120e+00 +3.6087e+00 -1.7594e+00 +1.0142e+00 -2.5042e+00 -3.6851e+00 -1.5820e+00 +3.1710e+00 +3.0160e+00 +1.1699e+00 -6.3979e-01
% function evaluation | noise-free fitness - Fopt (1.581200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.249990711e+01 +1.249990711e+01 +1.706199071e+02 +1.706199071e+02 -3.7422e+00 -3.7812e+00 +2.9855e+00 +3.1153e+00 -1.6210e+00 -1.6511e-01 -2.8788e+00 -3.0763e+00 -3.3608e+00 +2.4669e+00 -2.6652e+00 +2.2148e+00 +6.3708e-01 +3.6382e+00 -3.7028e+00 -3.1036e+00 +1.4180e+00 -3.6839e+00 -3.5750e+00 -3.9272e+00
9 +6.403951067e+00 +6.403951067e+00 +1.645239511e+02 +1.645239511e+02 +3.7224e+00 -3.7925e+00 +7.4907e-01 -1.5579e+00 -3.1684e+00 -3.2808e+00 -3.5635e+00 -2.6719e+00 +3.3521e+00 -3.3164e+00 +4.3424e-01 -1.8085e+00 -2.7247e+00 +2.4655e+00 +1.8157e+00 -1.8132e+00 -1.8281e+00 +1.3667e+00 +9.2695e-01 +2.5665e+00
258 +4.532236248e+00 +4.532236248e+00 +1.626522362e+02 +1.626522362e+02 +1.1058e+00 +2.7990e-01 -2.2065e+00 +3.5626e+00 -4.8760e-01 +1.3050e-01 +7.2625e-01 -4.7256e-01 +1.4152e+00 +2.6511e+00 +3.6132e+00 -9.1115e-01 -3.8262e+00 -3.6945e+00 +1.2759e+00 -2.4731e+00 +2.6198e+00 +9.1574e-01 +1.0553e+00 +1.7855e+00
296 +3.676391058e+00 +3.676391058e+00 +1.617963911e+02 +1.617963911e+02 +2.4193e+00 -2.3864e+00 -9.6008e-02 -1.6386e-01 -2.8321e+00 -3.5745e+00 -3.4595e+00 -3.3308e+00 +3.8822e+00 -7.2743e-01 +4.4110e-01 -2.3131e+00 -2.3922e+00 +9.2883e-01 +1.7880e+00 -1.4572e+00 -1.8500e+00 +8.9786e-01 +8.9220e-01 +1.4983e+00
% function evaluation | noise-free fitness - Fopt (-1.021200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.516651055e+01 +1.516651055e+01 -8.695348945e+01 -8.695348945e+01 +1.6021e+00 +2.0642e+00 -3.0752e+00 +3.1355e+00 -3.6671e+00 +3.8189e-01 -1.1279e+00 -1.5949e-03 -2.1890e+00 -5.9365e-01 -1.3507e-01 +2.6090e+00 -2.7826e+00 -2.3280e+00 -1.7552e+00 +4.0561e-01 -3.8659e-01 -7.5381e-01 -1.3537e+00 +9.2261e-01
3 +8.278031990e+00 +8.278031990e+00 -9.384196801e+01 -9.384196801e+01 -9.7210e-01 +2.4119e+00 -9.9710e-01 +3.3244e+00 -2.7389e+00 +3.2732e+00 +2.4432e+00 +4.7287e-01 -2.3422e+00 -1.6960e-01 +3.9198e+00 -1.2464e+00 -1.5328e+00 -7.7338e-01 +1.0163e+00 -3.3276e+00 +3.4240e+00 +1.7052e+00 -6.9844e-01 +3.6450e+00
58 +4.656795521e+00 +4.656795521e+00 -9.746320448e+01 -9.746320448e+01 -6.3597e-01 -2.8250e+00 -2.1369e+00 -2.0309e-01 +1.0023e+00 +3.4525e+00 -2.2047e+00 +8.1716e-01 -4.5722e-01 -9.9686e-01 +1.8059e+00 +4.6406e-01 +2.8258e+00 -4.3289e-01 +1.3025e+00 +2.6669e+00 +3.2670e+00 -3.9404e+00 +6.3922e-01 -1.0604e+00
5170 +3.653485294e+00 +3.653485294e+00 -9.846651471e+01 -9.846651471e+01 +2.1662e-02 -2.2539e+00 -3.4795e+00 -1.7186e+00 -2.7622e+00 -1.6980e+00 -3.1506e+00 +2.7009e+00 -2.1868e-01 +1.6267e+00 +2.5042e+00 +3.1111e+00 +3.1580e-01 +8.3813e-01 +1.4298e+00 -2.5323e+00 +3.9258e-01 +3.9710e+00 -2.0222e+00 -8.5651e-01
% function evaluation | noise-free fitness - Fopt (-8.798000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.574320552e+01 +1.574320552e+01 -7.223679448e+01 -7.223679448e+01 +4.9781e-01 +3.3650e+00 +1.0948e+00 -9.7014e-01 +3.6661e+00 +1.4223e+00 +6.2288e-01 -6.8563e-02 +8.9519e-01 +1.9266e+00 -2.4743e+00 -2.8514e+00 +2.4778e+00 -1.2240e+00 -3.3555e+00 +1.7207e+00 +1.4477e+00 -4.8151e-02 +3.5928e+00 -1.1579e+00
4 +8.652539379e+00 +8.652539379e+00 -7.932746062e+01 -7.932746062e+01 +1.4141e+00 -2.1892e+00 +3.3983e+00 -1.4823e+00 -2.1242e+00 +2.0351e+00 -1.9161e+00 +1.1031e+00 +3.6748e+00 -2.8698e-01 -2.5784e-01 +1.1562e+00 -2.7270e+00 +3.1034e+00 +3.8244e+00 -2.6087e+00 +1.0460e+00 +2.5056e+00 -2.1274e+00 -3.5903e+00
158 +5.630403528e+00 +5.630403528e+00 -8.234959647e+01 -8.234959647e+01 -1.3097e+00 +2.7351e+00 +3.8975e+00 +1.9555e+00 -2.6223e+00 -1.9185e+00 +1.1627e+00 +2.9050e+00 -1.5009e+00 +3.4099e+00 +6.1031e-01 +1.3010e+00 -4.2111e-01 +3.8061e+00 -3.5155e+00 -2.3420e+00 -1.7176e+00 +3.9204e+00 +2.0869e+00 -2.8231e+00
5591 +3.884800583e+00 +3.884800583e+00 -8.409519942e+01 -8.409519942e+01 -1.2513e+00 +2.8189e+00 +4.3260e+00 +1.9973e+00 -1.9633e+00 -1.5396e+00 +1.1073e+00 +3.1100e+00 -1.9712e+00 +3.6382e+00 +1.2401e+00 +1.1370e+00 +8.0049e-03 +4.7190e+00 -3.7945e+00 -2.3303e+00 -1.6676e+00 +4.1653e+00 +1.5784e+00 -2.7793e+00
