% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
17476 +3.979034760e+01 +3.979034760e+01 -5.539965240e+01 -5.539965240e+01 +1.3156e+00 -9.3213e-01 -1.7236e+00 -3.0666e+00 -3.6797e+00 -2.2908e+00 -3.4006e+00 -2.9565e+00 -1.6394e+00 -9.2715e-01 -2.9858e+00 +8.3204e-01 -2.5971e+00 -2.9991e+00 -2.1120e+00 -3.0966e+00 -1.6239e+00 -1.1202e+00 +2.5785e+00 -3.9284e+00
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.322126348e+03 +3.322126348e+03 +3.245496348e+03 +3.245496348e+03 +1.6212e+00 -3.9639e+00 +3.9212e+00 -1.6152e+00 +3.8840e+00 -1.1103e+00 +2.3984e+00 -1.6348e+00 -4.5938e-01 -2.3562e+00 +2.9911e+00 -1.4771e-01 -1.0203e-01 +7.1289e-02 -1.0193e+00 -8.0957e-01 +1.6764e+00 -3.1400e+00 +3.8895e+00 +3.8025e-01
8 +2.009933690e+03 +2.009933690e+03 +1.933303690e+03 +1.933303690e+03 +1.8371e+00 -1.5680e+00 -3.3775e+00 -6.5228e-01 -1.6921e-01 +1.8638e+00 -1.2734e+00 -3.2526e+00 -2.0302e+00 -9.6542e-01 -9.5438e-01 +1.1794e+00 -7.8338e-01 -1.9184e+00 -7.7620e-01 +1.6716e+00 +3.4273e+00 -1.1000e+00 -3.3087e+00 +3.2218e+00
359 +1.552643963e+03 +1.552643963e+03 +1.476013963e+03 +1.476013963e+03 -3.1725e+00 -3.8765e+00 -7.1015e-01 -4.6256e-01 +1.0232e+00 +9.7252e-01 -1.9575e+00 -2.2565e+00 -2.3373e+00 +8.6924e-01 -2.8773e+00 +1.5061e+00 +9.2308e-01 -2.2461e+00 -1.0979e+00 +3.3647e+00 +5.8125e-01 +2.2544e+00 -2.2057e-01 +2.9448e+00
5256 +9.983243343e+02 +9.983243343e+02 +9.216943343e+02 +9.216943343e+02 -2.9496e+00 -3.2920e+00 +4.4585e-01 -1.7404e+00 +1.6264e+00 +1.7993e+00 -2.0066e+00 -8.0779e-01 -1.8162e+00 +1.8780e+00 -2.7817e+00 +9.4501e-01 -3.6333e-01 -1.9918e+00 -3.1129e-01 +2.8902e+00 +1.1031e+00 +2.3896e+00 -1.1191e+00 +3.6180e+00
8661 +6.225960697e+02 +6.225960697e+02 +5.459660697e+02 +5.459660697e+02 -2.4773e+00 -3.3415e+00 +1.7342e+00 -2.5367e+00 +1.7627e+00 +2.6659e+00 -2.1932e+00 +3.0721e-01 -1.0012e+00 +2.3518e+00 -2.6710e+00 +5.7108e-01 -1.0588e+00 -1.5204e+00 +2.6659e-01 +3.2279e+00 +1.6255e+00 +2.3351e+00 -1.9830e+00 +4.1769e+00
11560 +3.955966096e+02 +3.955966096e+02 +3.189666096e+02 +3.189666096e+02 -1.8704e+00 -3.0762e+00 +2.3315e+00 -2.9348e+00 +2.1540e+00 +2.8248e+00 -2.5089e+00 +7.0245e-01 -5.8315e-01 +2.4845e+00 -2.5437e+00 +5.4322e-01 -2.3082e+00 -1.5730e+00 +1.1199e-01 +3.4123e+00 +1.8897e+00 +1.9962e+00 -2.8054e+00 +4.1673e+00
13803 +2.474702279e+02 +2.474702279e+02 +1.708402279e+02 +1.708402279e+02 -1.9911e+00 -3.0364e+00 +2.9145e+00 -2.8018e+00 +2.2086e+00 +3.1268e+00 -2.3134e+00 +9.2222e-01 -2.5046e-01 +2.7428e+00 -2.3110e+00 +4.7778e-01 -2.6098e+00 -1.0861e+00 -6.6843e-02 +3.3566e+00 +2.3710e+00 +1.7254e+00 -3.1880e+00 +3.9098e+00
15316 +1.525027601e+02 +1.525027601e+02 +7.587276011e+01 +7.587276011e+01 -1.7765e+00 -2.8806e+00 +3.3964e+00 -2.4005e+00 +2.1071e+00 +3.4990e+00 -2.3964e+00 +1.2620e+00 +1.7727e-01 +2.8408e+00 -2.1771e+00 +2.2447e-01 -2.8090e+00 -9.6147e-01 -5.2210e-02 +3.3674e+00 +2.4824e+00 +2.1159e+00 -3.4894e+00 +3.9308e+00
16345 +9.444629034e+01 +9.444629034e+01 +1.781629034e+01 +1.781629034e+01 -1.5534e+00 -2.8226e+00 +3.6837e+00 -2.5553e+00 +2.0669e+00 +3.7007e+00 -2.2731e+00 +1.2448e+00 +3.6476e-01 +2.8627e+00 -1.9783e+00 -1.6927e-01 -2.9933e+00 -7.0769e-01 -4.4764e-01 +3.6306e+00 +2.4791e+00 +2.1947e+00 -3.5989e+00 +3.8837e+00
17484 +6.266765221e+01 +6.266765221e+01 -1.396234779e+01 -1.396234779e+01 -1.6295e+00 -2.6963e+00 +3.5589e+00 -2.5948e+00 +2.0494e+00 +3.7047e+00 -2.2132e+00 +1.1942e+00 +2.7885e-01 +2.7694e+00 -1.9641e+00 -1.3841e-01 -3.1338e+00 -6.3390e-01 -3.7218e-01 +3.5382e+00 +2.6456e+00 +2.2014e+00 -3.7379e+00 +3.9091e+00
21616 +3.959538734e+01 +3.959538734e+01 -3.703461266e+01 -3.703461266e+01 -1.3868e+00 -2.6950e+00 +3.5047e+00 -2.6893e+00 +2.1627e+00 +3.7307e+00 -1.8947e+00 +1.3201e+00 +3.8141e-01 +2.7223e+00 -2.0310e+00 +1.4450e-01 -3.1633e+00 -5.9511e-01 -4.5745e-01 +3.2565e+00 +2.8127e+00 +2.0426e+00 -3.8677e+00 +4.0517e+00
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.158010327e+03 +3.158010327e+03 +3.273270327e+03 +3.273270327e+03 -1.0448e+00 +3.7725e+00 -1.9063e+00 -1.8441e+00 +7.4452e-01 +6.0320e-02 +2.0291e+00 +2.7248e+00 +9.1604e-01 -1.9114e+00 +1.4351e+00 +3.3982e+00 -1.2757e+00 -1.1095e+00 -3.4077e+00 -2.3681e+00 -2.0839e+00 -1.2881e+00 -7.1328e-01 -2.8194e+00
5 +1.873595076e+03 +1.873595076e+03 +1.988855076e+03 +1.988855076e+03 +1.6649e+00 -3.1961e-01 -2.2656e-01 +2.0463e+00 +9.5297e-01 +2.2144e+00 -2.5802e-01 -2.1942e+00 -3.3155e+00 +2.9673e+00 +2.9014e+00 -1.9629e+00 -1.1622e+00 +1.9865e+00 +2.4551e-01 -2.7962e+00 +5.3059e-01 -2.3486e+00 -1.4351e+00 +1.7721e+00
209 +1.533501095e+03 +1.533501095e+03 +1.648761095e+03 +1.648761095e+03 +3.6209e+00 -2.7315e+00 -1.7409e+00 +8.0263e-01 -1.9311e+00 +2.4319e+00 +6.8808e-01 -3.3784e+00 -2.5153e+00 +3.0294e+00 -4.5031e-01 +1.4337e-02 -1.4664e+00 -1.1938e+00 -2.3445e+00 +9.3547e-01 +1.3396e+00 -1.0379e+00 -1.2666e+00 +5.3305e-02
4738 +9.977986101e+02 +9.977986101e+02 +1.113058610e+03 +1.113058610e+03 +1.7808e+00 -2.9949e+00 -1.2342e+00 +1.8866e+00 +1.0868e+00 +1.9425e+00 -1.8985e-01 -8.1046e-01 -2.3163e+00 +3.2353e+00 -8.8759e-01 +1.3793e+00 -1.7206e+00 -1.9085e+00 -2.3813e+00 -5.4043e-02 +1.6014e+00 -1.0761e+00 +9.2857e-02 +1.6970e+00
8667 +6.303683835e+02 +6.303683835e+02 +7.456283835e+02 +7.456283835e+02 +1.8279e+00 -3.4753e+00 -8.7005e-01 +2.3673e+00 +2.1246e+00 +1.8460e+00 -7.8614e-01 -7.2383e-01 -2.1869e+00 +3.6998e+00 -8.3771e-01 +1.1851e+00 -2.5285e+00 -1.1361e+00 -2.1741e+00 +9.6362e-02 +1.6230e+00 -6.8872e-01 +1.2568e+00 +5.1150e-01
11708 +3.910876865e+02 +3.910876865e+02 +5.063476865e+02 +5.063476865e+02 +1.7486e+00 -3.6651e+00 -2.4710e-01 +2.7835e+00 +2.3864e+00 +2.4025e+00 -1.6071e+00 -1.0053e+00 -2.5084e+00 +3.7539e+00 -1.0240e+00 +1.5258e+00 -2.5858e+00 -5.8224e-01 -2.0458e+00 +3.3296e-02 +1.3754e+00 -7.4201e-01 +1.9871e+00 -7.2376e-01
14455 +2.432552240e+02 +2.432552240e+02 +3.585152240e+02 +3.585152240e+02 +1.8444e+00 -3.5888e+00 -7.4840e-01 +3.1781e+00 +2.7791e+00 +2.2373e+00 -1.9070e+00 -9.2266e-01 -2.6579e+00 +3.8186e+00 -1.1958e+00 +1.6851e+00 -2.8235e+00 +5.8449e-02 -2.2567e+00 +2.0307e-01 +1.2287e+00 -9.6840e-01 +2.2632e+00 -1.6284e+00
16162 +1.545694478e+02 +1.545694478e+02 +2.698294478e+02 +2.698294478e+02 +7.5506e-01 -3.3543e+00 -1.1594e+00 +3.5114e+00 +2.7592e+00 +1.9422e+00 -2.6376e+00 -6.5932e-01 -2.8677e+00 +3.8400e+00 -1.6247e+00 +2.2743e+00 -3.1736e+00 +7.6181e-01 -2.5940e+00 +8.6203e-01 +1.1917e+00 -1.2081e+00 +2.3021e+00 -3.2943e+00
17683 +9.817538302e+01 +9.817538302e+01 +2.134353830e+02 +2.134353830e+02 +1.1563e+00 -3.5961e+00 -1.1458e+00 +3.5544e+00 +2.7321e+00 +2.1721e+00 -2.4862e+00 -9.4314e-01 -3.0020e+00 +3.9944e+00 -1.6002e+00 +2.1686e+00 -2.8778e+00 +6.7885e-01 -2.4045e+00 +5.8605e-01 +9.3810e-01 -1.0496e+00 +2.1610e+00 -3.2497e+00
19852 +6.207323936e+01 +6.207323936e+01 +1.773332394e+02 +1.773332394e+02 +1.1719e+00 -3.6139e+00 -8.4956e-01 +3.3573e+00 +3.1834e+00 +2.4424e+00 -2.3901e+00 -1.2042e+00 -2.9299e+00 +3.8909e+00 -1.6589e+00 +2.3565e+00 -2.8268e+00 +6.8912e-01 -2.4840e+00 +5.3028e-01 +8.6142e-01 -7.7798e-01 +2.4489e+00 -2.9799e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.521048855e+03 +2.521048855e+03 +2.520948855e+03 +2.520948855e+03 +2.8463e+00 +6.6953e-01 -2.6754e+00 -2.3818e+00 -1.3480e+00 +1.3079e+00 -2.0600e+00 +1.0053e+00 +3.1674e+00 +3.9927e+00 +9.3372e-01 -3.8849e+00 +2.0530e+00 -1.4850e+00 -3.3231e+00 +3.6824e+00 -2.6848e+00 -3.7207e-01 +3.0763e+00 +3.7433e+00
3 +1.699679403e+03 +1.699679403e+03 +1.699579403e+03 +1.699579403e+03 +8.5285e-01 -3.4084e+00 -2.3278e+00 -2.5740e+00 +3.9985e+00 -1.1753e+00 -5.2195e-01 +1.1570e-01 +1.9301e+00 +1.5025e+00 -3.9995e+00 +5.3668e-01 -1.6418e+00 +7.6606e-01 -1.5361e+00 +7.5698e-01 -8.6629e-02 -3.0793e+00 -1.1371e+00 -1.0239e+00
40 +1.478673328e+03 +1.478673328e+03 +1.478573328e+03 +1.478573328e+03 +2.5996e+00 +1.7339e+00 -1.5646e+00 -2.2444e+00 +2.3699e+00 -1.5156e+00 -1.9109e+00 +3.7415e-01 +2.1653e+00 +2.3925e+00 -2.5306e+00 +4.2652e-01 +1.5342e+00 +6.8497e-01 -1.2837e+00 +1.5606e-01 -5.9253e-01 -3.5337e+00 -9.6441e-01 +4.9682e-01
3570 +9.984612879e+02 +9.984612879e+02 +9.983612879e+02 +9.983612879e+02 +3.1163e+00 +8.1856e-01 -1.0719e+00 -2.2151e+00 +2.6909e+00 -2.2466e+00 -2.5898e+00 +1.2933e+00 +2.5888e+00 +2.6358e+00 -2.1222e+00 +4.6064e-01 +2.6581e-01 +1.0613e+00 -1.4997e+00 +6.8517e-01 -1.0133e+00 -3.4988e+00 -9.5217e-01 +2.9255e-01
6459 +6.271216093e+02 +6.271216093e+02 +6.270216093e+02 +6.270216093e+02 +3.6573e+00 +3.0159e-01 -7.5702e-01 -1.9643e+00 +2.3420e+00 -2.6543e+00 -2.9195e+00 +2.0913e+00 +2.3835e+00 +2.4621e+00 -2.2875e+00 +7.8108e-01 -5.8926e-01 +1.0104e+00 -1.0579e+00 +1.3751e+00 -1.3991e+00 -3.3938e+00 -1.2676e+00 +5.5079e-01
8481 +3.947272189e+02 +3.947272189e+02 +3.946272189e+02 +3.946272189e+02 +4.1873e+00 +2.9747e-01 -4.8184e-01 -1.8130e+00 +2.3894e+00 -3.2234e+00 -3.6381e+00 +2.8418e+00 +2.5248e+00 +2.8055e+00 -2.4613e+00 +7.4741e-01 -9.5340e-01 +8.5756e-01 -9.9331e-01 +2.0080e+00 -1.5393e+00 -3.1896e+00 -1.8483e+00 +7.4629e-01
10270 +2.472666001e+02 +2.472666001e+02 +2.471666001e+02 +2.471666001e+02 +4.1569e+00 +5.0067e-02 -5.0138e-02 -1.8723e+00 +1.9493e+00 -3.5939e+00 -3.4761e+00 +3.5255e+00 +2.2007e+00 +2.8740e+00 -2.2928e+00 +9.9103e-01 -1.3451e+00 +8.0563e-01 -9.3235e-01 +2.3541e+00 -1.9873e+00 -3.0600e+00 -1.6179e+00 +7.1805e-01
12363 +1.497484091e+02 +1.497484091e+02 +1.496484091e+02 +1.496484091e+02 +4.2307e+00 -9.2007e-02 +1.6142e-03 -1.5777e+00 +1.5251e+00 -3.5477e+00 -3.1932e+00 +3.8366e+00 +2.0788e+00 +2.6814e+00 -2.3248e+00 +1.5327e+00 -1.3270e+00 +1.1939e+00 -9.5142e-01 +2.2179e+00 -1.8980e+00 -3.0905e+00 -1.3216e+00 +6.9402e-01
16176 +9.830786318e+01 +9.830786318e+01 +9.820786318e+01 +9.820786318e+01 +4.2459e+00 -9.3255e-02 +3.1837e-01 -1.6074e+00 +1.4048e+00 -3.3193e+00 -3.2002e+00 +3.9717e+00 +2.0743e+00 +2.8421e+00 -2.0536e+00 +1.7007e+00 -1.5867e+00 +1.1090e+00 -1.2302e+00 +2.1460e+00 -2.0810e+00 -3.1701e+00 -1.0273e+00 +6.7923e-01
27438 +5.798740537e+01 +5.798740537e+01 +5.788740537e+01 +5.788740537e+01 +3.9406e+00 -1.1533e+00 +1.3802e+00 -9.2868e-01 +6.2779e-01 -2.9667e+00 -1.9119e+00 +3.8535e+00 +2.8708e+00 +3.3107e+00 -3.1084e+00 +1.9825e+00 -1.5797e+00 +1.1050e+00 -8.1140e-01 +1.4961e+00 -1.9587e+00 -3.4120e+00 -1.0961e+00 +6.5193e-01
% function evaluation | noise-free fitness - Fopt (-1.502400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.469087519e+03 +3.469087519e+03 +3.318847519e+03 +3.318847519e+03 -2.4758e+00 -1.4785e+00 -3.0625e+00 -1.1550e+00 -6.4462e-01 -3.5506e-01 -3.6087e+00 -8.8576e-01 -2.8865e+00 +2.5336e+00 -3.1387e+00 +3.6123e-01 +3.8367e+00 -1.8251e+00 -9.4205e-01 -3.8919e+00 +2.3970e+00 +3.6287e+00 -3.5575e+00 -7.0670e-01
8 +2.501926081e+03 +2.501926081e+03 +2.351686081e+03 +2.351686081e+03 +8.9085e-01 +3.3388e-01 +5.2042e-01 +2.7367e+00 -9.9092e-01 +2.0553e+00 +3.9271e+00 +3.3802e+00 +6.1980e-01 -1.0450e+00 +2.1820e+00 +1.1936e+00 +3.8189e+00 +7.6678e-01 -3.4434e-01 +1.4259e+00 +2.0429e+00 +3.9486e+00 -1.8300e+00 -2.5721e+00
724 +1.573367322e+03 +1.573367322e+03 +1.423127322e+03 +1.423127322e+03 +1.5888e-01 -2.6752e+00 -3.1256e+00 +2.4355e-01 +1.1557e+00 -1.6849e+00 +2.9905e+00 +9.3562e-01 -1.1476e+00 +2.0960e+00 +2.1468e-01 +1.2725e+00 +2.3035e+00 -1.4938e+00 -7.3103e-01 -3.6493e-01 +2.1595e+00 -1.3876e-01 +8.7929e-01 -8.2563e-01
4945 +9.990465627e+02 +9.990465627e+02 +8.488065627e+02 +8.488065627e+02 +7.5108e-01 -2.7718e+00 -2.1537e+00 +1.6287e+00 -1.4067e+00 -2.0758e-01 +1.0991e+00 +1.4136e+00 -1.6957e-01 +1.7289e+00 -6.9221e-01 +1.1006e-01 +2.5556e+00 +1.7558e+00 -1.5126e+00 -6.0174e-01 +2.6574e+00 -1.8564e+00 +1.5853e+00 -2.5203e+00
8551 +6.247533216e+02 +6.247533216e+02 +4.745133216e+02 +4.745133216e+02 +6.1949e-01 -3.9897e+00 -3.2258e+00 +1.3638e+00 -1.4304e-01 -1.6481e+00 +2.8478e+00 +2.5412e+00 -5.4623e-01 +1.6486e+00 +5.3165e-01 +1.4329e+00 +2.3747e+00 +1.4643e+00 -1.5928e+00 +3.8132e-01 +2.1212e+00 -2.3323e+00 +2.0277e+00 -1.1965e+00
11252 +3.973284961e+02 +3.973284961e+02 +2.470884961e+02 +2.470884961e+02 +1.4909e+00 -3.3912e+00 -2.7174e+00 +1.7167e+00 -1.4754e+00 -1.7470e+00 +1.2715e+00 +2.1275e+00 -1.2475e+00 +1.6462e+00 +3.7987e-01 +1.3485e+00 +3.1145e+00 +3.1337e+00 -2.8062e+00 -3.5963e-01 +1.5332e+00 -2.4869e+00 +2.4245e+00 -1.7082e+00
13322 +2.502716065e+02 +2.502716065e+02 +1.000316065e+02 +1.000316065e+02 +1.4453e+00 -4.4244e+00 -3.0113e+00 +1.6334e+00 -1.0429e+00 -2.2201e+00 +1.9580e+00 +2.6978e+00 -1.5563e+00 +1.4786e+00 +1.1289e+00 +1.7068e+00 +2.7942e+00 +2.7205e+00 -2.8706e+00 +6.5770e-01 +1.4251e+00 -2.6261e+00 +2.0464e+00 -7.3788e-01
14664 +1.396704687e+02 +1.396704687e+02 -1.056953134e+01 -1.056953134e+01 +1.4846e+00 -4.0265e+00 -2.6167e+00 +1.8974e+00 -1.4647e+00 -2.1428e+00 +1.3726e+00 +2.7179e+00 -2.2194e+00 +1.3501e+00 +9.6709e-01 +1.7595e+00 +2.8033e+00 +3.4473e+00 -3.4304e+00 +2.5683e-01 +8.3937e-01 -2.7734e+00 +2.3849e+00 -1.1440e+00
15641 +9.980822010e+01 +9.980822010e+01 -5.043177990e+01 -5.043177990e+01 +1.3728e+00 -4.1000e+00 -2.6245e+00 +1.7808e+00 -1.5506e+00 -2.1793e+00 +1.5173e+00 +2.7992e+00 -2.4656e+00 +1.2996e+00 +1.0368e+00 +1.8025e+00 +2.8477e+00 +3.4412e+00 -3.6331e+00 +4.2438e-01 +8.2855e-01 -2.8197e+00 +2.3041e+00 -1.0269e+00
17672 +6.309366554e+01 +6.309366554e+01 -8.714633446e+01 -8.714633446e+01 +1.3547e+00 -4.0282e+00 -2.6354e+00 +1.6107e+00 -1.4724e+00 -2.3383e+00 +1.3970e+00 +2.9043e+00 -2.5615e+00 +1.0966e+00 +1.1863e+00 +1.8235e+00 +2.7825e+00 +3.2906e+00 -3.6524e+00 +6.7927e-01 +8.8477e-01 -2.9899e+00 +2.2177e+00 -7.6368e-01
% function evaluation | noise-free fitness - Fopt (7.470000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.040981198e+03 +3.040981198e+03 +3.115681198e+03 +3.115681198e+03 +1.0799e+00 +1.1722e+00 -3.0545e+00 +3.4338e+00 +2.5219e+00 +1.9091e+00 -1.9363e+00 +1.6303e+00 -2.0301e+00 -3.7522e+00 +2.1394e+00 +1.7197e+00 -1.2801e+00 +2.6066e+00 +2.0812e+00 +3.8568e+00 +2.4271e+00 +1.4562e+00 +2.7025e+00 +3.0614e+00
2 +2.408600298e+03 +2.408600298e+03 +2.483300298e+03 +2.483300298e+03 -2.7473e+00 +5.5097e-01 -1.5967e+00 -3.3565e+00 -5.0353e-01 -2.6275e+00 +2.3746e+00 +2.3152e+00 -3.3812e+00 -1.8058e+00 +4.8225e-01 +2.3646e+00 -3.4328e+00 +3.1157e+00 +9.6179e-01 +7.5044e-01 -9.4316e-01 +1.8961e+00 -2.5298e+00 -1.2627e+00
604 +1.553289162e+03 +1.553289162e+03 +1.627989162e+03 +1.627989162e+03 +2.5166e+00 +1.8931e+00 +7.0785e-01 -9.2046e-01 -1.2564e+00 -1.2844e+00 -7.2472e-01 -4.4295e-01 -2.8295e-01 -5.5785e-01 +1.3294e+00 -6.7097e-01 -1.7322e+00 +5.3128e-01 +2.9574e+00 -1.4043e+00 +1.9603e+00 +1.9700e+00 -1.4015e+00 -6.9084e-01
4601 +9.978613691e+02 +9.978613691e+02 +1.072561369e+03 +1.072561369e+03 +2.4893e+00 +2.2375e+00 +1.3776e+00 -7.4954e-01 -9.3628e-01 -1.5841e+00 -1.1209e+00 +1.8900e-01 -4.4239e-01 -1.3590e+00 +2.1495e+00 -1.3137e+00 -1.9832e+00 +1.4701e+00 +3.4235e+00 -6.5516e-01 +2.2099e+00 +2.9092e+00 -1.9943e+00 +5.1675e-01
7622 +6.288541957e+02 +6.288541957e+02 +7.035541957e+02 +7.035541957e+02 +2.9397e+00 +2.5267e+00 +2.3047e+00 -8.9719e-01 -7.3705e-01 -2.0770e+00 -1.8373e+00 +8.5813e-01 -9.0557e-01 -1.3957e+00 +2.9521e+00 -1.9542e+00 -2.2417e+00 +2.0196e+00 +2.9395e+00 -7.2008e-01 +2.0189e+00 +3.4079e+00 -2.1737e+00 +1.0353e+00
9794 +3.874490287e+02 +3.874490287e+02 +4.621490287e+02 +4.621490287e+02 +3.2228e+00 +2.8088e+00 +2.8691e+00 -7.1833e-01 -8.8567e-01 -2.6423e+00 -2.0678e+00 +1.0354e+00 -1.2498e+00 -1.6316e+00 +3.3780e+00 -2.2327e+00 -1.9295e+00 +2.6029e+00 +2.8302e+00 -6.1852e-01 +2.5487e+00 +3.6846e+00 -1.9457e+00 +1.7526e+00
11311 +2.490074631e+02 +2.490074631e+02 +3.237074631e+02 +3.237074631e+02 +3.7446e+00 +2.6605e+00 +3.0952e+00 -8.1346e-01 -8.2924e-01 -2.8002e+00 -2.5769e+00 +1.1073e+00 -1.6991e+00 -1.5275e+00 +3.4917e+00 -2.6422e+00 -2.0839e+00 +2.7807e+00 +2.7343e+00 -3.2854e-01 +2.8285e+00 +3.9056e+00 -2.2742e+00 +1.7416e+00
12435 +1.566277837e+02 +1.566277837e+02 +2.313277837e+02 +2.313277837e+02 +3.7831e+00 +2.7218e+00 +3.2417e+00 -8.7490e-01 -8.1134e-01 -3.1866e+00 -2.7440e+00 +1.2033e+00 -2.1200e+00 -1.6478e+00 +3.6391e+00 -2.7345e+00 -1.8602e+00 +2.9647e+00 +2.6937e+00 -3.9878e-01 +2.8507e+00 +4.1136e+00 -2.1390e+00 +1.8216e+00
13198 +9.825897301e+01 +9.825897301e+01 +1.729589730e+02 +1.729589730e+02 +3.7730e+00 +2.8984e+00 +3.2184e+00 -1.2508e+00 -4.7747e-01 -3.4340e+00 -2.8149e+00 +1.3863e+00 -2.3068e+00 -1.5205e+00 +3.5243e+00 -2.8400e+00 -1.7177e+00 +3.1785e+00 +2.7584e+00 -4.3225e-01 +2.8691e+00 +3.8979e+00 -2.0966e+00 +1.7210e+00
14718 +6.182689091e+01 +6.182689091e+01 +1.365268909e+02 +1.365268909e+02 +3.6881e+00 +3.1219e+00 +3.1654e+00 -1.2283e+00 -6.2893e-01 -3.4753e+00 -2.9403e+00 +1.3410e+00 -2.5908e+00 -1.6719e+00 +3.2933e+00 -2.9929e+00 -1.8709e+00 +3.3017e+00 +2.7265e+00 -3.4228e-01 +2.9008e+00 +4.0236e+00 -2.3747e+00 +1.6407e+00
25891 +3.799288960e+01 +3.799288960e+01 +1.126928896e+02 +1.126928896e+02 +3.5981e+00 +3.2453e+00 +3.1290e+00 -1.3297e+00 -6.7892e-01 -3.6287e+00 -2.9674e+00 +1.2529e+00 -2.6076e+00 -1.7287e+00 +3.0931e+00 -3.1189e+00 -2.0286e+00 +3.3426e+00 +2.9752e+00 -3.6165e-01 +2.6325e+00 +3.9249e+00 -2.3005e+00 +1.6975e+00
% function evaluation | noise-free fitness - Fopt (-8.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.734821513e+03 +2.734821513e+03 +2.650041513e+03 +2.650041513e+03 +1.3944e+00 +1.4362e+00 +1.6057e+00 -6.2849e-01 +3.4350e+00 +1.4649e-01 -2.2371e+00 -1.8735e+00 -1.3595e+00 -6.1887e-01 +3.5194e+00 +3.8737e+00 +3.2669e+00 +2.6133e+00 +3.7893e+00 +2.6319e+00 +2.2914e+00 +2.3615e+00 +2.8998e+00 +2.2198e+00
3 +2.223860331e+03 +2.223860331e+03 +2.139080331e+03 +2.139080331e+03 -3.1508e+00 +3.9766e+00 +3.3583e+00 -1.8823e+00 -3.0974e+00 +2.5276e+00 -3.5966e+00 -3.4191e+00 -1.1609e+00 +2.8288e+00 +1.6808e+00 +4.3928e-01 -2.6121e+00 -3.1665e+00 +3.7044e-01 -8.1176e-01 +2.5836e+00 +1.4688e+00 +1.3892e+00 -1.1700e+00
8 +1.394330679e+03 +1.394330679e+03 +1.309550679e+03 +1.309550679e+03 +1.0870e+00 -4.6288e-01 +8.7900e-01 -6.9458e-01 +1.1302e+00 -1.4624e+00 -3.8168e-01 +4.3109e-01 +1.5143e-02 -2.5611e+00 +2.5650e+00 -1.4640e+00 +1.2501e+00 +2.5529e+00 -2.2565e+00 +3.0024e+00 -3.3036e+00 -2.6393e+00 +3.8416e+00 -2.3456e+00
2752 +9.956766598e+02 +9.956766598e+02 +9.108966598e+02 +9.108966598e+02 -1.6915e-01 +1.8748e+00 +4.1208e-01 -1.2506e+00 -5.5803e-01 -7.2413e-01 -1.0480e+00 +8.8704e-01 +2.2388e+00 -7.5698e-01 +1.0256e+00 -1.4565e+00 -4.6676e-01 +2.1201e-01 -2.0876e+00 +3.9992e-01 +1.0607e+00 -7.7647e-01 +7.1418e-01 -9.4137e-01
6632 +6.292627079e+02 +6.292627079e+02 +5.444827079e+02 +5.444827079e+02 +1.1758e+00 +2.5812e+00 +6.4956e-01 -1.0753e+00 -3.3037e-02 -1.4382e+00 -1.2424e+00 +9.2929e-02 +2.5924e+00 -2.2248e-01 +1.5744e+00 -1.1506e+00 -3.5888e-01 +3.3778e-01 -2.1574e+00 +1.5309e+00 +1.0935e+00 -1.2173e+00 +1.2655e+00 -1.5543e+00
9602 +3.934516353e+02 +3.934516353e+02 +3.086716353e+02 +3.086716353e+02 +3.1297e+00 +2.2335e+00 +9.8367e-01 -4.9394e-01 +8.5195e-01 -2.0674e+00 -1.4666e+00 -4.2871e-01 +1.8346e+00 -1.2799e+00 +1.8962e+00 -1.3207e+00 +2.6855e-01 +2.8929e+00 -2.8733e+00 +2.4888e+00 -7.8095e-01 -1.7463e+00 +1.2261e+00 -2.7875e+00
11642 +2.496319779e+02 +2.496319779e+02 +1.648519779e+02 +1.648519779e+02 +3.3799e+00 +2.5961e+00 +1.1629e+00 -5.2420e-01 +8.3925e-01 -2.1350e+00 -1.7492e+00 -5.7693e-01 +2.4023e+00 -1.0654e+00 +1.8224e+00 -9.7630e-01 +3.6379e-01 +2.4852e+00 -2.9705e+00 +2.7299e+00 -5.4021e-01 -1.7384e+00 +7.2358e-01 -3.1610e+00
