% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
9 +1.527165017e+01 +1.527165017e+01 -2.049283498e+02 -2.049283498e+02 +7.8226e-01 -2.3827e+00 +1.4531e+00 -4.8615e-01 -6.6089e-01 -1.8797e+00 +1.3410e+00 -1.0541e+00 -3.4530e+00 -1.2336e+00 -9.4424e-01 +3.1053e+00 +3.8397e+00 -3.3592e+00 -2.8456e+00 -1.0217e+00 +3.3491e+00 +1.4029e+00 -1.0499e+00 +3.5146e+00
18 +9.659724926e+00 +9.659724926e+00 -2.105402751e+02 -2.105402751e+02 +2.8133e-01 +3.9544e-01 -3.5868e+00 +2.8541e+00 -2.1282e+00 +1.4450e-01 -1.5011e+00 +3.6078e+00 +1.1604e+00 +4.7834e-01 -9.2582e-01 -3.7343e-02 -3.9959e-01 +2.5931e+00 +1.3892e+00 +3.1553e+00 +6.7130e-01 +3.2495e-01 -1.2331e+00 +1.9240e+00
3704 +6.251094366e+00 +6.251094366e+00 -2.139489056e+02 -2.139489056e+02 +2.6603e-01 +4.6472e-01 -3.5460e+00 +3.1848e+00 -2.1334e+00 +1.0656e-01 -1.9719e+00 +4.0308e+00 +1.3876e+00 +2.8020e-01 -8.5100e-01 +1.3548e-01 -1.0541e+00 +2.9862e+00 +1.2546e+00 +3.2825e+00 +3.1918e-01 +5.7082e-01 -7.3786e-01 +1.6112e+00
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.310733243e+01 +2.310733243e+01 +2.697332433e+00 +2.697332433e+00 -2.1413e+00 -2.9971e+00 +2.3794e+00 +1.0548e+00 +2.1017e+00 -2.0079e+00 +1.4712e+00 -3.8944e+00 +1.4352e+00 +3.7371e-01 -2.8570e+00 -2.4482e+00 +2.5019e+00 +7.3387e-01 +2.3181e+00 -3.0911e+00 +2.6729e+00 -3.9540e+00 +2.4896e-01 +2.3091e+00
23 +1.560687773e+01 +1.560687773e+01 -4.803122272e+00 -4.803122272e+00 -5.5064e-01 -2.4431e+00 -7.8623e-01 +1.2269e-01 +3.4648e+00 -4.0643e-01 +1.7353e+00 +4.2079e-01 -1.7814e-01 -1.9776e+00 -1.0334e+00 -4.8804e-01 -1.1903e+00 -7.1032e-02 -9.3702e-01 +9.0831e-01 +1.2533e+00 +2.7149e+00 +3.5037e+00 +1.1343e+00
208 +9.843134136e+00 +9.843134136e+00 -1.056686586e+01 -1.056686586e+01 -3.3383e+00 +2.9388e+00 -3.0772e+00 -7.3356e-01 +5.4267e-02 -2.8980e+00 +1.9231e+00 +2.1957e+00 -1.4197e+00 +8.2842e-01 -1.4887e+00 -2.8105e-01 +2.0743e+00 +2.4072e+00 +2.2416e+00 +3.2127e+00 -3.5999e+00 -2.5348e+00 -4.8054e-01 -1.7514e+00
4003 +6.263731691e+00 +6.263731691e+00 -1.414626831e+01 -1.414626831e+01 -3.5299e+00 +2.8154e+00 -2.9027e+00 -1.0259e+00 +6.1863e-01 -2.3691e+00 +1.6929e+00 +2.0751e+00 -1.3479e+00 +7.4572e-01 -1.5466e+00 -8.5925e-01 +2.0368e+00 +2.2900e+00 +2.1218e+00 +3.1760e+00 -3.6409e+00 -2.6337e+00 -1.2773e+00 -1.8302e+00
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.665049050e+01 +4.665049050e+01 +1.074604905e+02 +1.074604905e+02 -1.6009e-02 -2.7219e-01 -1.8995e+00 -1.9939e-01 +3.1217e+00 -1.6639e+00 -1.6547e+00 -2.4362e+00 -2.5046e+00 -3.2601e+00 -3.2374e+00 +1.8553e+00 +3.2867e+00 -2.2208e+00 -2.1949e+00 -2.8675e-02 +2.7803e+00 -3.9231e-01 -3.5321e+00 +1.8533e+00
2 +2.149294894e+01 +2.149294894e+01 +8.230294894e+01 +8.230294894e+01 -3.4402e+00 +3.8070e+00 -1.3281e+00 +1.3361e+00 -1.4919e+00 +3.8311e+00 +1.7195e+00 -2.0504e+00 -1.0041e+00 +1.1975e+00 +6.6246e-01 +3.7178e+00 -2.3668e+00 +2.9427e+00 -2.9289e+00 -3.7981e+00 +2.8386e+00 +2.6234e+00 -1.2100e+00 -2.1930e+00
13 +1.334579505e+01 +1.334579505e+01 +7.415579505e+01 +7.415579505e+01 -7.1198e-01 +2.2477e+00 +6.0113e-01 +1.2156e+00 -4.2482e-01 -3.1972e-01 -3.0023e+00 +3.1703e+00 -2.3196e+00 +1.9723e+00 -2.8982e+00 +8.3602e-01 +2.2743e+00 +4.0705e-01 -3.8690e+00 -3.1767e+00 -7.1390e-01 -3.8578e+00 +3.0765e+00 -3.0533e+00
300 +9.922513420e+00 +9.922513420e+00 +7.073251342e+01 +7.073251342e+01 -1.8268e-02 +1.8905e+00 +1.3252e+00 +7.0976e-02 -1.5243e+00 +4.4086e-02 -7.5454e-01 +5.3957e-01 -2.3986e+00 +1.7228e+00 -1.2793e+00 +7.9218e-02 +1.7506e+00 +2.1071e+00 -2.8642e+00 -1.1951e+00 -5.2664e-01 -2.9304e+00 -8.4138e-01 -3.1942e+00
854 +6.261624247e+00 +6.261624247e+00 +6.707162425e+01 +6.707162425e+01 +1.7863e+00 +2.9812e-01 +9.7261e-03 +1.2551e-01 -3.9195e+00 -1.2277e+00 -1.3173e+00 -1.7166e+00 -3.2528e+00 +3.2515e+00 +1.1613e+00 -1.8899e+00 +3.6793e+00 +1.4603e+00 +5.1539e-01 -7.6812e-01 +4.5510e-01 +9.2147e-01 +6.9262e-01 -3.5579e-02
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.647890916e+01 +9.647890916e+01 -5.211510908e+02 -5.211510908e+02 +1.2047e+00 -6.6198e-01 -7.7881e-01 +3.7355e+00 -1.0041e+00 +3.3602e+00 +2.6699e+00 +2.9121e+00 -3.9584e+00 -3.2435e+00 -2.3434e+00 -1.4688e+00 +1.7845e+00 +6.6940e-01 +3.2139e+00 -2.6635e+00 -2.8552e+00 -2.5933e-01 +3.1502e+00 -1.1089e+00
4 +5.779755657e+01 +5.779755657e+01 -5.598324434e+02 -5.598324434e+02 +2.5356e+00 +3.6436e+00 +1.2452e+00 +2.3557e+00 -2.4044e+00 -2.8520e+00 +2.5393e+00 -1.4780e+00 +1.1011e+00 -2.6661e+00 +1.7299e+00 -1.1677e-01 +3.5074e+00 -1.5349e+00 -2.8166e+00 -8.7054e-01 +1.2411e+00 +3.1824e+00 +9.9701e-01 -3.7180e+00
13 +2.986316940e+01 +2.986316940e+01 -5.877668306e+02 -5.877668306e+02 -3.0936e+00 +2.2882e+00 -3.5692e+00 -1.2962e+00 -2.9333e+00 +2.7026e+00 +2.2825e+00 -6.2551e-01 -2.3903e+00 -3.2131e+00 +3.6196e+00 -3.7224e+00 +1.1265e+00 -6.4192e-01 -3.2303e+00 -1.5361e+00 -2.3794e+00 -3.8060e-01 +1.6265e+00 +1.9497e+00
31 +2.216378386e+01 +2.216378386e+01 -5.954662161e+02 -5.954662161e+02 +2.0117e+00 +6.8758e-01 -1.6551e+00 -2.5995e+00 +9.5839e-01 +1.0095e+00 +1.0926e+00 -9.0104e-01 -1.7933e+00 +1.0421e+00 -1.2334e+00 -2.8293e+00 -1.1040e+00 -2.5579e-01 -3.1949e+00 -1.6973e+00 -6.9168e-01 -4.4361e-01 +6.3263e-01 +1.9196e+00
33 +1.412192482e+01 +1.412192482e+01 -6.035080752e+02 -6.035080752e+02 -1.5838e+00 +2.3341e-01 -2.2038e+00 -3.8271e+00 -1.6946e+00 +1.9096e+00 +1.9025e+00 -1.1021e+00 +1.7460e+00 -1.0671e+00 +6.2163e-01 +8.5177e-03 +3.1989e-01 -5.5276e-01 -3.0246e+00 -1.6308e+00 -1.8040e+00 -3.2856e+00 -6.0785e-01 -1.7726e+00
422 +9.635511964e+00 +9.635511964e+00 -6.079944880e+02 -6.079944880e+02 -1.5053e+00 +3.1433e-01 -2.2993e+00 -3.8847e+00 -1.8487e+00 +1.9986e+00 +1.7491e+00 -9.1736e-01 +1.7442e+00 -1.2138e+00 +6.8731e-01 -1.3123e-01 +2.5864e-01 -7.3769e-01 -3.0828e+00 -1.6517e+00 -1.8712e+00 -3.4566e+00 -6.1592e-01 -1.9142e+00
24445 +6.071261144e+00 +6.071261144e+00 -6.115587389e+02 -6.115587389e+02 -1.5340e+00 +5.4833e-01 -2.6752e+00 -3.3354e+00 -2.0124e+00 +1.1088e+00 +1.7884e+00 -2.6615e-01 +1.6401e+00 -1.0849e+00 -2.9098e-02 -2.6535e-02 +8.7988e-01 -1.2972e+00 -3.7216e+00 -1.5800e+00 -1.6855e+00 -3.6752e+00 -8.9790e-01 -2.0997e+00
