% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5793 +3.829282578e+02 +3.829282578e+02 +4.501382578e+02 +4.501382578e+02 +3.0537e+00 -2.6715e-01 -1.3175e+00 -1.2866e+00 -1.9068e+00 +1.2374e+00 -3.8700e+00 -1.0164e+00 -2.4365e+00 +1.3406e+00 +1.3794e-01 +9.1434e-01 -7.7261e-01 +1.1913e+00 +2.8559e+00 -1.0494e+00 +4.8154e-01 -1.1933e+00 +1.9232e+00 -2.2693e+00
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.555635108e+03 +2.555635108e+03 +2.502675108e+03 +2.502675108e+03 +2.6975e-01 +3.5311e+00 +1.6534e+00 +3.0525e+00 +2.5764e+00 -7.8159e-01 -1.6764e+00 -3.8243e+00 +2.8733e+00 +3.7738e+00 -3.9366e+00 -2.4557e+00 -2.8551e+00 -3.0514e+00 +7.7807e-01 -2.2793e+00 -3.7443e-01 +9.6773e-02 +1.4315e+00 +2.9062e+00
2 +8.305587388e+02 +8.305587388e+02 +7.775987388e+02 +7.775987388e+02 -1.8438e+00 -3.0454e+00 +2.1948e-01 -1.7592e+00 +1.4880e+00 -2.3896e+00 +1.7073e-01 +1.2982e+00 -4.6824e-01 -2.3599e+00 -1.0940e+00 -3.4275e+00 -2.1709e+00 +2.7779e+00 -3.2398e-01 +1.9147e+00 +1.3360e-01 +1.3707e+00 -2.9905e-01 -6.9277e-01
22 +5.394976073e+02 +5.394976073e+02 +4.865376073e+02 +4.865376073e+02 +1.4920e-01 -9.0337e-01 +1.3907e+00 -3.8735e-01 +1.0471e+00 -1.9443e+00 +3.5447e-01 +1.4951e+00 -1.7907e+00 -2.7743e+00 -1.1772e+00 -2.6367e+00 +1.5807e+00 +5.7030e-02 +5.8695e-02 -5.1476e-01 -1.6095e-01 +6.2989e-01 +1.2880e+00 -5.5535e-01
352 +3.975933492e+02 +3.975933492e+02 +3.446333492e+02 +3.446333492e+02 +6.2112e-01 +2.8867e+00 -2.4906e-01 +4.0592e-01 +3.8952e-01 -1.7329e+00 -4.7544e-01 +1.8582e+00 +2.0080e-01 -2.0091e+00 -1.8669e+00 -3.8876e-01 -2.5071e+00 +2.5964e+00 -2.0994e+00 -2.3226e+00 +3.0784e-01 -1.1768e+00 +7.3372e-01 -1.0089e-01
22262 +2.334931215e+02 +2.334931215e+02 +1.805331215e+02 +1.805331215e+02 +4.2499e-01 +2.7018e+00 +9.7225e-01 +7.2537e-01 +8.3290e-01 -2.0127e+00 -4.6785e-01 +2.2961e+00 -3.9033e-01 -2.7489e+00 -1.8338e+00 -6.6974e-01 -2.0391e+00 +2.7357e+00 -2.1760e+00 -1.9239e+00 -3.8491e-01 -9.4268e-01 +8.6379e-01 -9.2541e-02
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.312204455e+03 +1.312204455e+03 +1.400264455e+03 +1.400264455e+03 -3.8074e+00 +1.7689e+00 +2.6151e-01 -1.0975e+00 +1.7515e+00 +3.6473e+00 +1.0547e+00 -1.2479e+00 +3.9564e+00 +2.8579e+00 +3.1715e+00 +1.2987e+00 -2.4608e+00 -3.1259e+00 +3.6537e+00 +3.1939e+00 +3.1073e+00 -3.0813e+00 -1.8292e+00 +6.0765e-01
16 +5.966975361e+02 +5.966975361e+02 +6.847575361e+02 +6.847575361e+02 +1.3365e+00 -1.0505e-01 -1.9776e+00 -2.2418e+00 -8.2365e-01 +1.5828e+00 +6.4623e-01 +9.1533e-01 -2.1385e+00 -1.8518e-01 +3.5067e+00 +1.7868e-01 +9.4518e-01 -2.2068e+00 +1.1996e+00 -1.6937e+00 +1.6153e+00 +7.2440e-01 -3.9757e+00 -9.7852e-01
877 +3.954218493e+02 +3.954218493e+02 +4.834818493e+02 +4.834818493e+02 -2.5344e-01 +2.1393e+00 -1.4939e+00 -1.0160e+00 -2.5313e-01 +3.1431e+00 -2.1240e+00 +2.4821e+00 +1.4482e+00 -2.6074e+00 +5.4872e-01 +1.9444e+00 +2.9332e+00 +5.4973e-01 -6.3695e-01 +2.1167e-01 +3.6983e-01 -3.0978e+00 +9.3359e-01 -1.4381e+00
22947 +2.505044843e+02 +2.505044843e+02 +3.385644843e+02 +3.385644843e+02 +1.3331e-01 -4.6338e-01 -1.4897e+00 -1.4770e+00 -9.5504e-01 +1.1221e+00 +2.1356e-01 +1.2531e+00 -2.7000e+00 -6.9564e-01 +2.5285e+00 -1.7602e-01 +1.7450e+00 -1.7448e+00 +2.6211e+00 -1.2161e+00 +1.3482e+00 +5.1267e-01 -3.4998e+00 -1.7671e+00
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.719087110e+03 +1.719087110e+03 +1.797617110e+03 +1.797617110e+03 +3.5039e+00 +1.6486e+00 -2.6104e+00 -2.7958e+00 +2.3968e-01 +3.8202e+00 -1.8606e+00 -3.9420e+00 +2.4570e+00 +2.8430e+00 -2.7232e+00 +1.6394e+00 +3.6706e+00 +5.1550e-01 +2.3632e+00 +2.1099e+00 +2.2271e+00 +2.1489e+00 -1.5597e-01 -1.2348e+00
9 +7.807270183e+02 +7.807270183e+02 +8.592570183e+02 +8.592570183e+02 -2.7127e+00 +3.8630e+00 -1.1942e+00 +3.7144e+00 +1.0354e+00 -1.8535e+00 -3.0996e+00 -8.0773e-01 +2.3915e+00 -3.2542e+00 +2.8784e+00 -1.4052e+00 -2.9248e+00 +2.8891e+00 -3.0545e+00 +2.3205e+00 +8.1055e-01 -9.8607e-01 -3.0135e+00 -3.2029e+00
89 +6.275534165e+02 +6.275534165e+02 +7.060834165e+02 +7.060834165e+02 +9.5697e-01 -3.7929e+00 +3.1093e+00 +3.3248e+00 +1.5345e+00 -2.0673e+00 -1.5281e+00 +1.9094e+00 -1.1112e+00 -3.0353e+00 +1.3760e+00 -9.9418e-01 +4.1783e-01 -2.8597e+00 -3.6396e-01 +1.9762e+00 -2.7066e+00 -1.9235e+00 -7.8366e-02 +3.4114e+00
878 +3.804058678e+02 +3.804058678e+02 +4.589358678e+02 +4.589358678e+02 +5.4560e-01 -4.0032e-01 +2.1300e+00 +2.2960e+00 +1.6140e+00 -9.9787e-01 -1.7766e+00 +5.3805e-01 +1.9110e+00 -1.8224e+00 +1.1928e+00 -9.0267e-01 +3.5270e-01 -2.2507e+00 -3.7916e-01 +2.1535e+00 -2.0691e+00 -1.8001e+00 -9.8356e-01 +2.0444e+00
