% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5136 +3.773197183e+04 +3.773197183e+04 +3.805216183e+04 +3.805216183e+04 +5.1979e-01 +1.7267e+00 +1.7348e+00 -6.1126e-01 -2.4022e+00 -1.0943e+00 -2.4094e-02 -3.0214e-01 -1.8199e+00 +1.6553e+00 -1.0010e+00 +1.5877e+00 +9.6820e-01 -1.0481e+00 +1.2684e+00 +2.2513e+00 +3.2665e+00 +7.4744e-01 +2.5485e+00 +1.3454e+00
5646 +2.277470231e+04 +2.277470231e+04 +2.309489231e+04 +2.309489231e+04 +6.1514e-01 +1.6307e+00 +1.8138e+00 -5.4382e-01 -2.4249e+00 -9.6738e-01 +9.0409e-02 -4.3887e-01 -1.5562e+00 +1.6673e+00 -8.0509e-01 +1.6747e+00 +1.0677e+00 -1.0241e+00 +1.5311e+00 +2.4789e+00 +3.4822e+00 +6.3715e-01 +2.5849e+00 +1.3070e+00
6267 +1.491810307e+04 +1.491810307e+04 +1.523829307e+04 +1.523829307e+04 +6.7591e-01 +1.6033e+00 +1.8666e+00 -5.6118e-01 -2.3102e+00 -8.9255e-01 +7.3289e-02 -2.6389e-01 -1.4733e+00 +1.6745e+00 -7.3695e-01 +1.6651e+00 +9.8061e-01 -1.0484e+00 +1.3481e+00 +2.6052e+00 +3.6198e+00 +6.6216e-01 +2.5895e+00 +1.3369e+00
8033 +9.581688603e+03 +9.581688603e+03 +9.901878603e+03 +9.901878603e+03 +6.6862e-01 +1.8231e+00 +1.7602e+00 -4.6529e-01 -2.5818e+00 -7.0222e-01 -8.1775e-02 -4.8187e-01 -1.5752e+00 +1.3800e+00 -7.6947e-01 +2.0419e+00 +1.2155e+00 -1.5455e+00 +1.2730e+00 +2.6043e+00 +3.5763e+00 +6.4179e-01 +2.5856e+00 +1.3615e+00
11439 +5.283611374e+03 +5.283611374e+03 +5.603801374e+03 +5.603801374e+03 +9.4745e-01 +1.6453e+00 +1.2436e+00 -2.0907e-01 -2.6343e+00 -6.6511e-01 -1.9811e-01 -9.1250e-01 -1.7414e+00 +1.2858e+00 -9.0153e-01 +2.2911e+00 +6.7535e-01 -1.6452e+00 +1.2419e+00 +2.5184e+00 +3.6159e+00 +6.5663e-01 +2.5691e+00 +1.3679e+00
25035 +3.633477898e+03 +3.633477898e+03 +3.953667898e+03 +3.953667898e+03 +1.1219e+00 +1.0119e+00 +1.4158e+00 -6.0922e-01 -2.9015e+00 -2.9717e-01 -2.1364e-01 -8.1001e-01 -2.0283e+00 +6.9207e-01 -8.5521e-01 +2.4737e+00 +6.3307e-01 -1.7772e+00 +1.1718e+00 +2.6324e+00 +3.6266e+00 +6.6695e-01 +2.5543e+00 +1.3356e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.607943581e+06 +5.607943581e+06 +5.607839341e+06 +5.607839341e+06 -3.0824e+00 +2.2454e+00 +3.4877e+00 +3.5641e+00 -3.3862e+00 +2.9765e+00 +2.6018e+00 -2.1392e+00 +1.9921e+00 +6.5270e-01 -3.7324e+00 -3.9770e+00 -3.5931e+00 +3.7531e+00 -2.1450e+00 +2.5304e+00 +1.9020e+00 -1.3852e+00 +1.6087e+00 -3.0299e+00
20 +3.165849033e+06 +3.165849033e+06 +3.165744793e+06 +3.165744793e+06 -1.5321e+00 +1.0419e+00 -3.9231e-01 +2.6878e+00 -1.9027e+00 +1.4321e+00 -5.7140e-01 +3.5558e+00 -7.5851e-01 -3.2502e+00 -1.0738e+00 -7.9171e-02 -3.3487e+00 -2.2235e+00 +1.3672e+00 +1.0276e+00 +1.0902e+00 -3.4619e+00 +1.3998e+00 -3.2955e+00
56 +2.257436978e+06 +2.257436978e+06 +2.257332738e+06 +2.257332738e+06 +8.5161e-01 -1.4344e+00 +3.6042e+00 -2.9036e+00 -3.0606e+00 +2.4196e+00 -3.8547e+00 +2.3243e+00 -1.0616e+00 +3.3234e+00 +3.5125e+00 -3.5463e+00 -4.3753e-01 -2.5079e+00 +1.3620e+00 -3.7409e-01 +3.3475e+00 -5.3347e-01 +6.9911e-01 -3.3737e+00
597 +1.534221330e+06 +1.534221330e+06 +1.534117090e+06 +1.534117090e+06 +7.9333e-01 -1.3345e+00 +3.6964e+00 -2.8582e+00 -3.1001e+00 +2.2635e+00 -3.6757e+00 +2.4073e+00 -9.6374e-01 +3.3486e+00 +3.3013e+00 -3.7355e+00 -4.6933e-01 -2.3472e+00 +1.2237e+00 -3.5420e-01 +3.3155e+00 -9.4167e-01 +6.4373e-01 -3.6674e+00
2107 +9.823153158e+05 +9.823153158e+05 +9.822110758e+05 +9.822110758e+05 +9.8904e-01 -1.3645e+00 +3.6014e+00 -3.1209e+00 -3.1023e+00 +2.1714e+00 -3.5947e+00 +2.5244e+00 -1.1312e+00 +3.2330e+00 +3.2077e+00 -3.4462e+00 -6.4509e-01 -2.2537e+00 +1.5145e+00 -7.3543e-01 +3.2099e+00 -1.6587e+00 +6.4190e-01 -3.8496e+00
3875 +5.892939340e+05 +5.892939340e+05 +5.891896940e+05 +5.891896940e+05 +9.1196e-01 -1.5483e+00 +3.8625e+00 -3.5754e+00 -2.9094e+00 +2.3396e+00 -3.8898e+00 +2.5473e+00 -9.7972e-01 +3.5274e+00 +3.0803e+00 -3.6741e+00 -9.1386e-01 -2.1436e+00 +2.0927e+00 -1.3747e+00 +3.6697e+00 -2.3160e+00 +5.1069e-01 -3.9900e+00
5004 +3.935633350e+05 +3.935633350e+05 +3.934590950e+05 +3.934590950e+05 +1.1280e+00 -1.5063e+00 +3.9528e+00 -3.3961e+00 -2.7623e+00 +2.3100e+00 -3.8427e+00 +3.1488e+00 -1.0642e+00 +3.2714e+00 +2.9317e+00 -3.3566e+00 -8.8582e-01 -2.2635e+00 +1.9948e+00 -1.8708e+00 +3.9644e+00 -2.4866e+00 +4.8945e-01 -3.9674e+00
6648 +2.504275573e+05 +2.504275573e+05 +2.503233173e+05 +2.503233173e+05 +9.8783e-01 -2.1853e+00 +3.5244e+00 -3.4312e+00 -2.8607e+00 +1.7752e+00 -3.7498e+00 +3.0598e+00 -1.1090e+00 +3.4632e+00 +3.3106e+00 -3.3182e+00 -1.2058e+00 -2.1795e+00 +2.5384e+00 -2.6761e+00 +3.8537e+00 -2.4973e+00 +4.8558e-01 -3.9007e+00
9533 +1.580305061e+05 +1.580305061e+05 +1.579262661e+05 +1.579262661e+05 +1.3336e+00 -2.4549e+00 +3.2583e+00 -3.4122e+00 -2.6996e+00 +1.5271e+00 -3.7888e+00 +3.0886e+00 -1.1604e+00 +3.0366e+00 +2.8938e+00 -3.0250e+00 -1.2671e+00 -1.8858e+00 +3.2953e+00 -3.4978e+00 +4.0226e+00 -2.5301e+00 +4.5775e-01 -3.9162e+00
10721 +9.284569561e+04 +9.284569561e+04 +9.274145561e+04 +9.274145561e+04 -1.1308e+00 +8.4813e-01 +2.2514e-02 +2.8134e+00 -1.0408e+00 +1.3318e+00 -1.6445e+00 +4.6361e+00 -8.7650e-01 -3.4473e+00 -3.0908e-01 +4.4849e-01 -3.0789e+00 -2.1692e+00 +2.7669e+00 -2.6595e+00 +3.9949e+00 -2.5765e+00 +4.9593e-01 -3.9550e+00
11631 +5.838025951e+04 +5.838025951e+04 +5.827601951e+04 +5.827601951e+04 -1.5607e+00 +9.7978e-01 +4.7361e-02 +2.7363e+00 -1.4722e+00 +1.3217e+00 -1.9613e+00 +4.4321e+00 -7.9612e-01 -3.4228e+00 -2.0261e-01 +6.8871e-01 -3.2172e+00 -1.9619e+00 +2.9110e+00 -3.0733e+00 +3.9059e+00 -2.4609e+00 +4.8592e-01 -3.9417e+00
12763 +3.583432107e+04 +3.583432107e+04 +3.573008107e+04 +3.573008107e+04 -1.9600e+00 +1.0088e+00 +3.9479e-02 +2.8950e+00 -1.2961e+00 +1.3850e+00 -1.8508e+00 +4.3303e+00 -7.5194e-01 -3.5906e+00 -1.9439e-01 +7.2872e-01 -3.3165e+00 -1.8470e+00 +3.2685e+00 -3.2530e+00 +3.9962e+00 -2.6395e+00 +4.5960e-01 -3.9252e+00
13619 +2.442111502e+04 +2.442111502e+04 +2.431687502e+04 +2.431687502e+04 -2.0389e+00 +1.0213e+00 +5.0535e-02 +2.9908e+00 -1.3658e+00 +1.4951e+00 -1.7914e+00 +4.1436e+00 -9.0890e-01 -3.6809e+00 -2.7455e-01 +8.5093e-01 -3.1037e+00 -1.7628e+00 +3.3330e+00 -3.4514e+00 +4.0027e+00 -2.6366e+00 +5.3608e-01 -3.9309e+00
17167 +1.509590166e+04 +1.509590166e+04 +1.499166166e+04 +1.499166166e+04 -2.0621e+00 +9.2726e-01 +2.7107e-01 +2.8999e+00 -1.0254e+00 +1.5382e+00 -2.1249e+00 +4.1177e+00 -5.1717e-01 -3.5489e+00 -7.9886e-01 +1.1080e+00 -2.3633e+00 -1.5020e+00 +3.4276e+00 -3.6132e+00 +3.9847e+00 -2.5266e+00 +5.3102e-01 -3.8905e+00
19657 +9.547441275e+03 +9.547441275e+03 +9.443201275e+03 +9.443201275e+03 -2.3394e+00 +7.8550e-01 +4.5780e-01 +3.1582e+00 -1.1473e+00 +1.3532e+00 -2.5217e+00 +4.1117e+00 -1.6345e-01 -3.0097e+00 -9.4179e-01 +1.6458e+00 -2.5039e+00 -1.2626e+00 +3.4458e+00 -3.7390e+00 +3.9976e+00 -2.5663e+00 +5.2107e-01 -3.8996e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.502003869e+07 +1.502003869e+07 +1.501903869e+07 +1.501903869e+07 +2.4472e+00 +2.7110e+00 +2.7636e+00 -6.2205e-01 -2.7506e+00 +3.0610e+00 -6.8677e-02 +1.5356e+00 -2.3372e-01 +3.6816e+00 +2.9914e+00 -7.5473e-01 -2.8932e+00 -3.1510e+00 +3.6645e+00 -6.2416e-01 +3.7782e-01 -2.4940e+00 +1.5399e+00 -2.7093e+00
4 +7.879886336e+06 +7.879886336e+06 +7.878886336e+06 +7.878886336e+06 +3.2477e+00 +4.7183e-01 +3.2808e+00 -1.3372e+00 +3.0467e+00 -1.5899e+00 +2.2370e+00 +1.9707e-01 -2.7354e+00 -3.4159e+00 -3.9754e+00 +2.3405e+00 +3.3371e-01 +7.4592e-01 -1.3422e-01 -1.3206e+00 +3.6043e+00 -1.8233e+00 +5.4066e-01 -1.5297e+00
20 +2.530815950e+06 +2.530815950e+06 +2.529815950e+06 +2.529815950e+06 -1.4759e+00 -1.8970e+00 -4.2763e-01 +2.5376e+00 +3.3820e+00 -2.7005e+00 +2.0515e+00 -1.6257e+00 -1.2425e+00 +1.5626e+00 -2.6088e+00 -2.1527e-01 -3.1689e-01 -1.6247e+00 +8.9012e-01 -6.8754e-01 +1.4475e+00 -2.7761e+00 -7.5251e-01 -1.0456e-02
26 +2.339574847e+06 +2.339574847e+06 +2.338574847e+06 +2.338574847e+06 -1.4979e+00 -1.8034e+00 -4.0406e-01 +2.4400e+00 +3.3395e+00 -2.6474e+00 +2.0610e+00 -1.5772e+00 -1.1822e+00 +1.5950e+00 -2.5852e+00 -2.1401e-01 -3.7065e-01 -1.6481e+00 +9.8070e-01 -6.1298e-01 +1.4787e+00 -2.7139e+00 -6.8605e-01 +5.1475e-02
673 +1.568880103e+06 +1.568880103e+06 +1.567880103e+06 +1.567880103e+06 -1.4943e+00 -1.8388e+00 -6.1766e-01 +2.6701e+00 +3.3578e+00 -2.8088e+00 +2.0536e+00 -1.4717e+00 -1.3222e+00 +1.2940e+00 -2.5469e+00 -2.1554e-01 -3.8134e-01 -1.6343e+00 +7.1687e-01 -4.4190e-01 +1.2464e+00 -2.8363e+00 -4.3925e-01 +3.5439e-01
1799 +9.805506369e+05 +9.805506369e+05 +9.795506369e+05 +9.795506369e+05 -1.4334e+00 -1.7677e+00 -4.9300e-01 +2.5637e+00 +3.2809e+00 -2.6024e+00 +1.9110e+00 -1.5520e+00 -9.1823e-01 +1.2519e+00 -2.5725e+00 -2.0149e-02 -5.1480e-01 -1.7541e+00 +7.1149e-01 -7.1695e-02 +1.0855e+00 -2.9308e+00 -3.2727e-02 +7.5399e-01
3174 +6.210914701e+05 +6.210914701e+05 +6.200914701e+05 +6.200914701e+05 -1.3872e+00 -1.9011e+00 -5.0975e-01 +2.5446e+00 +3.4560e+00 -2.9991e+00 +1.9133e+00 -1.4936e+00 -1.5864e+00 +1.5417e+00 -2.4665e+00 -2.1443e-01 -4.0572e-01 -1.6312e+00 +6.8245e-01 +5.4596e-01 +1.0083e+00 -3.0865e+00 +3.8815e-01 +8.1941e-01
4262 +3.913291189e+05 +3.913291189e+05 +3.903291189e+05 +3.903291189e+05 +3.2599e+00 +1.4622e+00 +2.1864e+00 +2.3096e-01 -4.1112e-01 -1.7341e-01 +3.3872e-01 -2.0253e+00 +3.0801e+00 -2.1053e+00 +2.6663e-01 +6.0368e-01 +2.9253e+00 -1.7153e+00 -2.2728e+00 +2.7596e+00 -2.6918e-01 -3.3519e+00 +4.4323e-01 +9.0218e-01
5124 +2.408114328e+05 +2.408114328e+05 +2.398114328e+05 +2.398114328e+05 +3.1656e+00 +1.5502e+00 +2.2654e+00 +3.5756e-01 -7.8065e-01 -2.3746e-01 +4.6604e-01 -2.0228e+00 +3.0185e+00 -2.0413e+00 +2.6518e-01 +6.4864e-01 +2.8325e+00 -1.5132e+00 -2.1742e+00 +2.7455e+00 +1.1580e-01 -3.2715e+00 +3.7308e-01 +8.7008e-01
6380 +1.483713362e+05 +1.483713362e+05 +1.473713362e+05 +1.473713362e+05 +3.4510e+00 +1.6301e+00 +2.4431e+00 +6.2891e-01 -2.9848e-01 +6.3700e-02 +3.4011e-01 -2.1668e+00 +2.8835e+00 -1.8232e+00 +8.4452e-02 +7.1516e-01 +2.6560e+00 -1.2938e+00 -1.7469e+00 +3.0784e+00 +4.7883e-01 -3.3743e+00 +4.1940e-01 +7.8270e-01
7769 +9.572188676e+04 +9.572188676e+04 +9.472188676e+04 +9.472188676e+04 +3.6821e+00 +1.3491e+00 +2.5420e+00 +5.0604e-01 -2.6276e-01 +7.3596e-02 +3.8276e-01 -2.0111e+00 +2.8670e+00 -1.7248e+00 +4.1524e-02 +4.7081e-01 +2.4027e+00 -8.4160e-01 -1.4604e+00 +3.1792e+00 +8.5581e-01 -3.3201e+00 +3.1973e-01 +7.8176e-01
9420 +6.286527589e+04 +6.286527589e+04 +6.186527589e+04 +6.186527589e+04 +3.9959e+00 +1.3907e+00 +2.4655e+00 +5.1277e-01 -3.0095e-01 -1.2910e-01 +4.5154e-01 -1.7865e+00 +2.6031e+00 -1.6934e+00 +7.0585e-02 +3.8172e-02 +2.7752e+00 -3.1546e-01 -1.1177e+00 +3.3479e+00 +1.0472e+00 -3.3916e+00 +3.6614e-01 +8.5620e-01
11685 +3.925016760e+04 +3.925016760e+04 +3.825016760e+04 +3.825016760e+04 +4.0679e+00 +1.2814e+00 +2.6506e+00 +2.0761e-01 -3.2732e-01 -3.1138e-01 +2.2300e-01 -1.8832e+00 +2.4261e+00 -1.0529e+00 +3.2010e-01 -1.2061e-02 +2.6114e+00 +3.0979e-01 -1.1839e+00 +3.3670e+00 +9.8761e-01 -3.3524e+00 +3.4210e-01 +8.0228e-01
15961 +2.419737317e+04 +2.419737317e+04 +2.319737317e+04 +2.319737317e+04 +4.0579e+00 +1.1658e+00 +2.4080e+00 +1.5354e-01 -4.5862e-01 -1.4401e-02 +5.6925e-01 -2.1499e+00 +2.1133e+00 -6.7909e-01 +7.8198e-01 -9.0761e-01 +2.0391e+00 +8.3053e-01 -1.0917e+00 +3.3736e+00 +8.4991e-01 -3.3544e+00 +4.4855e-01 +7.9472e-01
19059 +1.540604836e+04 +1.540604836e+04 +1.440604836e+04 +1.440604836e+04 -2.4619e+00 -2.1305e+00 +6.2042e-01 +2.4946e+00 +3.3944e+00 -2.6326e+00 +1.5945e+00 -1.7783e+00 -1.9718e+00 +1.5935e+00 -1.0978e+00 -9.0038e-01 +2.0248e+00 +5.9589e-01 -1.0135e+00 +3.4093e+00 +1.0091e+00 -3.3348e+00 +4.1368e-01 +8.2485e-01
25362 +9.937409687e+03 +9.937409687e+03 +8.937409687e+03 +8.937409687e+03 -3.1396e+00 -2.2356e+00 +3.3076e-01 +2.2285e+00 +3.3406e+00 -2.6959e+00 +1.5484e+00 -1.4249e+00 -1.9246e+00 +1.6994e+00 -5.3901e-01 -1.3706e+00 +1.8562e+00 +7.9613e-01 -1.1995e+00 +3.4439e+00 +8.9386e-01 -3.3070e+00 +3.9575e-01 +7.9109e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.699498084e+07 +1.699498084e+07 +1.699494455e+07 +1.699494455e+07 +3.7711e+00 +1.1456e-01 +1.9693e+00 -3.0674e+00 -1.1244e+00 +3.6296e+00 -1.4882e+00 +1.7490e+00 +1.6307e+00 -3.3639e-01 -3.4173e+00 +6.1790e-03 +2.2274e+00 -2.7470e+00 -9.4931e-01 +2.2176e+00 -3.8789e+00 -4.9308e-01 -3.5987e+00 -2.2956e+00
2 +4.032724189e+06 +4.032724189e+06 +4.032687899e+06 +4.032687899e+06 -6.8330e-01 -6.7955e-01 -2.8200e+00 -1.9218e+00 -2.7832e+00 -3.0653e+00 -2.6402e+00 +3.9385e-02 -2.3138e-01 -3.6078e+00 +2.7392e+00 -1.9371e+00 +5.4285e-01 +1.6074e+00 +5.9583e-01 +3.1537e+00 +1.8470e+00 +3.7049e+00 -1.1030e+00 +1.8303e+00
20 +1.781799247e+06 +1.781799247e+06 +1.781762957e+06 +1.781762957e+06 +7.0868e-01 +1.8408e+00 -1.7962e+00 -1.9564e+00 -2.1933e-01 +1.8286e+00 +3.5968e-01 +2.6273e+00 +7.3569e-02 +1.1823e+00 +1.2778e+00 +2.4251e+00 -1.3970e+00 -3.1634e+00 -5.0468e-01 -1.7385e+00 +1.2487e+00 +2.3375e+00 -2.3899e+00 +8.1813e-01
130 +1.032926957e+06 +1.032926957e+06 +1.032890667e+06 +1.032890667e+06 +1.5827e+00 -3.2868e+00 -1.0000e+00 -5.5450e-01 -2.4708e-01 -3.9028e-01 -2.0366e+00 -1.0195e+00 +2.4253e+00 +2.1316e+00 -1.4754e+00 +2.1414e+00 -1.9802e+00 -2.7997e+00 +1.8146e+00 -1.3322e+00 +2.3198e+00 +3.1325e+00 -1.7045e+00 -1.1101e-01
252 +9.916346108e+05 +9.916346108e+05 +9.915983208e+05 +9.915983208e+05 +1.5645e+00 -3.2161e+00 -9.7454e-01 -5.0439e-01 -2.0451e-01 -4.6393e-01 -1.9483e+00 -1.0869e+00 +2.4969e+00 +2.2258e+00 -1.5057e+00 +2.1150e+00 -2.0527e+00 -2.8817e+00 +1.9104e+00 -1.3480e+00 +2.3113e+00 +3.1075e+00 -1.6534e+00 -9.1094e-02
774 +6.250151209e+05 +6.250151209e+05 +6.249788309e+05 +6.249788309e+05 +1.7075e+00 -3.3389e+00 -1.0050e+00 -3.7135e-01 -4.0870e-01 -2.4931e-01 -2.0955e+00 -1.0370e+00 +2.4399e+00 +2.1384e+00 -1.4796e+00 +2.0309e+00 -2.0413e+00 -3.0039e+00 +1.7732e+00 -1.5370e+00 +2.0685e+00 +3.3522e+00 -1.4410e+00 +2.0764e-01
2277 +3.858009589e+05 +3.858009589e+05 +3.857646689e+05 +3.857646689e+05 +1.7282e+00 -3.3697e+00 -1.0809e+00 -3.2871e-01 -4.3018e-01 -6.9311e-01 -2.3177e+00 -1.0114e+00 +2.4644e+00 +1.9898e+00 -1.4914e+00 +2.0512e+00 -1.9341e+00 -2.8641e+00 +2.1682e+00 -1.3467e+00 +1.6115e+00 +3.2880e+00 -1.3376e+00 +5.1499e-01
3537 +2.479543432e+05 +2.479543432e+05 +2.479180532e+05 +2.479180532e+05 +2.0194e+00 -3.3952e+00 -1.1394e+00 -2.7491e-01 -4.5023e-01 -7.1556e-01 -2.5299e+00 -1.2245e+00 +2.4425e+00 +1.8586e+00 -1.2943e+00 +2.1616e+00 -1.5137e+00 -2.8303e+00 +2.2294e+00 -1.2522e+00 +1.0835e+00 +3.3539e+00 -1.2448e+00 +4.3469e-01
5310 +1.575239741e+05 +1.575239741e+05 +1.574876841e+05 +1.574876841e+05 +2.0043e+00 -3.5955e+00 -1.0354e+00 -3.8307e-01 -5.2370e-01 -7.5484e-01 -2.1826e+00 -1.2740e+00 +2.5057e+00 +1.8170e+00 -1.2899e+00 +2.1306e+00 -9.9978e-01 -2.8952e+00 +2.5263e+00 -1.4578e+00 +6.6348e-01 +3.4212e+00 -1.1459e+00 +4.8499e-01
8186 +9.923812972e+04 +9.923812972e+04 +9.920183972e+04 +9.920183972e+04 +2.4407e+00 -3.5477e+00 -8.1584e-01 -3.1004e-01 -8.8891e-01 -8.5816e-01 -1.6963e+00 -1.3632e+00 +2.5074e+00 +1.6397e+00 -1.0713e+00 +1.9935e+00 -7.4906e-02 -2.9536e+00 +3.0673e+00 -1.3963e+00 +7.1546e-01 +3.3454e+00 -1.0769e+00 +5.0425e-01
9993 +6.130779139e+04 +6.130779139e+04 +6.127150139e+04 +6.127150139e+04 +7.5845e-01 +8.5543e-01 -2.2162e+00 -9.1634e-01 -1.0682e+00 +2.0346e+00 +7.5100e-01 +2.8877e+00 -3.7252e-01 +1.3796e-02 +1.6148e+00 +2.6171e+00 +7.8448e-01 -3.1528e+00 +2.9013e+00 -1.5095e+00 +5.3605e-01 +3.2626e+00 -1.1112e+00 +5.0897e-01
13751 +3.831054215e+04 +3.831054215e+04 +3.827425215e+04 +3.827425215e+04 +4.8367e-01 +5.0884e-01 -2.3060e+00 -9.3978e-01 -9.3663e-01 +1.2908e+00 +7.9501e-01 +3.2309e+00 -3.3032e-01 +3.8344e-01 +1.6514e+00 +2.1101e+00 +1.6332e+00 -3.2092e+00 +3.1719e+00 -1.7165e+00 +4.2135e-01 +3.2947e+00 -1.1176e+00 +5.1852e-01
15911 +2.491174284e+04 +2.491174284e+04 +2.487545284e+04 +2.487545284e+04 +6.9483e-01 +7.0401e-01 -2.1118e+00 -9.6073e-01 -1.0042e+00 +1.1515e+00 +3.7273e-01 +3.0640e+00 -3.8982e-01 +3.9790e-01 +1.5861e+00 +2.0267e+00 +2.1594e+00 -3.1049e+00 +3.4109e+00 -1.6850e+00 +6.1275e-01 +3.2934e+00 -1.1343e+00 +4.7288e-01
19420 +1.573745082e+04 +1.573745082e+04 +1.570116082e+04 +1.570116082e+04 +3.0599e+00 -4.2418e+00 -9.7371e-01 -6.6183e-01 -3.7186e-01 -7.6766e-01 -2.2311e+00 -1.8637e+00 +2.6035e+00 +1.7484e+00 +6.4119e-01 +6.0629e-01 +2.4658e+00 -3.2776e+00 +3.3784e+00 -1.5686e+00 +5.0192e-01 +3.3338e+00 -1.1545e+00 +4.8576e-01
29600 +9.584891673e+03 +9.584891673e+03 +9.548601673e+03 +9.548601673e+03 +2.8912e+00 -4.1090e+00 -1.0902e+00 -9.0533e-01 +2.8303e-01 -1.1030e+00 -1.0350e+00 -1.7848e+00 +1.8333e+00 +2.1601e+00 +2.1609e+00 +6.5304e-01 +2.4771e+00 -3.4307e+00 +3.5096e+00 -1.6083e+00 +5.2598e-01 +3.2860e+00 -1.1494e+00 +4.6001e-01
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.476659071e+07 +1.476659071e+07 +1.476654231e+07 +1.476654231e+07 -2.3110e+00 +1.4641e+00 -1.3257e+00 -1.3252e+00 +3.5535e+00 +3.7770e+00 +2.5721e+00 +3.6659e+00 +7.1483e-01 -6.9737e-01 -3.9016e+00 +7.0693e-01 +9.5962e-01 -8.5651e-01 +1.3734e+00 -6.8937e-01 +1.6689e+00 +4.2489e-01 +5.6858e-01 -2.7474e+00
3 +5.475878641e+06 +5.475878641e+06 +5.475830241e+06 +5.475830241e+06 -4.1615e-02 +1.6575e+00 +7.9842e-01 -2.5320e+00 -3.6278e+00 -1.9944e+00 +2.0192e+00 -3.7166e+00 +9.3761e-01 +2.5795e+00 +2.8847e+00 -2.6738e+00 -2.5826e+00 -1.3108e+00 -1.6383e+00 +2.1213e+00 +6.9339e-01 -3.6671e+00 -1.7413e+00 -1.5455e+00
31 +2.975775631e+06 +2.975775631e+06 +2.975727231e+06 +2.975727231e+06 -1.8198e+00 -8.7355e-01 -1.1050e+00 -2.9708e-01 -4.6883e-01 -1.2718e+00 -3.7031e+00 +1.3256e+00 -5.9517e-01 +2.5398e+00 +2.9806e+00 -9.3604e-01 -2.3340e+00 +6.5553e-01 -1.6328e+00 +1.4827e+00 +8.1911e-01 -2.8414e+00 -2.2953e+00 -8.2425e-01
92 +2.218954470e+06 +2.218954470e+06 +2.218906070e+06 +2.218906070e+06 -3.4813e+00 -2.3158e-01 -2.0844e+00 +2.0868e+00 +3.2299e+00 -8.1332e-01 -3.8017e-02 -1.0221e-01 -2.7922e+00 -9.9322e-01 +1.4737e+00 +6.8302e-01 -2.9784e+00 +6.5027e-01 -2.6380e+00 -2.4842e+00 -2.1501e+00 -1.4595e+00 -3.4232e-02 +5.3648e-01
118 +1.189560745e+06 +1.189560745e+06 +1.189512345e+06 +1.189512345e+06 +1.0636e-01 -2.8078e+00 -3.6054e+00 +1.7068e+00 -1.8352e-01 -9.5598e-01 -3.8638e-01 -5.9026e-01 +1.4528e+00 -4.7174e-01 +9.5528e-01 +1.9569e+00 -3.0779e+00 -7.2395e-01 +1.8454e+00 -1.0409e+00 -2.4833e+00 -3.2614e+00 -1.3148e+00 +4.1232e-01
506 +9.754219122e+05 +9.754219122e+05 +9.753735122e+05 +9.753735122e+05 +2.1971e-01 -2.7286e+00 -3.6262e+00 +1.7729e+00 -1.7780e-01 -1.1124e+00 -4.6220e-01 -5.6834e-01 +1.4258e+00 -4.6242e-01 +9.3894e-01 +2.1049e+00 -3.0946e+00 -6.7702e-01 +1.6219e+00 -8.7574e-01 -2.4915e+00 -3.1322e+00 -1.3451e+00 +2.6401e-01
1591 +6.217998817e+05 +6.217998817e+05 +6.217514817e+05 +6.217514817e+05 -3.5537e+00 +1.5185e-01 -1.9706e+00 +2.4028e+00 +3.7081e+00 -1.3292e+00 +2.1713e+00 +2.4545e-01 -3.0682e+00 -4.8114e-01 +1.2098e+00 +3.9278e-01 -1.9672e+00 +8.8842e-01 -2.4750e+00 -2.0587e+00 -2.5515e+00 -1.7094e+00 -1.1048e+00 +2.2066e-01
1977 +3.855981235e+05 +3.855981235e+05 +3.855497235e+05 +3.855497235e+05 -3.6125e+00 +1.7693e-01 -2.2157e+00 +2.2939e+00 +3.9844e+00 -1.2063e+00 +2.2072e+00 +5.0414e-01 -3.0327e+00 -5.5725e-01 +1.3554e+00 +3.9302e-01 -1.5692e+00 +8.9861e-01 -2.3784e+00 -1.9770e+00 -2.4449e+00 -1.8742e+00 -1.3127e+00 -9.3535e-03
2365 +2.342991153e+05 +2.342991153e+05 +2.342507153e+05 +2.342507153e+05 -3.6356e+00 +3.2252e-01 -2.2521e+00 +2.3935e+00 +3.9381e+00 -1.1708e+00 +2.0475e+00 +6.7687e-01 -3.1201e+00 -7.0903e-01 +1.4098e+00 +4.1841e-01 -1.5728e+00 +8.6257e-01 -2.4288e+00 -1.8652e+00 -2.5976e+00 -2.1243e+00 -1.4928e+00 -7.4990e-02
