% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
227 +1.278370078e+04 +1.278370078e+04 +1.269337078e+04 +1.269337078e+04 +1.0800e+00 +1.3209e+00 +8.4364e-01 -1.5079e+00 -2.3174e+00 -1.7205e+00 +3.0793e+00 -1.4445e+00 +1.2454e-01 +1.6685e+00 -5.4313e-01 -4.8039e-01 +1.3026e-01 -3.6641e-02 +1.3582e-01 +2.3802e-01 +1.8069e+00 +7.3812e-01 -1.9193e+00 -1.4596e+00
858 +9.943638170e+03 +9.943638170e+03 +9.853308170e+03 +9.853308170e+03 +1.0104e+00 +1.2029e+00 +8.3620e-01 -1.4308e+00 -2.1244e+00 -1.5146e+00 +2.9711e+00 -1.4344e+00 +9.0418e-02 +1.5067e+00 -4.2269e-01 -4.7003e-01 -4.2161e-02 -1.2815e-01 +2.9430e-01 +4.0156e-01 +1.7777e+00 +7.8655e-01 -1.9091e+00 -1.2424e+00
2112 +6.062665574e+03 +6.062665574e+03 +5.972335574e+03 +5.972335574e+03 +9.9447e-01 +8.0877e-01 +8.1212e-01 -1.1079e+00 -1.8115e+00 -1.6510e+00 +3.0414e+00 -1.0137e+00 +2.4503e-01 +1.0512e+00 -2.9290e-01 -5.2626e-01 -2.3392e-01 -1.1590e-01 +3.4632e-01 +6.6980e-01 +1.3177e+00 +9.2281e-01 -1.6830e+00 -1.0673e+00
3098 +3.752629974e+03 +3.752629974e+03 +3.662299974e+03 +3.662299974e+03 +8.1669e-01 +8.3830e-01 +7.2849e-01 -7.9538e-01 -1.5851e+00 -1.4092e+00 +2.7362e+00 -8.5150e-01 +3.6616e-01 +8.9766e-01 -5.7887e-01 -5.7598e-01 -4.2973e-01 +1.1145e-01 +3.1056e-01 +5.9264e-01 +1.0992e+00 +7.2697e-01 -1.6297e+00 -1.0867e+00
3751 +2.495411786e+03 +2.495411786e+03 +2.405081786e+03 +2.405081786e+03 +7.5582e-01 +7.8476e-01 +6.2926e-01 -5.8080e-01 -1.5287e+00 -1.2605e+00 +2.3886e+00 -6.7816e-01 +2.6462e-01 +7.2432e-01 -5.1167e-01 -6.4043e-01 -3.7384e-01 +1.8751e-01 +4.6458e-01 +5.7943e-01 +9.3652e-01 +7.3058e-01 -1.3994e+00 -9.8024e-01
4604 +1.546674201e+03 +1.546674201e+03 +1.456344201e+03 +1.456344201e+03 +7.9959e-01 +3.8793e-01 +3.7186e-01 -6.9889e-01 -1.2036e+00 -1.0509e+00 +2.2123e+00 -6.8091e-01 +2.0008e-01 +5.4021e-01 -2.9267e-01 -6.6966e-01 -2.2050e-01 -1.8576e-01 +2.9750e-01 +4.1066e-01 +8.8034e-01 +5.4059e-01 -1.4810e+00 -7.3521e-01
5145 +9.928675396e+02 +9.928675396e+02 +9.025375396e+02 +9.025375396e+02 +7.3217e-01 +3.1451e-01 +2.8366e-01 -6.3990e-01 -1.1171e+00 -8.0219e-01 +1.8906e+00 -5.2456e-01 +2.2887e-01 +4.3364e-01 -2.9418e-01 -7.2903e-01 -2.8379e-01 -1.0032e-01 +3.4979e-01 +2.4703e-01 +7.1453e-01 +6.0299e-01 -1.5990e+00 -7.2288e-01
6132 +6.281415360e+02 +6.281415360e+02 +5.378115360e+02 +5.378115360e+02 +7.2551e-01 +1.7864e-01 +3.2468e-01 -4.0982e-01 -7.8680e-01 -5.0363e-01 +1.6230e+00 -3.4457e-01 +1.2286e-01 +3.7693e-01 -2.4013e-01 -8.0047e-01 -3.3996e-01 +4.9844e-02 +1.0236e-01 +3.9781e-01 +6.4879e-01 +4.6282e-01 -1.6086e+00 -7.9020e-01
7027 +3.740262491e+02 +3.740262491e+02 +2.836962491e+02 +2.836962491e+02 +4.5237e-01 +8.8989e-02 +5.4829e-01 -3.6662e-02 -5.7540e-01 -4.8195e-01 +1.4662e+00 -1.5470e-01 +2.5231e-01 +4.7783e-01 -3.8356e-01 -8.8899e-01 -2.9292e-01 +1.2900e-01 -4.6333e-02 +2.4706e-01 +6.6687e-01 +5.5081e-01 -1.3137e+00 -5.4063e-01
7895 +2.367257048e+02 +2.367257048e+02 +1.463957048e+02 +1.463957048e+02 +4.3193e-01 -4.5994e-02 +2.9230e-01 -1.5543e-01 -4.4576e-01 -2.3503e-01 +1.2010e+00 -2.3616e-01 +1.9275e-01 +2.0118e-01 -5.6344e-01 -6.6396e-01 -2.8856e-01 +2.2814e-01 +2.6163e-02 +2.6462e-01 +7.4913e-01 +5.2349e-01 -1.2263e+00 -2.9871e-01
8668 +1.456549676e+02 +1.456549676e+02 +5.532496762e+01 +5.532496762e+01 +3.6972e-01 -9.5987e-02 +4.0963e-01 +9.6203e-02 -4.4724e-01 -2.9679e-01 +9.2828e-01 -1.4129e-01 +3.0752e-01 -8.3605e-02 -8.3571e-01 -6.2502e-01 -2.1855e-01 +2.3520e-01 -6.6817e-02 +3.6018e-01 +7.4989e-01 +4.5281e-01 -1.0592e+00 -1.6609e-01
9475 +9.934744179e+01 +9.934744179e+01 +9.017441793e+00 +9.017441793e+00 +3.5776e-01 +8.6754e-02 +4.9063e-01 +6.7468e-01 -6.2077e-01 -1.3936e-01 +5.8059e-01 +5.4628e-01 +5.3939e-01 +6.2288e-02 -5.1671e-01 -2.2910e-01 -2.7824e-01 -1.7101e-01 +1.2480e-01 +9.2199e-01 +8.1861e-01 +4.7098e-01 -4.3357e-01 -4.4635e-02
9876 +5.843022810e+01 +5.843022810e+01 -3.189977190e+01 -3.189977190e+01 +3.9507e-01 +1.3322e-02 +3.4467e-01 +5.6787e-01 -5.6022e-01 -2.6622e-01 +4.7472e-01 +5.1396e-01 +7.2382e-01 -2.0951e-01 -5.1611e-01 -1.9367e-01 -5.7804e-01 -3.0375e-01 +5.4337e-02 +8.8407e-01 +8.0197e-01 +3.2558e-01 -4.0665e-01 -1.2008e-01
10592 +3.916267664e+01 +3.916267664e+01 -5.116732336e+01 -5.116732336e+01 +4.7350e-01 -1.1635e-01 +3.6784e-01 +4.7480e-01 -3.4362e-01 -2.4212e-01 +6.0490e-01 +5.0945e-01 +7.0466e-01 -1.0909e-01 -6.2276e-01 -2.2977e-01 -6.1158e-01 -2.5007e-01 +1.1983e-01 +8.4759e-01 +5.8979e-01 +2.5206e-01 -4.5417e-01 -2.3746e-01
12105 +2.472044581e+01 +2.472044581e+01 -6.560955419e+01 -6.560955419e+01 +4.5807e-01 -2.0248e-01 +1.1000e-01 +4.1583e-01 -2.7221e-01 -3.2019e-01 +3.1709e-01 +4.0131e-01 +6.8011e-01 -1.1451e-01 -7.3819e-01 -1.4495e-01 -7.6200e-01 -2.9012e-01 +2.7417e-01 +7.1295e-01 +6.3398e-01 +1.8968e-01 -4.5813e-01 -2.6524e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.748865335e+04 +4.748865335e+04 +4.755426335e+04 +4.755426335e+04 -3.4908e+00 +3.4071e+00 -3.9233e+00 +3.9026e-01 +2.1354e-01 +9.0921e-01 +1.0082e+00 -1.7224e+00 -2.7914e+00 +6.2290e-01 -5.8513e-01 -7.0474e-02 -1.5757e+00 +7.5676e-01 +3.0656e-01 +2.7277e+00 -7.2635e-01 -2.1028e+00 -2.8916e-01 -7.5090e-01
71 +2.649598794e+04 +2.649598794e+04 +2.656159794e+04 +2.656159794e+04 +1.6829e+00 -3.1059e+00 +2.0067e+00 -1.5037e+00 +4.1430e-01 -2.6041e+00 +1.1923e+00 +2.7905e-01 +1.1125e+00 -1.9256e+00 -1.1266e+00 +1.3887e+00 -8.5318e-02 -1.4434e+00 -9.3432e-01 -2.7171e+00 +1.0074e+00 +5.7760e-01 +1.9956e-01 -1.4569e-01
79 +2.339659847e+04 +2.339659847e+04 +2.346220847e+04 +2.346220847e+04 -3.6347e-01 +3.4949e-01 -6.4289e-01 -2.0266e+00 +1.0069e+00 -1.8211e+00 +2.3381e+00 -1.0744e+00 +1.2601e+00 +3.2897e-02 +8.3503e-01 +2.0077e+00 -2.9014e+00 -7.0749e-01 -1.5286e+00 +2.9549e+00 -1.2412e+00 +1.4039e+00 +2.7318e-01 -1.7353e-01
212 +1.088932497e+04 +1.088932497e+04 +1.095493497e+04 +1.095493497e+04 +1.7668e+00 +7.7637e-01 -2.4985e+00 -9.6240e-01 +3.9209e-01 -9.4568e-01 +1.1880e+00 +2.4346e-01 -8.1962e-01 +1.7264e+00 -5.1610e-01 -1.3948e+00 -2.1713e+00 -1.2793e+00 -1.6967e+00 +2.1529e+00 +1.1871e+00 -1.6081e+00 -9.3068e-01 -2.4412e-01
222 +8.847057830e+03 +8.847057830e+03 +8.912667830e+03 +8.912667830e+03 +1.3774e+00 +8.0205e-01 -4.7029e-01 -1.4447e+00 +1.3842e+00 -1.1052e+00 +1.9031e+00 -7.8040e-02 +5.6963e-01 +4.7273e-01 -4.8962e-02 -4.8769e-01 -1.8310e+00 -8.3938e-01 -8.9863e-01 -3.3620e-01 +1.2223e+00 -5.8379e-01 -8.7048e-01 +4.3936e-01
592 +6.264696799e+03 +6.264696799e+03 +6.330306799e+03 +6.330306799e+03 +1.1127e+00 +8.0882e-01 -5.6527e-01 -1.3909e+00 +1.2277e+00 -8.6114e-01 +2.0268e+00 -2.8329e-01 +3.7251e-01 +3.7512e-01 +5.1443e-01 -1.9294e-02 -2.0358e+00 -7.4174e-01 -1.0090e+00 +1.2449e+00 +6.1838e-01 -2.8729e-01 -6.0610e-01 +2.9206e-01
1585 +3.851691313e+03 +3.851691313e+03 +3.917301313e+03 +3.917301313e+03 +1.0383e+00 +5.8115e-01 -5.8326e-01 -1.3615e+00 +1.1706e+00 -8.6047e-01 +1.6998e+00 -2.5980e-01 +1.1704e-01 +4.7268e-01 +2.4128e-01 +1.7227e-01 -1.7190e+00 -7.1417e-01 -8.6442e-01 +1.2479e+00 +5.6058e-01 -3.1619e-01 -7.9194e-01 +3.9476e-02
2232 +2.441976630e+03 +2.441976630e+03 +2.507586630e+03 +2.507586630e+03 +8.7054e-01 +5.3278e-01 -5.8735e-01 -1.2452e+00 +1.0045e+00 -8.4783e-01 +1.4135e+00 -6.5560e-02 -3.7362e-02 +3.6239e-01 +2.2304e-01 +2.2839e-01 -1.5415e+00 -6.5995e-01 -1.0190e+00 +1.4063e+00 +5.6787e-01 -1.8680e-01 -6.5868e-01 +7.3998e-03
3092 +1.579390111e+03 +1.579390111e+03 +1.645000111e+03 +1.645000111e+03 +8.1424e-01 +2.0825e-01 -7.9739e-01 -1.1385e+00 +1.1898e+00 -8.7791e-01 +1.2991e+00 +3.8856e-02 -1.4041e-01 +1.5227e-01 +2.9719e-01 +3.4922e-01 -1.2223e+00 -6.9421e-01 -1.3488e+00 +1.0933e+00 +5.2187e-01 -2.5501e-01 -5.6253e-01 -1.4641e-01
3746 +9.442117061e+02 +9.442117061e+02 +1.009821706e+03 +1.009821706e+03 +4.7879e-01 +4.9484e-01 -7.1371e-01 -1.2600e+00 +8.3729e-01 -7.0416e-01 +9.4478e-01 +1.9798e-01 -2.3700e-01 +4.2125e-01 +3.0631e-01 +4.4127e-01 -1.3698e+00 -3.7331e-01 -1.0898e+00 +1.1437e+00 +1.5738e-01 -1.2357e-02 -3.2466e-01 -2.3787e-01
4268 +6.299426208e+02 +6.299426208e+02 +6.955526208e+02 +6.955526208e+02 +4.6580e-01 +3.4937e-02 -7.0250e-01 -1.1279e+00 +9.7266e-01 -4.8888e-01 +9.6875e-01 +3.1340e-01 -2.6172e-01 +4.7616e-01 +2.6731e-01 +3.8073e-01 -1.0927e+00 -3.8810e-01 -1.0949e+00 +7.7902e-01 -2.8089e-02 +9.4594e-02 -3.0738e-01 -7.2108e-02
5395 +3.970885230e+02 +3.970885230e+02 +4.626985230e+02 +4.626985230e+02 +2.1471e-01 -1.9424e-01 -6.4719e-01 -1.1005e+00 +8.4959e-01 -6.6384e-01 +6.4086e-01 +4.8559e-01 -3.1562e-01 +1.9866e-01 +5.8613e-01 +3.4738e-01 -7.4035e-01 -2.3930e-01 -1.0474e+00 +7.4350e-01 -3.1022e-01 +2.4209e-01 -4.8206e-01 -9.3136e-02
6643 +2.360581180e+02 +2.360581180e+02 +3.016681180e+02 +3.016681180e+02 +5.8368e-01 -9.4736e-02 -7.0907e-01 -1.0257e+00 +7.4412e-01 -8.8633e-02 +1.6837e-01 +3.7924e-01 -1.5419e-01 +3.5708e-01 +3.4940e-01 +2.4691e-01 -6.1608e-01 -1.3855e-01 -8.9335e-01 +6.6325e-01 -6.4840e-01 +3.3387e-01 -3.1566e-01 -4.3779e-01
7886 +1.570021073e+02 +1.570021073e+02 +2.226121073e+02 +2.226121073e+02 +3.3688e-01 -1.2863e-01 -5.1902e-01 -1.0402e+00 +6.8228e-01 +2.1986e-01 +2.0683e-03 +3.9234e-01 -2.4917e-01 +4.9518e-01 +3.2831e-01 -1.0194e-01 -5.2792e-01 -3.6550e-01 -5.4365e-01 +5.9801e-01 -7.3472e-01 +2.7446e-01 -3.2328e-01 -3.3009e-01
9524 +9.817475359e+01 +9.817475359e+01 +1.637847536e+02 +1.637847536e+02 +4.1830e-01 -1.7120e-01 -1.1813e-01 -8.7627e-01 +2.8861e-01 +3.7598e-01 -1.1084e-01 +5.5243e-01 -2.5264e-01 +5.6961e-01 +2.1310e-01 +2.2970e-02 -7.0602e-01 -2.3122e-01 -2.9584e-01 +6.1891e-01 -6.0760e-01 +3.4112e-01 -1.6332e-01 -3.1448e-01
12673 +6.136478151e+01 +6.136478151e+01 +1.269747815e+02 +1.269747815e+02 +1.3117e-01 -1.2104e-01 +2.2019e-01 -8.8442e-01 +2.1862e-01 +5.8863e-01 -3.0990e-01 +6.3036e-01 -1.1604e-01 +4.9779e-01 -1.0690e-01 -2.9879e-01 -5.8162e-01 -1.3735e-01 -3.4670e-01 +4.1404e-01 -4.3518e-01 +4.3600e-01 +2.5363e-01 -5.0706e-01
14054 +3.941286435e+01 +3.941286435e+01 +1.050228643e+02 +1.050228643e+02 -2.4875e-01 -1.9448e-01 +1.7836e-01 -7.4228e-01 +3.4540e-01 +8.3721e-01 -5.6603e-01 +7.4826e-01 +2.4025e-02 +3.3737e-01 -2.0496e-02 -4.1921e-01 -5.7643e-01 -8.4227e-02 -4.6025e-01 +1.7866e-01 -2.1314e-01 +1.7634e-01 +5.6368e-01 -3.8262e-01
17487 +2.347770733e+01 +2.347770733e+01 +8.908770733e+01 +8.908770733e+01 -1.2266e-01 -3.5031e-01 +1.1476e-01 -8.0573e-01 +5.8512e-01 +8.6855e-01 -5.5461e-01 +8.7817e-01 +2.3170e-01 +1.2913e-01 +9.4285e-03 -5.0860e-01 -6.0833e-01 -1.0753e-01 -5.4971e-01 +1.1338e-01 -2.4345e-01 +3.0637e-01 +5.3835e-01 -6.6656e-01
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.747499881e+05 +2.747499881e+05 +2.747346281e+05 +2.747346281e+05 +1.8638e+00 -1.3151e+00 -2.3850e+00 -2.8928e+00 +2.0334e+00 +1.9106e+00 -3.7589e+00 +3.1441e+00 +3.4617e+00 -5.3980e-01 -2.3979e+00 +3.6926e+00 -3.9955e+00 -6.4374e-01 +3.4615e+00 +3.3065e+00 -1.3471e+00 -2.7720e+00 -1.7559e+00 -2.7156e+00
2 +1.228454342e+05 +1.228454342e+05 +1.228300742e+05 +1.228300742e+05 -1.0540e+00 +3.0774e+00 -2.3195e+00 -1.8798e+00 +1.5037e+00 -2.7236e+00 +9.0336e-01 -1.7709e+00 +1.6229e+00 -2.7688e+00 +3.8758e+00 -3.5751e+00 -3.1557e-01 -2.1419e+00 -3.9848e-01 -3.6027e+00 +3.4642e+00 -4.2890e-01 -3.6838e-02 +7.7124e-01
4 +6.622898411e+04 +6.622898411e+04 +6.621362411e+04 +6.621362411e+04 -3.7888e+00 -7.6583e-02 +1.5790e+00 +1.3482e+00 -1.1473e+00 -1.5148e+00 -1.2170e+00 +2.2978e+00 +2.2128e+00 +2.1858e+00 +1.0744e+00 -2.3099e+00 +3.1768e-01 -1.1779e+00 -5.0185e-01 +3.1453e+00 +3.2603e+00 -4.2055e-01 +7.8665e-01 -2.1013e+00
5 +5.942827228e+04 +5.942827228e+04 +5.941291228e+04 +5.941291228e+04 +1.1579e+00 -3.0836e-01 +3.4610e+00 -2.1002e+00 -8.3385e-01 +2.7222e+00 -1.8697e-01 -1.0811e+00 +1.0017e+00 -5.4194e-01 +6.6630e-01 -6.8570e-03 -3.4910e+00 -2.4358e+00 -2.5657e+00 +9.5331e-01 -1.4274e+00 -7.1893e-01 -2.0130e+00 -1.4964e+00
25 +2.392839894e+04 +2.392839894e+04 +2.391303894e+04 +2.391303894e+04 -5.4241e-02 +2.4358e-02 +1.6422e+00 -1.5296e+00 -1.0050e+00 -2.1886e+00 +1.7936e+00 +1.6157e+00 +2.1760e+00 +2.2114e+00 +1.1434e+00 -2.0204e+00 +7.9387e-02 +1.4126e+00 -1.0228e+00 -1.4281e+00 +1.8717e+00 +9.6245e-01 -8.4909e-01 +6.5709e-01
125 +9.594408231e+03 +9.594408231e+03 +9.579048231e+03 +9.579048231e+03 +3.6137e-01 +1.9840e+00 +7.9701e-01 -1.3349e+00 -1.0549e+00 +1.1266e+00 -2.6779e+00 +1.8098e+00 -1.8626e+00 -2.7335e-01 +9.4403e-01 -2.4984e-01 -5.1695e-01 -5.9277e-01 +1.8034e+00 -2.8662e+00 -2.4530e+00 -2.1888e-01 -3.8206e-02 -1.0251e+00
489 +3.592652397e+03 +3.592652397e+03 +3.577292397e+03 +3.577292397e+03 -1.3278e+00 -1.1168e+00 +8.0601e-01 +2.2715e+00 -7.4185e-01 +5.6863e-01 +4.2715e-01 +1.6600e+00 +3.9154e-01 -1.5828e-02 +5.2416e-01 +4.5858e-02 +2.0906e+00 +1.1519e+00 -2.6364e-02 +2.0629e-01 +1.5664e+00 -1.3842e+00 +7.5434e-01 +3.9592e-01
1111 +2.252456360e+03 +2.252456360e+03 +2.237096360e+03 +2.237096360e+03 -1.3363e+00 -8.3219e-01 +7.3087e-01 +1.9360e+00 -6.1684e-01 +3.5939e-01 +5.8583e-01 +1.3849e+00 +2.7937e-01 -2.1390e-01 +5.9160e-01 -2.1175e-01 +2.2259e+00 +9.5524e-01 -1.6665e-02 +1.0196e-01 +1.5729e+00 -1.3459e+00 +6.5910e-01 +2.5850e-01
1974 +1.581956256e+03 +1.581956256e+03 +1.566596256e+03 +1.566596256e+03 -1.1397e+00 -6.1658e-01 +6.7550e-01 +1.7884e+00 -6.0096e-01 +5.3648e-01 +5.1557e-01 +1.3124e+00 +1.1915e-01 -3.6460e-01 +4.8627e-01 -6.4940e-02 +2.0751e+00 +9.0148e-01 -2.2622e-01 -2.4890e-02 +1.4512e+00 -1.3809e+00 +5.0835e-01 +3.3452e-01
2753 +9.784027498e+02 +9.784027498e+02 +9.630427498e+02 +9.630427498e+02 -1.2271e+00 -5.2185e-01 +9.3260e-01 +1.6128e+00 -5.5663e-01 +3.6339e-01 +5.8643e-01 +1.1986e+00 +2.2466e-01 -5.3138e-01 +3.0135e-01 -2.8184e-01 +2.1043e+00 +5.8983e-01 -2.2103e-01 -1.0838e-01 +1.3342e+00 -1.0905e+00 +6.0650e-01 +5.3941e-01
3749 +6.093218835e+02 +6.093218835e+02 +5.939618835e+02 +5.939618835e+02 -1.1278e+00 -4.1110e-01 +7.5943e-01 +1.1831e+00 -6.0673e-01 +4.1878e-01 +6.3276e-01 +9.2548e-01 +2.5375e-01 -5.3697e-01 +2.3578e-01 -4.5136e-02 +1.9208e+00 +6.9532e-01 -2.3971e-01 -7.6844e-02 +1.3032e+00 -9.6895e-01 +3.5145e-01 +5.0183e-01
4747 +3.980276960e+02 +3.980276960e+02 +3.826676960e+02 +3.826676960e+02 -1.4148e+00 -2.0636e-01 +7.6364e-01 +1.0150e+00 -5.4569e-01 -1.3068e-01 +7.9444e-01 +7.5907e-01 +2.8548e-01 -5.7108e-01 +8.4067e-02 -3.8073e-02 +1.6930e+00 +5.6116e-01 -2.1063e-01 +8.4564e-02 +1.0774e+00 -6.1746e-01 +3.1257e-01 +4.6891e-01
6128 +2.417765905e+02 +2.417765905e+02 +2.264165905e+02 +2.264165905e+02 -1.2387e+00 -1.9996e-01 +7.5435e-01 +7.1985e-01 -5.3514e-01 -9.4042e-02 +3.7489e-01 +2.6179e-01 +1.7383e-01 -7.6620e-01 +9.9526e-02 +2.6640e-01 +1.3339e+00 +2.8367e-01 -4.2080e-01 +2.5029e-02 +7.5585e-01 -6.4185e-01 -9.1772e-03 +5.3022e-01
7165 +1.569001669e+02 +1.569001669e+02 +1.415401669e+02 +1.415401669e+02 -1.1864e+00 +2.3143e-03 +5.6561e-01 +6.6206e-01 -6.6331e-01 -1.8113e-01 +1.3997e-01 -3.4798e-02 +1.2479e-01 -6.1846e-01 +4.1156e-01 +6.9394e-02 +1.0288e+00 +3.7791e-01 -4.2362e-01 +1.9586e-01 +5.5562e-01 -4.3579e-01 -4.1437e-02 +6.2912e-01
8281 +9.970580264e+01 +9.970580264e+01 +8.434580264e+01 +8.434580264e+01 -1.1797e+00 +1.4374e-01 +4.5937e-01 +4.2966e-01 -7.6701e-01 -1.5722e-01 -2.4598e-02 -8.7532e-02 +2.2946e-01 -4.4733e-01 +6.3987e-01 -1.9748e-01 +7.2491e-01 +1.1287e-01 -5.0479e-01 +7.7576e-02 +4.8559e-01 -2.9811e-01 +4.1751e-02 +4.2395e-01
9280 +6.266430635e+01 +6.266430635e+01 +4.730430635e+01 +4.730430635e+01 -1.1797e+00 +3.0092e-01 +3.6377e-01 +3.6924e-01 -8.3023e-01 +6.3084e-02 -1.8997e-01 -1.2872e-01 +6.9152e-02 -3.1342e-01 +6.4968e-01 -2.3320e-01 +3.9744e-01 -3.1467e-05 -9.3256e-02 +8.9791e-02 +2.3502e-01 -1.1341e-01 +2.2235e-02 +3.5793e-01
10068 +3.407800481e+01 +3.407800481e+01 +1.871800481e+01 +1.871800481e+01 -1.1689e+00 +5.3236e-01 +2.9889e-01 +3.5196e-01 -9.3680e-01 -1.3631e-01 -2.0622e-01 -2.1733e-01 -1.4000e-01 -1.5333e-01 +4.1862e-01 -1.2289e-01 +2.9305e-01 -7.2641e-02 -3.0519e-01 -5.5125e-02 +2.5705e-01 -6.6362e-02 -1.1060e-02 +3.5058e-01
11557 +2.341323004e+01 +2.341323004e+01 +8.053230038e+00 +8.053230038e+00 -1.0885e+00 +5.1950e-01 +5.0973e-02 +2.6977e-01 -9.3813e-01 +4.5698e-02 -4.3380e-01 -4.3401e-01 -3.3845e-01 -1.0707e-01 +4.6038e-01 -1.9829e-01 +3.0181e-01 -1.6855e-01 -5.7888e-01 +8.7783e-02 +1.1018e-01 -1.7912e-01 -6.1984e-03 +5.2473e-01
% function evaluation | noise-free fitness - Fopt (-1.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.666879138e+04 +8.666879138e+04 +8.665561138e+04 +8.665561138e+04 -4.0621e-01 +1.9986e+00 +2.9271e+00 +2.9608e+00 +2.0298e-01 +2.3573e+00 +1.6677e+00 -3.9919e+00 +7.4498e-02 +5.1781e-01 +2.3156e+00 +3.2077e+00 -2.3394e+00 -9.5312e-01 -2.0262e+00 +1.1124e+00 -2.4154e+00 +1.3244e-02 +1.3968e-01 +2.4475e+00
22 +3.434017095e+04 +3.434017095e+04 +3.432699095e+04 +3.432699095e+04 -3.8733e+00 -2.7808e+00 -6.7950e-01 -1.5989e+00 -1.0031e+00 -1.7124e+00 +7.5981e-01 -1.5827e+00 +1.1513e+00 -1.4568e+00 +1.1085e+00 +5.9157e-02 -1.1741e+00 +1.0683e+00 -1.5775e+00 -8.6555e-01 +2.1102e+00 +9.1323e-01 +3.2120e-01 +1.5829e+00
74 +2.122862671e+04 +2.122862671e+04 +2.121544671e+04 +2.121544671e+04 -9.2968e-01 +2.7998e-01 +1.2384e+00 -1.6182e-01 -3.1358e+00 +2.1578e+00 -2.0721e+00 -1.4978e+00 -3.2055e-01 +2.3375e+00 -6.9266e-01 -2.1601e+00 +2.1995e-01 -1.8145e-01 +2.1068e-01 -8.1900e-02 -8.2060e-01 +2.4682e+00 +2.9129e+00 -3.3222e-02
99 +1.441535324e+04 +1.441535324e+04 +1.440217324e+04 +1.440217324e+04 -1.1849e+00 +1.5154e+00 -1.1174e+00 -1.3070e+00 -1.4082e+00 -1.5001e+00 -1.6639e+00 -3.0155e-01 +7.7212e-01 +1.4188e+00 +9.1584e-01 -3.7386e-01 -2.6251e-01 -4.3892e-01 +1.7483e+00 +1.8812e-01 -2.1347e+00 +1.0598e+00 -1.0395e+00 -1.6422e+00
203 +9.975545620e+03 +9.975545620e+03 +9.962365620e+03 +9.962365620e+03 -1.0865e+00 +6.0992e-01 +1.0385e+00 -1.1647e+00 -1.8892e+00 -2.6093e-01 -2.0410e+00 -4.1270e-01 +7.5334e-01 +1.5420e+00 -4.9996e-01 -1.7457e+00 -3.1978e-01 -1.2425e-01 +3.1948e-01 +1.3366e-01 -1.0106e+00 +1.7421e+00 +9.4855e-01 -4.0197e-01
732 +6.277509995e+03 +6.277509995e+03 +6.264329995e+03 +6.264329995e+03 -1.2609e+00 +5.8016e-01 +1.2126e-01 -1.2420e+00 -1.4111e+00 -1.0078e+00 -1.5746e+00 -2.2406e-01 +8.1195e-01 +1.2400e+00 +1.6344e-01 -1.6045e+00 -1.8927e-01 -3.4383e-01 +3.6980e-01 +3.7826e-01 -1.3658e+00 +1.4030e+00 +6.6729e-02 -1.3242e+00
1711 +3.817964202e+03 +3.817964202e+03 +3.804784202e+03 +3.804784202e+03 -1.2523e+00 +3.7518e-01 +3.0976e-02 -1.4722e+00 -1.3200e+00 -9.4583e-01 -1.1955e+00 -2.1120e-01 +6.5666e-01 +1.0622e+00 +4.8450e-02 -1.5816e+00 +2.7479e-02 -3.7831e-01 +1.2630e-01 +6.5485e-01 -1.1725e+00 +1.1149e+00 -9.6778e-03 -1.1929e+00
2256 +2.485699450e+03 +2.485699450e+03 +2.472519450e+03 +2.472519450e+03 -1.2623e+00 +4.1638e-01 +1.5489e-01 -1.5560e+00 -1.2459e+00 -7.2990e-01 -1.0450e+00 -2.8893e-01 +5.9610e-01 +9.0243e-01 +2.5507e-02 -1.2876e+00 -8.5229e-02 -3.8457e-01 -1.6612e-01 +6.0367e-01 -9.9900e-01 +9.1408e-01 +2.3671e-01 -1.0363e+00
3224 +1.575913466e+03 +1.575913466e+03 +1.562733466e+03 +1.562733466e+03 -1.1789e+00 +5.2265e-01 +1.6720e-01 -1.5637e+00 -9.1961e-01 -6.7615e-01 -9.6528e-01 -2.9958e-01 +8.2917e-01 +7.3803e-01 -1.9178e-01 -9.8085e-01 -8.3948e-02 -4.3039e-01 -9.9402e-02 +6.7601e-01 -8.0688e-01 +9.2813e-01 +3.5373e-01 -1.0126e+00
3741 +9.710947688e+02 +9.710947688e+02 +9.579147688e+02 +9.579147688e+02 -1.2095e+00 +3.1290e-01 +1.7624e-01 -1.4682e+00 -8.8728e-01 -5.8148e-01 -7.8179e-01 -1.6344e-01 +9.0517e-01 +6.6071e-01 -1.7887e-01 -7.6124e-01 -1.9858e-01 -8.5041e-02 +1.7161e-01 +7.1078e-01 -7.3586e-01 +9.2582e-01 +2.7194e-01 -1.1966e+00
