% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
213 +4.380174595e+04 +4.380174595e+04 +4.375459595e+04 +4.375459595e+04 +1.0490e+00 +8.8668e-01 -7.2875e-03 -2.6317e+00 -2.5882e+00 +1.3502e+00 +7.2741e-01 -7.2257e-01 -4.7148e-01 +2.7269e-01 +1.6578e+00 +4.8845e-01 +5.5018e-01 -2.3086e+00 +1.6690e+00 -2.7989e+00 -1.9213e+00 -2.5626e+00 +1.0089e+00 -3.9768e-01
462 +3.973039254e+04 +3.973039254e+04 +3.968324254e+04 +3.968324254e+04 +1.1582e+00 +7.2297e-01 +4.4161e-02 -2.5575e+00 -2.5120e+00 +1.3557e+00 +5.5984e-01 -7.9971e-01 -4.7493e-01 +2.0105e-01 +1.6211e+00 +4.1171e-01 +6.2761e-01 -2.2538e+00 +1.6820e+00 -2.6887e+00 -1.8014e+00 -2.4612e+00 +1.0888e+00 -5.5375e-01
1857 +2.507850649e+04 +2.507850649e+04 +2.503135649e+04 +2.503135649e+04 +1.1161e+00 +5.2076e-01 -8.8937e-02 -2.5651e+00 -2.4288e+00 +1.5814e+00 +1.4735e-01 -5.1479e-01 -4.2564e-01 -2.2168e-01 +1.5845e+00 +8.2707e-02 +7.2201e-01 -2.3232e+00 +1.7812e+00 -2.9587e+00 -1.9310e+00 -2.4651e+00 +7.3714e-01 -1.6024e-01
2754 +1.564092460e+04 +1.564092460e+04 +1.559377460e+04 +1.559377460e+04 +9.1088e-01 +4.5917e-01 -1.1550e-01 -2.5724e+00 -2.2595e+00 +1.5551e+00 -2.5629e-01 -2.8226e-01 -2.9754e-01 -5.2429e-01 +1.8733e+00 -4.4358e-01 +8.3071e-01 -2.4272e+00 +1.7228e+00 -2.9780e+00 -2.2424e+00 -2.3584e+00 +7.1304e-01 -1.2086e-01
3872 +9.746540756e+03 +9.746540756e+03 +9.699390756e+03 +9.699390756e+03 +6.6494e-01 +3.1664e-01 -4.0580e-01 -2.4663e+00 -2.1170e+00 +1.2970e+00 -6.2295e-01 -8.8749e-01 -1.4615e-01 -8.4830e-01 +1.9338e+00 -6.6673e-01 +8.4731e-01 -2.2529e+00 +1.8955e+00 -2.9947e+00 -2.0167e+00 -2.1629e+00 +7.3063e-01 +1.2511e-02
4994 +6.156967491e+03 +6.156967491e+03 +6.109817491e+03 +6.109817491e+03 +5.3156e-01 +4.0346e-01 -4.6114e-01 -2.7226e+00 -1.7312e+00 +1.4898e+00 -8.3436e-01 -1.1203e+00 +1.5360e-01 -1.1875e+00 +2.1613e+00 -1.0094e+00 +9.1941e-01 -2.2510e+00 +1.9967e+00 -3.0718e+00 -1.9737e+00 -2.1328e+00 +3.2785e-01 -5.6340e-02
5644 +3.977714508e+03 +3.977714508e+03 +3.930564508e+03 +3.930564508e+03 +4.3064e-01 +1.0558e-01 -6.6160e-01 -2.4694e+00 -1.6742e+00 +1.2189e+00 -1.0214e+00 -9.9327e-01 -7.2358e-04 -1.3390e+00 +2.2094e+00 -1.2873e+00 +7.2794e-01 -2.6038e+00 +2.1024e+00 -2.5393e+00 -1.9877e+00 -2.4037e+00 +3.8353e-01 +7.7267e-02
6632 +2.509453571e+03 +2.509453571e+03 +2.462303571e+03 +2.462303571e+03 +3.5929e-01 -2.7578e-01 -8.4786e-01 -2.7563e+00 -1.5627e+00 +1.3570e+00 -1.0547e+00 -1.0529e+00 -1.6990e-01 -1.3089e+00 +2.1523e+00 -1.5665e+00 +7.4401e-01 -2.8771e+00 +2.1385e+00 -2.4648e+00 -1.8616e+00 -2.6611e+00 +4.0494e-01 +2.4715e-01
7286 +1.543936641e+03 +1.543936641e+03 +1.496786641e+03 +1.496786641e+03 +2.2347e-01 -3.9203e-01 -9.2437e-01 -2.5201e+00 -1.4765e+00 +1.3112e+00 -1.3142e+00 -1.2456e+00 -1.8725e-01 -1.5475e+00 +2.5051e+00 -1.8595e+00 +7.5394e-01 -2.7788e+00 +2.3326e+00 -2.3548e+00 -1.9794e+00 -2.6062e+00 +2.6301e-01 +6.9401e-02
8149 +9.115660681e+02 +9.115660681e+02 +8.644160681e+02 +8.644160681e+02 +8.5270e-02 -4.3808e-01 -1.0592e+00 -2.6197e+00 -1.3613e+00 +1.5433e+00 -1.3711e+00 -1.2834e+00 -4.3877e-01 -1.6072e+00 +2.5261e+00 -2.1096e+00 +8.2726e-01 -2.8638e+00 +2.4019e+00 -2.3717e+00 -1.8912e+00 -2.6357e+00 +1.4415e-01 -4.4123e-02
8663 +6.106162424e+02 +6.106162424e+02 +5.634662424e+02 +5.634662424e+02 +6.3675e-02 -6.2673e-01 -1.1502e+00 -2.7349e+00 -1.2589e+00 +1.4799e+00 -1.5518e+00 -1.4364e+00 -5.4028e-01 -1.7409e+00 +2.6354e+00 -2.0713e+00 +9.3677e-01 -2.8165e+00 +2.3353e+00 -2.6371e+00 -1.6156e+00 -2.7716e+00 +1.4553e-02 -7.2069e-02
9395 +3.870205198e+02 +3.870205198e+02 +3.398705198e+02 +3.398705198e+02 -1.3384e-01 -8.0493e-01 -1.3945e+00 -2.7974e+00 -1.2957e+00 +1.5587e+00 -1.5630e+00 -1.5011e+00 -6.3188e-01 -1.6648e+00 +2.6022e+00 -2.3017e+00 +1.1065e+00 -2.6631e+00 +2.3383e+00 -2.6810e+00 -1.6275e+00 -2.7993e+00 -1.5598e-01 -1.2854e-01
10669 +2.275402396e+02 +2.275402396e+02 +1.803902396e+02 +1.803902396e+02 -3.3877e-01 -7.9942e-01 -1.4858e+00 -3.0423e+00 -1.0943e+00 +1.5069e+00 -1.5691e+00 -1.5257e+00 -6.5176e-01 -1.7833e+00 +2.4985e+00 -2.6473e+00 +1.1443e+00 -2.8142e+00 +2.1207e+00 -2.5890e+00 -1.7353e+00 -3.0539e+00 -3.9327e-01 -1.0730e-01
12830 +1.580361628e+02 +1.580361628e+02 +1.108861628e+02 +1.108861628e+02 -4.1349e-01 -9.4113e-01 -1.5933e+00 -3.1047e+00 -6.8995e-01 +1.3926e+00 -1.5506e+00 -1.8233e+00 -1.0335e+00 -2.1668e+00 +2.1631e+00 -2.8011e+00 +1.4566e+00 -3.0797e+00 +1.9484e+00 -2.7534e+00 -1.7368e+00 -3.0057e+00 -2.7352e-01 +2.6111e-01
16292 +9.944855160e+01 +9.944855160e+01 +5.229855160e+01 +5.229855160e+01 -2.1718e+00 -9.5527e-01 -1.3357e+00 -2.6001e+00 +3.3088e-01 +1.3884e+00 -2.1884e+00 -2.6149e+00 -1.7240e+00 -2.7440e+00 +1.7217e+00 -2.8134e+00 +1.3842e+00 -2.4415e+00 +2.8120e+00 -1.4476e+00 -1.8100e+00 -3.3640e+00 -1.0466e+00 -1.0532e+00
18594 +6.206517489e+01 +6.206517489e+01 +1.491517489e+01 +1.491517489e+01 -6.0745e-01 -1.2150e+00 -1.8048e+00 -3.1185e+00 -2.4741e-01 +7.4594e-01 -2.2727e+00 -2.5005e+00 -1.5839e+00 -2.4540e+00 +1.9820e+00 -2.7255e+00 +1.4303e+00 -3.0600e+00 +2.0283e+00 -2.1211e+00 -2.4178e+00 -3.6184e+00 -8.4923e-01 -4.1735e-01
19364 +3.834744288e+01 +3.834744288e+01 -8.802557120e+00 -8.802557120e+00 -5.2521e-01 -1.1738e+00 -1.7459e+00 -3.1119e+00 -3.2395e-01 +6.3942e-01 -2.2965e+00 -2.5297e+00 -1.6697e+00 -2.7076e+00 +1.8376e+00 -2.7990e+00 +1.5735e+00 -2.9932e+00 +2.0001e+00 -2.0844e+00 -2.2909e+00 -3.7967e+00 -8.7183e-01 -7.7961e-01
20103 +2.429948195e+01 +2.429948195e+01 -2.285051805e+01 -2.285051805e+01 -4.2307e-01 -1.0007e+00 -1.5459e+00 -2.8495e+00 -1.4790e-01 +7.1693e-01 -2.3577e+00 -2.5359e+00 -1.7617e+00 -2.7420e+00 +1.8034e+00 -2.8792e+00 +1.5474e+00 -2.9262e+00 +1.9613e+00 -2.2166e+00 -2.3183e+00 -3.8673e+00 -1.1539e+00 -8.9627e-01
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.170279285e+05 +2.170279285e+05 +2.170654485e+05 +2.170654485e+05 +1.0402e-01 -2.1837e+00 -3.6905e+00 -2.5006e+00 +6.3694e-01 -1.6914e+00 +1.4855e+00 +3.8932e+00 +7.5709e-01 +2.7196e+00 +7.4423e-01 +3.7482e-01 +2.2902e+00 -5.2554e-01 +2.3151e+00 -3.9094e+00 -2.0633e+00 +1.2997e+00 +2.6206e-01 +1.2632e+00
3 +1.394799732e+05 +1.394799732e+05 +1.395174932e+05 +1.395174932e+05 -3.6818e-01 -2.5107e-01 -3.2302e-01 -3.8472e+00 -5.1764e-01 -6.6241e-01 -8.9045e-01 +1.2968e+00 -2.1727e+00 -1.1516e+00 -3.3494e+00 -1.0304e+00 +1.6575e+00 +3.3213e+00 -3.5307e+00 -3.9374e+00 -2.4265e+00 -1.2285e-01 -1.2164e+00 +1.3020e+00
78 +7.771488431e+04 +7.771488431e+04 +7.775240431e+04 +7.775240431e+04 +6.8657e-01 -3.1551e+00 -4.5700e-01 -1.0576e+00 +1.4196e+00 +6.9794e-01 +1.3250e+00 -9.3531e-01 -1.2617e+00 +8.1640e-01 +1.6275e+00 -2.4922e+00 -5.8369e-01 -1.1644e+00 +1.6612e+00 -1.2174e+00 -6.9031e-01 +1.3746e+00 +3.8333e-01 +3.5941e+00
210 +3.239914422e+04 +3.239914422e+04 +3.243666422e+04 +3.243666422e+04 -1.7076e+00 -7.7530e-01 +2.5424e+00 +2.4972e-02 +1.3650e+00 -3.4262e-01 +8.2243e-01 +1.4324e+00 -1.7868e+00 +1.6018e+00 +2.1178e+00 -1.8074e+00 +1.7274e+00 -7.0457e-01 +2.4371e-01 -1.2144e+00 -6.6643e-01 -1.2108e+00 -2.3919e+00 +8.3122e-01
593 +2.389599900e+04 +2.389599900e+04 +2.393351900e+04 +2.393351900e+04 -1.3246e+00 -7.2393e-01 +2.7203e+00 -2.3600e-01 +1.6017e+00 -1.0587e-01 +6.0564e-01 +6.3583e-01 -1.7310e+00 +9.5052e-01 +2.5884e+00 -1.6766e+00 +9.7991e-01 -6.9926e-01 +3.6683e-01 -9.4015e-01 -5.7144e-01 -6.6095e-01 -1.7495e-01 +2.9787e+00
1586 +1.508013251e+04 +1.508013251e+04 +1.511765251e+04 +1.511765251e+04 -1.1101e+00 -9.5336e-01 +2.8650e+00 -4.4609e-01 +1.8227e+00 -9.9714e-02 +7.3366e-01 +7.7605e-01 -1.2935e+00 +7.4651e-01 +2.5886e+00 -1.4602e+00 +1.1426e+00 -6.9206e-01 +1.8661e-01 -1.1288e+00 -6.2994e-01 -8.9330e-01 -4.7921e-01 +2.9346e+00
2498 +9.579269727e+03 +9.579269727e+03 +9.616789727e+03 +9.616789727e+03 -7.6305e-01 -1.1245e+00 +2.9367e+00 -7.4181e-01 +1.9054e+00 -4.6675e-02 +9.1439e-01 +9.0866e-01 -1.0310e+00 +4.7784e-01 +2.6171e+00 -1.4324e+00 +1.3352e+00 -5.2549e-01 +1.7524e-01 -1.2865e+00 -4.4867e-01 -1.0874e+00 -3.4363e-01 +2.9198e+00
3632 +5.902401596e+03 +5.902401596e+03 +5.939921596e+03 +5.939921596e+03 -6.7590e-01 -1.2678e+00 +3.1612e+00 -9.9956e-01 +1.8945e+00 -4.1511e-02 +7.0747e-01 +9.8388e-01 -6.5728e-01 +2.2023e-01 +2.4798e+00 -1.4720e+00 +1.2549e+00 -1.5645e-01 -1.8275e-01 -1.0846e+00 -4.0551e-01 -1.2890e+00 -6.4245e-01 +2.5655e+00
4601 +3.917898951e+03 +3.917898951e+03 +3.955418951e+03 +3.955418951e+03 -4.7151e-01 -1.1622e+00 +3.3253e+00 -9.9879e-01 +1.9651e+00 +2.6015e-01 +7.5908e-01 +1.1491e+00 -3.0416e-01 +1.1414e-01 +2.4648e+00 -1.3342e+00 +1.2953e+00 +3.2790e-02 -2.2468e-01 -9.9336e-01 -3.2313e-01 -1.4438e+00 -6.9367e-01 +2.6112e+00
5386 +2.430846442e+03 +2.430846442e+03 +2.468366442e+03 +2.468366442e+03 -2.9408e-02 -1.3092e+00 +3.1680e+00 -1.1363e+00 +2.2413e+00 +3.3119e-01 +8.8653e-01 +1.2218e+00 -1.6008e-01 -1.1204e-01 +2.6781e+00 -1.2212e+00 +1.2985e+00 +3.5474e-01 -7.8220e-02 -8.8186e-01 -4.9041e-01 -1.6064e+00 -6.2277e-01 +2.7191e+00
6137 +1.465286735e+03 +1.465286735e+03 +1.502806735e+03 +1.502806735e+03 -2.1335e-04 -1.4492e+00 +3.1595e+00 -1.5137e+00 +1.9855e+00 +3.9220e-01 +1.0536e+00 +1.5507e+00 +1.7428e-01 -2.4840e-01 +2.4280e+00 -9.7245e-01 +1.4582e+00 +2.0535e-01 -9.7456e-02 -8.7510e-01 -5.7116e-01 -1.7544e+00 -5.7639e-01 +2.7502e+00
6896 +9.996640729e+02 +9.996640729e+02 +1.037184073e+03 +1.037184073e+03 +3.4028e-02 -1.7023e+00 +3.0910e+00 -1.5522e+00 +2.0447e+00 +3.3235e-01 +1.0741e+00 +1.7320e+00 +2.4416e-01 -2.5410e-01 +2.5666e+00 -6.6641e-01 +1.5040e+00 +1.9471e-01 -3.3255e-01 -8.3587e-01 -7.4404e-01 -1.7496e+00 -6.2425e-01 +2.9685e+00
7629 +6.215216372e+02 +6.215216372e+02 +6.590416372e+02 +6.590416372e+02 +2.7998e-01 -1.7949e+00 +3.0138e+00 -1.7645e+00 +2.2124e+00 +5.7697e-01 +1.1790e+00 +1.9294e+00 +3.0541e-01 -4.2022e-01 +2.3491e+00 -8.1983e-01 +1.2233e+00 +3.4289e-01 -5.7077e-01 -9.2483e-01 -7.0917e-01 -1.9362e+00 -7.7382e-01 +2.8334e+00
8552 +3.933253708e+02 +3.933253708e+02 +4.308453708e+02 +4.308453708e+02 +3.0584e-01 -2.0169e+00 +2.9319e+00 -1.8918e+00 +2.4573e+00 +9.0671e-01 +1.1096e+00 +1.8996e+00 +4.3779e-01 -5.8769e-01 +1.9172e+00 -5.8909e-01 +1.2892e+00 +5.4658e-01 -7.1077e-01 -1.0292e+00 -8.3436e-01 -1.8501e+00 -9.2486e-01 +2.9871e+00
9402 +2.502058802e+02 +2.502058802e+02 +2.877258802e+02 +2.877258802e+02 +4.1478e-01 -2.0554e+00 +2.8771e+00 -1.8389e+00 +2.3132e+00 +1.1354e+00 +1.2732e+00 +1.8765e+00 +6.1707e-01 -7.1713e-01 +2.1587e+00 -2.4131e-01 +1.1647e+00 +5.4328e-01 -7.3459e-01 -9.7175e-01 -9.3461e-01 -1.9650e+00 -9.9290e-01 +2.8759e+00
10778 +1.542745532e+02 +1.542745532e+02 +1.917945532e+02 +1.917945532e+02 +5.5874e-01 -2.1814e+00 +2.5030e+00 -1.9490e+00 +2.1556e+00 +1.0519e+00 +1.0461e+00 +2.0044e+00 +6.8256e-01 -1.0330e+00 +1.9691e+00 -1.0041e-01 +1.0837e+00 +7.8412e-01 -7.8065e-01 -1.2773e+00 -1.1100e+00 -2.0580e+00 -9.8479e-01 +2.8671e+00
12681 +9.581403181e+01 +9.581403181e+01 +1.333340318e+02 +1.333340318e+02 +6.9695e-01 -2.2456e+00 +2.4908e+00 -1.9865e+00 +2.0551e+00 +9.7275e-01 +1.2715e+00 +1.7609e+00 +1.2373e+00 -1.3360e+00 +1.9305e+00 +6.4173e-02 +9.9414e-01 +8.5771e-01 -9.2085e-01 -1.2401e+00 -1.0444e+00 -2.2092e+00 -1.0179e+00 +2.9788e+00
17284 +6.184342018e+01 +6.184342018e+01 +9.936342018e+01 +9.936342018e+01 +9.1663e-01 -2.5548e+00 +2.0993e+00 -2.3501e+00 +2.0027e+00 +6.5486e-01 +1.3807e+00 +1.9329e+00 +1.2787e+00 -1.3704e+00 +1.9379e+00 +9.4164e-02 +1.1201e+00 +1.4796e+00 -1.8243e+00 -2.6693e+00 -1.6961e+00 -2.7340e+00 -1.7027e+00 +2.1111e+00
18403 +3.860879207e+01 +3.860879207e+01 +7.612879207e+01 +7.612879207e+01 +7.0287e-01 -2.3222e+00 +2.1480e+00 -2.2747e+00 +2.0876e+00 +8.1503e-01 +1.3738e+00 +1.8572e+00 +1.1612e+00 -1.4286e+00 +1.9651e+00 +8.3034e-02 +1.0321e+00 +1.5273e+00 -1.8430e+00 -2.3444e+00 -1.7620e+00 -3.0983e+00 -1.9273e+00 +1.9977e+00
27667 +2.412460632e+01 +2.412460632e+01 +6.164460632e+01 +6.164460632e+01 +9.4968e-01 -2.6648e+00 +2.0172e+00 -2.4734e+00 +1.9766e+00 +1.0132e+00 +1.3376e+00 +1.8559e+00 +1.2169e+00 -1.4142e+00 +1.8486e+00 +7.5435e-02 +1.1113e+00 +1.6533e+00 -1.6596e+00 -2.2777e+00 -2.0561e+00 -3.1597e+00 -1.9306e+00 +1.9024e+00
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.281637440e+05 +5.281637440e+05 +5.281339440e+05 +5.281339440e+05 -3.3985e+00 +2.8949e+00 -3.9151e+00 +1.8830e+00 -1.7837e+00 -3.5661e+00 +3.8689e+00 +2.7471e+00 +8.7812e-01 +2.5722e+00 -3.0447e+00 -1.9157e+00 -3.7611e+00 -2.4849e+00 -3.7041e+00 +1.7337e+00 +3.8696e+00 +7.4921e-01 -1.1738e+00 -2.2603e+00
2 +2.234814868e+05 +2.234814868e+05 +2.234516868e+05 +2.234516868e+05 +3.7611e-01 +1.9059e+00 -7.4020e-01 +2.7827e+00 -3.0087e+00 +2.9008e+00 +2.1580e+00 -2.9257e+00 -2.3566e+00 -3.1943e+00 -1.1851e+00 +3.2017e+00 -2.9119e+00 +1.6647e+00 -3.7631e+00 +8.2750e-01 -1.4820e-01 +2.7201e+00 -2.6250e+00 -2.6716e+00
6 +1.451886508e+05 +1.451886508e+05 +1.451588508e+05 +1.451588508e+05 -1.5952e+00 -2.2652e+00 -6.1642e-01 +2.1240e+00 -1.8528e+00 +3.9155e+00 -1.0308e+00 -3.0499e+00 -2.4409e+00 -2.3449e+00 -2.0169e+00 +3.2144e+00 -3.3210e+00 -5.4889e-02 -3.2787e+00 -3.6825e-01 +1.8982e+00 +2.2288e+00 +5.8570e-01 +1.6228e-01
24 +4.139475878e+04 +4.139475878e+04 +4.136495878e+04 +4.136495878e+04 +4.3821e-01 -1.1754e+00 +1.6215e-01 +2.4863e+00 +5.6221e-01 +5.8822e-01 -7.6412e-01 -2.9304e+00 -2.1750e+00 -2.3942e+00 -2.3312e+00 -1.2539e+00 -9.5013e-01 -1.5292e+00 -3.1727e+00 -6.0793e-01 +2.2301e+00 -7.2795e-01 +3.8603e-02 +2.5466e-01
151 +3.786201445e+04 +3.786201445e+04 +3.783221445e+04 +3.783221445e+04 +7.1501e-01 -1.2270e+00 +2.8884e-01 +2.3535e+00 +1.5338e+00 -6.7145e-01 -3.3186e-01 -2.8722e+00 -1.9441e+00 -2.4297e+00 -2.1354e+00 -1.8082e+00 -2.3667e+00 -1.4609e+00 -3.1737e+00 -7.2471e-01 +2.3686e+00 -4.3856e-01 -2.2912e-01 +2.5769e-01
336 +2.323866359e+04 +2.323866359e+04 +2.320886359e+04 +2.320886359e+04 -5.9557e-01 +3.8434e-01 +8.5953e-01 +2.0264e+00 -1.5039e+00 +1.6189e+00 +2.7834e+00 -1.0690e+00 +1.6033e+00 -1.1870e+00 -1.4621e-01 -6.4685e-02 -1.1729e+00 -1.1379e+00 -2.5846e+00 -2.5285e+00 +1.6776e+00 -1.7054e+00 -2.1489e-01 +1.0082e+00
982 +1.497447835e+04 +1.497447835e+04 +1.494467835e+04 +1.494467835e+04 -5.3071e-01 +5.3883e-01 +8.2750e-01 +1.9287e+00 -1.1891e+00 +1.7209e+00 +2.6717e+00 -1.1385e+00 +1.4280e+00 -1.5970e+00 -1.3271e-01 -1.2314e-01 -1.4975e+00 -9.9982e-01 -2.3500e+00 -2.5393e+00 +1.7614e+00 -1.8626e+00 -1.6710e-01 +1.2985e+00
2101 +9.560456045e+03 +9.560456045e+03 +9.530656045e+03 +9.530656045e+03 -7.6482e-01 +7.0164e-01 +9.5449e-01 +1.8028e+00 -7.0341e-01 +1.7667e+00 +2.5068e+00 -1.0831e+00 +1.4804e+00 -1.9134e+00 -2.3747e-01 +1.6059e-01 -1.4430e+00 -9.5957e-01 -2.4461e+00 -2.4788e+00 +1.7494e+00 -1.8406e+00 +3.6204e-02 +1.2794e+00
2755 +6.204836453e+03 +6.204836453e+03 +6.175036453e+03 +6.175036453e+03 -6.5390e-01 +4.2774e-01 +8.2859e-01 +1.9609e+00 -5.2142e-01 +1.8269e+00 +2.3776e+00 -1.1290e+00 +1.4143e+00 -2.3289e+00 -2.8943e-01 -3.9069e-02 -1.6685e+00 -6.5744e-01 -2.2321e+00 -2.4745e+00 +1.8372e+00 -1.8328e+00 +2.2509e-01 +1.3295e+00
3616 +3.957417376e+03 +3.957417376e+03 +3.927617376e+03 +3.927617376e+03 -8.8697e-01 +5.1423e-01 +1.0820e+00 +1.7153e+00 -2.1549e-01 +1.7140e+00 +2.3345e+00 -9.0936e-01 +1.4489e+00 -2.5838e+00 -1.4578e-01 +1.3986e-01 -2.0032e+00 -7.6326e-01 -2.1813e+00 -2.7770e+00 +1.9880e+00 -2.2053e+00 +3.8602e-01 +1.2622e+00
4602 +2.418945552e+03 +2.418945552e+03 +2.389145552e+03 +2.389145552e+03 -1.0901e+00 +5.8384e-01 +1.0122e+00 +1.6907e+00 +1.3188e-01 +1.8200e+00 +2.2668e+00 -1.2680e+00 +1.5659e+00 -2.8348e+00 -5.3519e-01 +2.0813e-01 -2.1905e+00 -4.7689e-01 -2.1497e+00 -2.5412e+00 +1.9867e+00 -2.3381e+00 +4.8054e-01 +1.2177e+00
5252 +1.529226812e+03 +1.529226812e+03 +1.499426812e+03 +1.499426812e+03 -9.5334e-01 +9.8019e-01 +9.1825e-01 +1.6567e+00 +3.7275e-01 +2.0842e+00 +2.1597e+00 -1.4627e+00 +1.6528e+00 -3.0920e+00 -4.4708e-01 +2.7726e-01 -2.2441e+00 -2.3105e-01 -2.3020e+00 -2.5595e+00 +1.9083e+00 -2.3499e+00 +8.1247e-01 +1.0438e+00
5773 +9.849703471e+02 +9.849703471e+02 +9.551703471e+02 +9.551703471e+02 -1.2555e+00 +7.5606e-01 +1.0172e+00 +1.6264e+00 +3.5025e-01 +2.0263e+00 +2.2464e+00 -1.3071e+00 +1.5696e+00 -3.0641e+00 -1.4215e-01 +3.1844e-01 -2.3588e+00 -1.1757e-01 -1.9684e+00 -2.6303e+00 +1.8632e+00 -1.9045e+00 +9.1133e-01 +1.4697e+00
6779 +6.252495431e+02 +6.252495431e+02 +5.954495431e+02 +5.954495431e+02 -1.2690e+00 +9.9890e-01 +1.1906e+00 +1.5722e+00 +5.5464e-01 +2.0507e+00 +2.1795e+00 -1.1380e+00 +1.5620e+00 -3.4297e+00 +8.6763e-02 +3.5819e-01 -2.5960e+00 -1.1284e-01 -1.9028e+00 -2.6432e+00 +1.9510e+00 -1.6225e+00 +9.5085e-01 +1.4584e+00
7887 +3.833497855e+02 +3.833497855e+02 +3.535497855e+02 +3.535497855e+02 -1.2014e+00 +9.6664e-01 +1.5512e+00 +1.5650e+00 +8.2512e-01 +1.8335e+00 +1.9587e+00 -1.3261e+00 +1.8598e+00 -3.6236e+00 +4.8992e-02 +1.2398e-01 -2.4901e+00 -2.0042e-02 -1.6117e+00 -2.6913e+00 +1.9811e+00 -1.5458e+00 +1.1956e+00 +1.7031e+00
10196 +2.462737612e+02 +2.462737612e+02 +2.164737612e+02 +2.164737612e+02 -1.4094e+00 +9.3286e-01 +1.6010e+00 +1.5111e+00 +9.6908e-01 +1.6442e+00 +1.7881e+00 -1.5967e+00 +1.5883e+00 -3.7223e+00 +3.1056e-01 -1.1595e-01 -2.7098e+00 +2.8154e-03 -1.3501e+00 -2.4491e+00 +2.0522e+00 -1.4046e+00 +1.1403e+00 +1.5636e+00
12881 +1.532802284e+02 +1.532802284e+02 +1.234802284e+02 +1.234802284e+02 -1.8534e+00 +5.3691e-01 +1.3238e+00 +1.8546e+00 +1.6271e+00 +1.1300e+00 +1.0073e+00 -2.3687e+00 +7.7614e-01 -3.8781e+00 +6.4623e-01 -1.2768e+00 -2.8584e+00 +1.2956e-01 -1.7465e+00 -1.9407e+00 +2.0426e+00 -1.6544e+00 +7.4039e-01 +7.3006e-02
22043 +9.828790188e+01 +9.828790188e+01 +6.848790188e+01 +6.848790188e+01 -1.1983e+00 +1.2392e+00 +1.9354e+00 +1.7203e+00 +1.6651e+00 +7.1340e-01 +1.2661e+00 -2.1462e+00 +9.7017e-01 -4.0475e+00 +6.8139e-01 -9.1171e-01 -3.3645e+00 -6.5005e-02 -1.2288e+00 -2.7213e+00 +9.5708e-01 -2.9791e+00 -1.6482e+00 -3.1220e+00
23028 +5.323333870e+01 +5.323333870e+01 +2.343333870e+01 +2.343333870e+01 -1.2189e+00 +1.1472e+00 +1.9891e+00 +1.8883e+00 +1.6508e+00 +1.0061e+00 +1.0707e+00 -2.2743e+00 +9.6480e-01 -3.8839e+00 +6.5337e-01 -8.0306e-01 -3.2135e+00 -2.4721e-02 -1.1267e+00 -2.8487e+00 +1.2724e+00 -3.0322e+00 -1.4717e+00 -3.4751e+00
23556 +3.965880134e+01 +3.965880134e+01 +9.858801342e+00 +9.858801342e+00 -1.2324e+00 +1.2375e+00 +2.0000e+00 +1.8087e+00 +1.5810e+00 +1.0275e+00 +1.2285e+00 -2.3040e+00 +9.4507e-01 -3.9400e+00 +7.3276e-01 -6.9741e-01 -3.0247e+00 -5.7603e-02 -1.0775e+00 -2.7928e+00 +1.1015e+00 -2.9873e+00 -1.3813e+00 -3.5283e+00
26436 +2.493270795e+01 +2.493270795e+01 -4.867292052e+00 -4.867292052e+00 -1.4790e+00 +9.1409e-01 +1.6107e+00 +1.5433e+00 +1.4787e+00 +9.7182e-01 +1.1566e+00 -2.3445e+00 +9.6605e-01 -3.8000e+00 +7.0753e-01 -6.7908e-01 -3.1698e+00 +1.7739e-02 -1.0432e+00 -2.7773e+00 +1.0055e+00 -3.0588e+00 -1.2179e+00 -3.9934e+00
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.097509682e+05 +6.097509682e+05 +6.098323682e+05 +6.098323682e+05 +3.0103e+00 -3.0850e+00 -1.1134e-01 -1.2004e+00 -2.1048e+00 -3.3443e-01 +3.2321e+00 -5.0758e-01 +3.9091e+00 -3.4509e+00 +9.6981e-01 +2.0597e-01 +1.1880e+00 -1.1110e+00 +3.2780e+00 +9.0714e-02 +2.8198e+00 -1.4489e+00 -3.0588e+00 +2.7813e+00
7 +3.963313010e+05 +3.963313010e+05 +3.964127010e+05 +3.964127010e+05 -2.4736e-01 -3.7290e+00 +1.0484e+00 -9.7237e-01 -2.0132e+00 +1.0013e+00 -2.0584e+00 +1.3073e+00 -1.0094e+00 -3.5897e+00 +3.2468e+00 +3.9993e+00 +2.8641e+00 -4.7747e-01 -3.4717e+00 -6.9169e-01 -3.6982e+00 +4.4478e-02 -3.9173e+00 +2.8661e+00
