% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
16 +3.548020934e+04 +3.548020934e+04 +3.547931934e+04 +3.547931934e+04 +2.2908e-01 +4.8716e-01 +1.1903e+00 -6.3498e-01 -3.0606e+00 -3.2728e+00 -2.7649e+00 -3.0662e+00 +2.1549e+00 +1.1503e+00 -3.0966e+00 +8.1890e-01 -3.3193e+00 -9.3935e-01 -3.7022e+00 -2.0999e+00 -3.8680e+00 +7.0014e-01 -2.4615e+00 -5.5579e-01
17 +1.427352890e+04 +1.427352890e+04 +1.427263890e+04 +1.427263890e+04 +3.7038e+00 +1.6155e-01 -1.3991e+00 +2.7785e+00 +9.0513e-01 +2.2692e+00 -1.8189e+00 +2.0435e+00 -2.3641e-02 +1.9445e+00 +3.4994e+00 -1.7678e+00 +1.9604e+00 +1.7214e+00 -1.4611e-01 -2.6784e+00 +3.1122e+00 +1.0357e+00 +2.7677e+00 +3.3290e+00
23 +3.516247436e+03 +3.516247436e+03 +3.515357436e+03 +3.515357436e+03 +3.8031e+00 +1.9347e-01 -1.4561e+00 +2.7239e+00 +8.7601e-01 +2.1870e+00 -1.7793e+00 +2.0460e+00 -1.1235e-01 +2.0352e+00 +3.4876e+00 -1.7340e+00 +2.0328e+00 +1.7567e+00 -5.7094e-02 -2.7643e+00 +3.2084e+00 +1.0131e+00 +2.7709e+00 +3.2826e+00
91 +7.607003759e+02 +7.607003759e+02 +7.598103759e+02 +7.598103759e+02 +1.5004e+00 -3.0038e+00 +9.8187e-01 +7.7166e-01 +2.0579e+00 +1.4789e+00 -1.8742e+00 -5.1389e-01 +2.7841e+00 -3.5697e+00 -2.5950e+00 +1.6601e+00 +3.7449e+00 -2.2913e+00 -4.4223e-01 -2.3990e+00 -1.5996e+00 -2.6637e-01 -5.2662e-02 -1.8114e+00
158 +4.188553086e+02 +4.188553086e+02 +4.179653086e+02 +4.179653086e+02 +3.6490e+00 +2.9653e-01 -1.3399e+00 +2.8965e+00 +9.6486e-01 +2.2823e+00 -1.8107e+00 +1.9661e+00 -1.3475e-01 +2.1399e+00 +3.4184e+00 -1.8748e+00 +1.9526e+00 +1.7510e+00 -6.7725e-02 -2.6270e+00 +3.1815e+00 +1.0199e+00 +2.7976e+00 +3.4528e+00
160 +3.233930557e+02 +3.233930557e+02 +3.225030557e+02 +3.225030557e+02 +3.7532e+00 +1.2536e-01 -1.3458e+00 +2.8315e+00 +9.5261e-01 +2.1088e+00 -1.7236e+00 +2.0750e+00 -1.4438e-01 +2.1365e+00 +3.4249e+00 -1.8317e+00 +2.0375e+00 +1.7181e+00 -4.4353e-02 -2.6600e+00 +3.1713e+00 +1.0452e+00 +2.8222e+00 +3.3282e+00
225 +2.210800958e+02 +2.210800958e+02 +2.201900958e+02 +2.201900958e+02 +1.4697e+00 -2.9045e+00 +9.0343e-01 +8.6363e-01 +1.9873e+00 +1.5120e+00 -1.9052e+00 -5.6984e-01 +2.6983e+00 -3.5706e+00 -2.5493e+00 +1.7480e+00 +3.7737e+00 -2.2781e+00 -3.6071e-01 -2.4603e+00 -1.5573e+00 -2.4899e-01 -7.1342e-02 -1.8000e+00
% function evaluation | noise-free fitness - Fopt (-2.206000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.523101192e+07 +1.523101192e+07 +1.523098986e+07 +1.523098986e+07 +2.0154e+00 +3.6017e+00 -3.9829e+00 -2.6527e+00 -1.3563e+00 +2.6386e+00 +6.1742e-01 -2.8679e+00 -3.4592e+00 +1.8352e+00 -1.3350e+00 -1.1401e+00 +3.4483e+00 -3.0240e+00 -6.9647e-01 -1.4666e+00 +8.5838e-01 +3.3821e+00 -2.8652e+00 +2.1280e+00
9 +8.463501298e+06 +8.463501298e+06 +8.463479238e+06 +8.463479238e+06 -1.2696e+00 -4.1543e-01 +1.4021e+00 -2.5887e-01 -1.3491e+00 -3.2363e+00 +8.8234e-01 +1.2975e+00 -1.1071e+00 -2.5806e+00 -2.7213e-01 +1.6035e+00 +1.7528e+00 -1.0445e+00 -3.0391e+00 +1.4915e+00 -2.1446e+00 -1.5126e+00 +1.5333e+00 +3.8871e+00
32 +3.265219022e+06 +3.265219022e+06 +3.265196962e+06 +3.265196962e+06 -1.4707e+00 -1.7656e+00 +1.0429e+00 -2.1500e+00 -2.6004e+00 -3.1591e+00 +2.7169e-01 +1.0568e+00 -1.9084e+00 -2.5663e+00 -1.8241e+00 -5.0081e-01 +1.7331e+00 -5.0153e-01 -2.3230e+00 -2.4843e+00 -1.9008e+00 -2.9790e+00 +1.3491e+00 +2.2496e+00
41 +2.249754123e+03 +2.249754123e+03 +2.227694123e+03 +2.227694123e+03 -2.5393e+00 +1.2854e+00 +3.7758e+00 -3.6219e+00 -3.9210e+00 -3.5722e+00 -2.1378e+00 +3.5181e+00 +5.8680e-01 +3.8035e+00 +8.3162e-01 -2.7358e+00 +1.7414e+00 -3.1661e-01 -2.5044e+00 +4.3767e-01 -2.2538e+00 +3.5452e+00 +1.8696e+00 -2.2979e+00
71 +1.065659795e+03 +1.065659795e+03 +1.043599795e+03 +1.043599795e+03 -2.5373e+00 +1.3226e+00 +3.8639e+00 -3.5826e+00 -3.9179e+00 -3.6050e+00 -2.0431e+00 +3.5650e+00 +6.4800e-01 +3.8198e+00 +8.3870e-01 -2.7710e+00 +1.7147e+00 -3.2950e-01 -2.4810e+00 +4.3387e-01 -2.2539e+00 +3.6106e+00 +1.8686e+00 -2.3417e+00
85 +2.706863982e+02 +2.706863982e+02 +2.486263982e+02 +2.486263982e+02 -2.5955e+00 +1.2370e+00 +3.8580e+00 -3.6498e+00 -3.9868e+00 -3.5044e+00 -2.1476e+00 +3.5813e+00 +6.3260e-01 +3.8868e+00 +8.1002e-01 -2.7095e+00 +1.6809e+00 -3.4662e-01 -2.4578e+00 +4.6287e-01 -2.2038e+00 +3.5439e+00 +1.8439e+00 -2.2558e+00
474 +2.500516982e+02 +2.500516982e+02 +2.279916982e+02 +2.279916982e+02 -2.5114e+00 +1.2873e+00 +3.9637e+00 -3.7193e+00 -4.0614e+00 -3.4770e+00 -2.0498e+00 +3.5483e+00 +6.8713e-01 +3.7886e+00 +6.8746e-01 -2.8388e+00 +1.7937e+00 -2.4749e-01 -2.4040e+00 +3.9007e-01 -2.2526e+00 +3.4803e+00 +2.0110e+00 -2.3257e+00
% function evaluation | noise-free fitness - Fopt (1.632800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.141668683e+06 +4.141668683e+06 +4.141831963e+06 +4.141831963e+06 +3.9868e+00 -2.6730e+00 -1.4782e+00 -6.6636e-01 -2.3412e-01 +3.9036e+00 -2.7456e+00 +1.1738e+00 +3.4279e+00 +2.5425e+00 -2.2513e+00 -2.0994e+00 -2.8416e+00 +3.5680e+00 -1.6447e+00 -9.0773e-01 -1.1673e+00 +2.9155e-01 -3.8533e+00 +1.5135e+00
2 +2.877438506e+06 +2.877438506e+06 +2.877601786e+06 +2.877601786e+06 -1.0119e+00 -1.8982e+00 +3.6527e+00 -3.0779e-01 +3.9090e+00 +1.5746e+00 -3.5325e+00 +1.6384e+00 +6.5146e-01 -1.2354e+00 +1.8066e+00 +7.8588e-01 -3.6793e+00 -2.5135e+00 -9.6629e-01 -3.4779e-01 +1.6292e+00 +1.1193e+00 -1.1969e+00 +3.7142e+00
5 +4.927868585e+05 +4.927868585e+05 +4.929501385e+05 +4.929501385e+05 -1.6446e+00 -2.7822e+00 -3.9112e+00 -3.0250e+00 -1.9887e+00 -6.7034e-01 -3.6497e+00 +3.9146e+00 -2.0401e+00 -3.1212e+00 -2.6380e+00 +3.9748e+00 -5.9882e-01 +1.2959e+00 +7.5819e-01 -3.2811e+00 -1.1039e+00 -1.5900e+00 +6.7232e-02 -3.7030e+00
20 +4.558497214e+04 +4.558497214e+04 +4.574825214e+04 +4.574825214e+04 +1.5880e+00 -1.8366e+00 -3.7978e+00 -9.5803e-01 +5.6370e-01 -6.5629e-01 -2.9037e+00 +1.7646e+00 -2.6669e+00 +3.6721e+00 -1.6010e+00 +2.2843e+00 +2.9552e+00 +2.6353e+00 +3.6031e+00 -1.6285e-01 -9.2747e-02 +1.6699e+00 -8.3667e-01 +3.3491e+00
23 +3.371803601e+04 +3.371803601e+04 +3.388131601e+04 +3.388131601e+04 +1.5174e+00 -1.7659e+00 -3.7556e+00 -8.7517e-01 +4.9010e-01 -6.0583e-01 -2.9694e+00 +1.7931e+00 -2.6439e+00 +3.7200e+00 -1.6715e+00 +2.3319e+00 +2.8818e+00 +2.6894e+00 +3.6393e+00 -1.0112e-01 -1.0531e-01 +1.5984e+00 -7.7677e-01 +3.2604e+00
44 +1.224191758e+04 +1.224191758e+04 +1.240519758e+04 +1.240519758e+04 -1.8439e+00 +2.7601e+00 -3.7690e+00 -1.8636e+00 +7.4522e-01 -3.5203e+00 +9.8981e-01 -3.7390e+00 +1.0066e+00 +1.5845e+00 -3.8149e+00 +1.7082e+00 +1.0200e+00 -9.2154e-01 +1.1570e+00 -2.5452e+00 +1.6639e+00 +3.7568e+00 -3.9938e+00 -1.6907e+00
70 +6.224355175e+03 +6.224355175e+03 +6.387635175e+03 +6.387635175e+03 -1.3962e+00 -3.4549e-01 +9.8526e-01 -2.1538e+00 +3.1356e+00 -2.2298e+00 -2.1452e-01 +3.6671e+00 -1.2780e+00 +2.5476e+00 -2.7898e+00 -1.5774e+00 +3.3158e-01 -2.2066e-03 -3.4541e+00 -3.1707e+00 -8.9616e-01 +3.0833e+00 +2.9250e-01 -8.2825e-01
75 +2.079777168e+02 +2.079777168e+02 +3.712577168e+02 +3.712577168e+02 -1.7835e+00 +2.7249e+00 -3.8439e+00 -1.7983e+00 +6.8102e-01 -3.5259e+00 +1.0059e+00 -3.8315e+00 +9.8421e-01 +1.5627e+00 -3.7533e+00 +1.7695e+00 +9.2591e-01 -9.1670e-01 +1.1530e+00 -2.6441e+00 +1.6605e+00 +3.6777e+00 -3.9487e+00 -1.7046e+00
464 +1.574067881e+02 +1.574067881e+02 +3.206867881e+02 +3.206867881e+02 -1.4247e+00 -4.7644e-01 +1.2432e+00 -2.2175e+00 +3.2818e+00 -2.0954e+00 -2.6514e-01 +3.6479e+00 -1.3408e+00 +2.7182e+00 -2.7600e+00 -1.4608e+00 +2.9560e-01 +9.4891e-03 -3.5036e+00 -3.1126e+00 -9.0694e-01 +3.1041e+00 +4.3943e-01 -9.5515e-01
% function evaluation | noise-free fitness - Fopt (3.349000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.750801945e+06 +5.750801945e+06 +5.750835435e+06 +5.750835435e+06 +9.5971e-01 +3.3825e+00 +2.2803e+00 -2.0226e+00 -3.6936e+00 +2.8457e+00 -3.4220e+00 -6.3423e-02 +3.9636e+00 +2.7688e+00 -5.7081e-02 +2.5652e+00 +5.7760e-01 -3.5323e+00 +1.7483e+00 -1.0653e+00 +3.4141e+00 -3.2710e+00 -4.8506e-02 +2.4921e+00
4 +2.259953051e+06 +2.259953051e+06 +2.259986541e+06 +2.259986541e+06 +1.8656e+00 +3.7956e-01 +2.4518e+00 -1.1017e+00 -2.2769e+00 -3.1727e+00 +1.6927e+00 -3.5106e+00 +1.0364e+00 -3.2171e+00 +3.5415e+00 +2.4602e+00 +2.7638e+00 -2.3042e+00 -3.6161e+00 +3.5381e+00 -1.8278e+00 -2.8554e+00 +9.7028e-01 +3.0835e+00
5 +1.005734429e+06 +1.005734429e+06 +1.005767919e+06 +1.005767919e+06 +1.6904e+00 +2.0189e+00 +6.6282e-01 +3.3977e+00 +5.2596e-01 +1.1207e+00 -2.2379e+00 +3.5352e+00 +2.7708e+00 +8.1523e-01 -2.2744e+00 -1.5817e+00 -1.0936e+00 +3.2808e+00 +2.6245e+00 -7.5132e-01 +8.6540e-01 +2.0925e+00 -1.2056e+00 -3.6019e+00
7 +1.116843569e+05 +1.116843569e+05 +1.117178469e+05 +1.117178469e+05 +2.7504e+00 -3.5030e+00 +5.8856e-02 -3.9142e+00 -1.9461e+00 -2.7948e+00 +1.6041e+00 +8.7386e-01 -2.7528e+00 -1.0964e+00 +1.9088e+00 -7.3761e-01 -3.6098e-01 -8.5337e-01 +5.0406e-01 +3.6479e+00 +8.8379e-01 +1.5036e+00 -1.0121e+00 +9.7973e-02
10 +9.856785895e+04 +9.856785895e+04 +9.860134895e+04 +9.860134895e+04 -1.2583e+00 -1.0745e-02 +2.6864e+00 +3.9528e+00 -3.1919e+00 +2.2003e+00 -2.8320e+00 -1.9184e+00 +3.9346e+00 -3.8635e+00 +3.0536e+00 -2.0119e+00 -3.9090e+00 +3.1637e+00 +8.7129e-01 -1.4845e+00 -8.0442e-01 +3.2134e+00 -2.0612e+00 -1.6026e+00
17 +1.709019566e+04 +1.709019566e+04 +1.712368566e+04 +1.712368566e+04 +1.4836e+00 +5.1147e-01 -2.1364e+00 -3.0199e+00 +8.1313e-01 -2.4615e+00 +1.2169e+00 -6.5630e-01 +9.6504e-01 -1.0943e+00 -1.8571e+00 -3.8309e+00 +1.1762e+00 -1.8971e+00 +3.2191e+00 -1.8148e+00 -1.1045e+00 +3.0816e-01 +3.5381e+00 -1.1715e+00
23 +1.252058789e+04 +1.252058789e+04 +1.255407789e+04 +1.255407789e+04 +1.5373e+00 +5.2659e-01 -2.0729e+00 -3.0072e+00 +8.1134e-01 -2.4293e+00 +1.1338e+00 -6.4835e-01 +9.3010e-01 -1.0942e+00 -1.8996e+00 -3.7719e+00 +1.1780e+00 -1.9520e+00 +3.1615e+00 -1.7562e+00 -1.0085e+00 +3.6029e-01 +3.5927e+00 -1.2272e+00
35 +5.507183433e+03 +5.507183433e+03 +5.540673433e+03 +5.540673433e+03 +1.4371e+00 +4.2717e-01 -2.1741e+00 -3.0251e+00 +7.7121e-01 -2.5414e+00 +1.2437e+00 -5.9417e-01 +9.8108e-01 -1.1727e+00 -1.7591e+00 -3.8999e+00 +1.1936e+00 -1.9195e+00 +3.2809e+00 -1.8244e+00 -1.1953e+00 +3.4512e-01 +3.5275e+00 -1.1849e+00
151 +3.853324800e+03 +3.853324800e+03 +3.886814800e+03 +3.886814800e+03 +1.3610e+00 +4.7673e-01 -2.1917e+00 -3.0985e+00 +7.4061e-01 -2.5899e+00 +1.3043e+00 -5.2905e-01 +9.9193e-01 -1.2470e+00 -1.8450e+00 -3.9727e+00 +1.1491e+00 -1.9819e+00 +3.3067e+00 -1.8890e+00 -1.2603e+00 +2.5516e-01 +3.4491e+00 -1.1602e+00
155 +1.191455401e+03 +1.191455401e+03 +1.224945401e+03 +1.224945401e+03 +1.4998e+00 +4.7282e-01 -2.0236e+00 -2.9850e+00 +7.0707e-01 -2.4106e+00 +1.1379e+00 -6.3821e-01 +9.5423e-01 -1.0559e+00 -1.6706e+00 -3.8644e+00 +1.2799e+00 -1.8470e+00 +3.2288e+00 -1.8253e+00 -9.9430e-01 +3.1345e-01 +3.5638e+00 -1.2917e+00
212 +6.114953186e+02 +6.114953186e+02 +6.449853186e+02 +6.449853186e+02 -3.6706e+00 -1.3432e+00 +2.8452e+00 -1.0186e-01 +1.4491e-01 +3.8247e-01 -1.5236e+00 +1.4108e+00 +2.6195e+00 +2.0110e+00 -7.1523e-01 -3.8675e+00 +2.6429e+00 -2.2526e+00 -1.5156e-01 -2.8575e+00 +5.0021e-02 -5.3538e-02 +2.8048e+00 -1.8532e+00
283 +2.861700299e+02 +2.861700299e+02 +3.196600299e+02 +3.196600299e+02 +1.2826e+00 +4.8996e-01 -2.2388e+00 -3.1230e+00 +7.9774e-01 -2.6145e+00 +1.2078e+00 -5.9468e-01 +9.8365e-01 -1.2896e+00 -1.8444e+00 -4.0026e+00 +1.1002e+00 -1.9861e+00 +3.3377e+00 -1.8965e+00 -1.1968e+00 +2.5093e-01 +3.5043e+00 -1.2119e+00
295 +2.470699259e+02 +2.470699259e+02 +2.805599259e+02 +2.805599259e+02 +1.5459e+00 +3.7346e-01 -2.0854e+00 -2.9585e+00 +7.1881e-01 -2.4105e+00 +1.1538e+00 -6.9010e-01 +8.5896e-01 -1.0361e+00 -1.6264e+00 -3.9093e+00 +1.3284e+00 -1.7775e+00 +3.3062e+00 -1.7488e+00 -8.9871e-01 +3.6362e-01 +3.5499e+00 -1.3587e+00
% function evaluation | noise-free fitness - Fopt (-3.700000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.970592146e+06 +1.970592146e+06 +1.970588446e+06 +1.970588446e+06 +7.7713e-01 -2.9719e+00 -1.7249e+00 -2.1485e+00 +2.1128e+00 +1.3489e-01 +2.8213e+00 -3.9833e+00 +3.8788e+00 +8.2095e-01 -2.7135e+00 -2.7807e+00 +2.9106e+00 +3.4937e-01 +2.9185e-01 +3.8014e+00 +3.5407e-01 -1.0705e+00 +2.6298e+00 +1.7165e+00
2 +5.123707219e+05 +5.123707219e+05 +5.123670219e+05 +5.123670219e+05 +2.5484e+00 +2.5777e+00 -2.4166e+00 +2.1538e+00 +9.1304e-01 +2.3105e-02 +7.8881e-01 -2.3034e+00 +1.1997e+00 +2.8312e+00 +1.0608e+00 +1.4956e-01 +1.0577e+00 -2.5325e+00 +3.6764e+00 -3.2860e+00 -9.3049e-01 -3.6224e+00 +6.7143e-01 +2.4585e+00
11 +2.866234020e+05 +2.866234020e+05 +2.866197020e+05 +2.866197020e+05 +1.5829e+00 +6.8217e-01 -1.0916e+00 +3.7367e+00 -2.3119e+00 +4.4965e-01 +9.2382e-02 -2.8297e+00 -1.6307e+00 +7.8632e-01 +1.1683e+00 +3.9954e+00 +2.0365e+00 -3.5585e+00 -1.7009e+00 +4.8840e-01 -1.9312e+00 -1.4349e+00 +1.1989e-01 -3.7744e+00
13 +1.047588748e+05 +1.047588748e+05 +1.047551748e+05 +1.047551748e+05 +1.3520e+00 +3.0785e+00 -3.4432e+00 +3.3191e+00 -1.4029e+00 +3.9771e-01 +2.1884e-01 +3.7479e+00 -1.1875e+00 -1.4779e+00 -3.5567e+00 -3.5203e+00 +6.1323e-02 -2.6961e+00 +2.6802e+00 -2.9300e+00 -1.9782e+00 +2.8631e+00 -7.2374e-01 +1.7333e+00
16 +9.301815116e+03 +9.301815116e+03 +9.298115116e+03 +9.298115116e+03 +2.8895e+00 -1.4964e+00 +2.2573e+00 +8.3106e-02 -2.7868e-01 +1.3667e+00 +3.1651e-01 -2.5829e+00 +1.9671e+00 +4.6561e-01 +3.5162e+00 -3.2026e+00 +2.9272e-02 +2.7550e+00 +5.1580e-01 -3.4084e+00 +1.9281e+00 +3.9183e+00 +3.8759e+00 +1.7853e+00
19 +4.370989398e+03 +4.370989398e+03 +4.367289398e+03 +4.367289398e+03 +3.1216e+00 -1.5919e+00 +3.8636e+00 -2.3332e+00 -3.6256e+00 -6.6716e-02 -2.8848e+00 -1.1635e+00 -1.6919e+00 +2.9664e+00 -2.5300e+00 +2.3021e+00 -3.0911e+00 +4.6715e-01 -1.9377e+00 -3.6630e+00 +2.8134e+00 +6.5016e-01 -3.0868e-01 +3.0082e+00
26 +3.762245066e+03 +3.762245066e+03 +3.758545066e+03 +3.758545066e+03 +2.9334e+00 -1.5711e+00 +2.1952e+00 +3.5148e-02 -2.4022e-01 +1.3362e+00 +3.0438e-01 -2.5114e+00 +1.9271e+00 +4.0250e-01 +3.5275e+00 -3.2076e+00 +7.0714e-02 +2.7030e+00 +5.6563e-01 -3.3307e+00 +1.9364e+00 +3.9635e+00 +3.8301e+00 +1.7024e+00
30 +2.392583697e+02 +2.392583697e+02 +2.355583697e+02 +2.355583697e+02 +3.1556e+00 -1.5313e+00 +3.9599e+00 -2.3278e+00 -3.6980e+00 -5.2994e-02 -2.9075e+00 -1.1745e+00 -1.6259e+00 +2.9309e+00 -2.6191e+00 +2.3830e+00 -3.0292e+00 +5.0596e-01 -2.0075e+00 -3.6750e+00 +2.8922e+00 +6.9680e-01 -4.0657e-01 +2.9556e+00
637 +1.406477603e+02 +1.406477603e+02 +1.369477603e+02 +1.369477603e+02 -6.1429e-01 +9.4399e-01 -8.9442e-01 -1.1201e-01 -2.9823e+00 -1.8542e+00 -1.3054e+00 -8.3905e-01 -2.9519e+00 +6.5257e-01 +1.1956e+00 -1.1264e+00 -2.3401e+00 -1.1776e+00 -2.7742e+00 -2.1570e-01 -4.8555e-01 +3.5019e+00 +1.9505e+00 -9.6983e-01
% function evaluation | noise-free fitness - Fopt (-9.967700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.064756007e+06 +4.064756007e+06 +4.063759237e+06 +4.063759237e+06 -6.3086e-01 -2.2384e+00 +1.3339e+00 +3.9632e+00 -7.8238e-01 +3.4804e+00 +2.9014e+00 +1.5277e+00 -2.4896e+00 +3.7654e+00 +3.4110e+00 -3.3652e+00 +8.0560e-01 -7.9696e-01 +3.3120e+00 +2.8109e+00 -1.7167e+00 -4.9478e-01 +2.7827e+00 -2.0856e+00
2 +4.094893530e+05 +4.094893530e+05 +4.084925830e+05 +4.084925830e+05 +1.5128e+00 -1.6666e+00 +3.0039e+00 +1.3605e+00 +1.1956e+00 +1.7577e+00 -1.6062e+00 -1.3507e+00 +1.3402e+00 +3.1689e+00 +2.9508e+00 -5.0629e-01 -6.7524e-01 -1.8761e+00 +2.3844e-02 +3.5892e+00 -2.2006e+00 -1.1255e+00 -3.3436e+00 -1.9793e+00
9 +1.175488814e+04 +1.175488814e+04 +1.075811814e+04 +1.075811814e+04 -1.0073e+00 +2.7062e+00 -4.7754e-01 -2.3558e+00 -3.6023e+00 +3.8047e+00 +6.9628e-01 +2.4475e+00 -3.2197e+00 -3.4821e+00 -2.8017e+00 +3.2710e+00 -1.3274e+00 -8.3895e-01 -2.2434e+00 -8.9578e-01 -2.2784e+00 -2.8114e+00 +2.0744e+00 +3.5032e+00
23 +8.600292650e+03 +8.600292650e+03 +7.603522650e+03 +7.603522650e+03 +3.2131e+00 -3.8519e+00 -2.7517e+00 -9.0118e-01 -2.9164e+00 +3.7652e+00 +3.5399e+00 +1.5982e+00 -1.7335e+00 -2.1132e+00 -2.6046e-01 +4.0176e-01 +2.2434e+00 -3.3948e+00 -2.3156e+00 +2.9966e+00 -1.3904e+00 -2.4384e-01 -3.4380e+00 +4.0787e+00
29 +4.514326793e+03 +4.514326793e+03 +3.517556793e+03 +3.517556793e+03 -1.0740e+00 +2.7837e+00 -4.9993e-01 -2.3350e+00 -3.5185e+00 +3.8069e+00 +6.8538e-01 +2.5431e+00 -3.1923e+00 -3.4169e+00 -2.8745e+00 +3.2715e+00 -1.2503e+00 -8.9478e-01 -2.1794e+00 -8.0997e-01 -2.1991e+00 -2.7329e+00 +1.9759e+00 +3.5485e+00
31 +1.115453593e+02 +1.115453593e+02 -8.852246407e+02 -8.852246407e+02 +3.7459e+00 -1.6481e+00 +1.4121e+00 -1.4598e+00 +2.6540e-01 +3.7352e+00 +1.3955e+00 +2.2886e+00 -1.1070e+00 -2.2385e+00 -2.7683e-01 -1.7826e-01 -1.6099e+00 -2.9083e+00 -2.5073e+00 -5.5156e-01 -1.2017e+00 +1.6603e+00 -7.7109e-01 -1.1467e-01
161 +8.895363039e+01 +8.895363039e+01 -9.078163696e+02 -9.078163696e+02 +3.7380e+00 -1.7315e+00 +1.3592e+00 -1.4704e+00 +2.7473e-01 +3.6774e+00 +1.4785e+00 +2.2677e+00 -1.1267e+00 -2.2836e+00 -2.9401e-01 -1.9890e-01 -1.5623e+00 -2.9910e+00 -2.4325e+00 -6.2358e-01 -1.1239e+00 +1.5826e+00 -6.9609e-01 -2.0465e-01
% function evaluation | noise-free fitness - Fopt (4.500000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.148017984e+06 +3.148017984e+06 +3.148062984e+06 +3.148062984e+06 -4.0463e-01 +2.5069e+00 -1.1388e+00 +1.0798e-02 +8.6606e-02 +3.4851e+00 +1.0921e+00 -3.4352e+00 +8.2086e-01 -7.6291e-01 -1.7680e+00 -3.3578e+00 -2.1985e+00 -2.0032e+00 -6.2627e-01 -1.9009e+00 -3.5703e+00 -3.6004e+00 -3.3685e+00 +1.7623e+00
3 +2.457905646e+06 +2.457905646e+06 +2.457950646e+06 +2.457950646e+06 +3.4630e+00 +8.4637e-01 -8.2529e-01 +9.8558e-01 -6.3505e-01 -1.9462e+00 +1.0613e+00 -3.8965e+00 +3.2050e+00 +2.4216e+00 +1.8281e+00 -2.3225e+00 +1.2860e+00 +2.3205e-01 -4.4881e-01 -2.0374e+00 -3.8509e+00 -2.6019e+00 +5.1247e-01 -3.7928e+00
17 +5.724982862e+05 +5.724982862e+05 +5.725432862e+05 +5.725432862e+05 +2.3489e+00 -2.0004e+00 -1.7621e+00 -2.3180e-01 -1.8832e+00 -4.8776e-02 +2.4520e+00 +2.4271e+00 +3.3709e+00 -1.5325e+00 -3.8097e+00 -3.1023e+00 +3.9123e+00 -2.1440e+00 -4.9812e-03 -1.7304e-01 +3.2902e-01 -2.9545e+00 +2.7810e+00 -2.2083e+00
42 +1.322569483e+05 +1.322569483e+05 +1.323019483e+05 +1.323019483e+05 +3.6537e+00 +7.9601e-01 +3.8543e+00 +1.3305e+00 +1.3893e+00 +7.0523e-01 +9.1985e-01 -5.0561e-01 +3.2474e+00 +9.9912e-01 -1.7618e+00 +3.9985e+00 +1.4553e+00 -3.7394e+00 -2.9894e+00 -3.3647e+00 -2.5838e+00 +3.2489e+00 +1.0864e+00 -5.4186e-01
86 +9.239776809e+04 +9.239776809e+04 +9.244276809e+04 +9.244276809e+04 +3.5724e+00 +8.5783e-01 +3.8122e+00 +1.2577e+00 +1.4137e+00 +7.3118e-01 +9.7329e-01 -4.5320e-01 +3.1599e+00 +1.0759e+00 -1.6945e+00 +3.9298e+00 +1.4037e+00 -3.7292e+00 -3.0421e+00 -3.3891e+00 -2.5794e+00 +3.1828e+00 +1.0434e+00 -6.3252e-01
201 +5.753961923e+04 +5.753961923e+04 +5.758461923e+04 +5.758461923e+04 +3.4822e+00 +9.0195e-01 +3.7729e+00 +1.3339e+00 +1.3376e+00 +7.3635e-01 +9.2922e-01 -3.6237e-01 +3.2016e+00 +1.0982e+00 -1.6334e+00 +3.8959e+00 +1.3655e+00 -3.6864e+00 -2.9965e+00 -3.3543e+00 -2.6044e+00 +3.1765e+00 +1.0728e+00 -5.6505e-01
332 +2.485209314e+04 +2.485209314e+04 +2.489709314e+04 +2.489709314e+04 +3.7986e+00 +6.6226e-01 +3.9136e+00 +1.1861e+00 +1.3263e+00 +6.3156e-01 +7.9146e-01 -4.0870e-01 +3.1771e+00 +8.4811e-01 -1.7646e+00 +3.9398e+00 +1.3928e+00 -3.6869e+00 -2.9169e+00 -3.1766e+00 -2.7961e+00 +3.3705e+00 +1.2046e+00 -3.7429e-01
335 +1.420943018e+04 +1.420943018e+04 +1.425443018e+04 +1.425443018e+04 +3.5750e+00 +8.6686e-01 +3.6896e+00 +1.2446e+00 +1.4948e+00 +7.9644e-01 +9.9594e-01 -2.9038e-01 +3.0027e+00 +1.0472e+00 -1.7164e+00 +3.8847e+00 +1.3657e+00 -3.6342e+00 -3.0249e+00 -3.3290e+00 -2.5231e+00 +3.1911e+00 +1.1727e+00 -5.1283e-01
