% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2646 +3.919573595e+00 +3.919573595e+00 +2.122995736e+02 +2.122995736e+02 +1.5778e+00 -7.9324e-01 +1.6088e+00 -5.2860e-01 +8.8717e-01 -9.2547e-01 -3.2955e-01 +5.4418e-02 -1.8693e+00 +3.3878e-01 +9.8401e-02 +8.8299e-01 -7.6934e-01 -2.3309e+00 +2.1354e+00 -5.1365e-01 +2.4613e+00 +2.0555e+00 +6.0335e-01 +1.8563e+00
5260 +2.437446856e+00 +2.437446856e+00 +2.108174469e+02 +2.108174469e+02 +1.4307e+00 -6.3226e-01 +1.7182e+00 -8.0191e-01 +1.3947e+00 -9.7271e-01 +2.7753e-01 +1.1258e-01 -1.3147e+00 +1.7825e-01 +4.6076e-01 +7.5964e-01 -5.8882e-01 -2.5188e+00 +2.0510e+00 -6.7461e-01 +2.5097e+00 +2.0300e+00 +1.2214e+00 +1.9373e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.808569003e+05 +1.808569003e+05 +1.807119403e+05 +1.807119403e+05 +4.6652e-01 +1.3069e+00 -3.7579e+00 -3.7949e+00 -1.6990e+00 +3.2196e-01 +9.9912e-01 -7.5043e-01 -8.8424e-02 +2.0391e+00 +2.0915e+00 +3.0733e+00 -2.1313e+00 +2.0724e+00 +3.0473e+00 +3.0671e+00 -2.1869e-01 +3.4057e+00 -2.8418e+00 +7.7759e-01
4 +1.223818788e+05 +1.223818788e+05 +1.222369188e+05 +1.222369188e+05 -1.4779e+00 +4.4855e-01 +1.2940e+00 -3.7345e+00 -3.3426e+00 +3.8413e+00 -3.6294e+00 +1.6281e+00 +3.9932e+00 -3.4999e+00 +3.2498e+00 +8.8457e-01 +3.1033e+00 +1.7011e+00 +2.6176e+00 -2.4013e+00 +1.9222e-01 +3.1034e+00 +3.9594e+00 +5.7495e-01
6 +8.301350058e+04 +8.301350058e+04 +8.286854058e+04 +8.286854058e+04 -8.4513e-01 -1.3304e+00 +1.7983e+00 -3.5890e+00 -1.3251e+00 +2.2495e+00 +1.8665e+00 +1.2028e+00 -2.0408e+00 -2.2044e+00 +3.5062e+00 -1.3585e+00 +2.1803e+00 -3.9256e+00 -3.3773e-01 -8.2926e-01 +1.4110e+00 -1.8120e+00 -1.2542e+00 -3.9596e+00
7 +5.023573502e+04 +5.023573502e+04 +5.009077502e+04 +5.009077502e+04 -1.3609e+00 -2.7222e+00 -9.0749e-01 +3.4334e+00 -1.5730e+00 +2.2812e+00 +9.4425e-01 -2.8970e+00 -1.9435e+00 -1.4062e+00 +3.8235e+00 +1.2930e+00 +1.1511e+00 -8.0575e-01 +1.4088e+00 -2.8788e+00 -1.0788e+00 +5.7633e-01 +6.3085e-01 -1.3499e-01
77 +1.989887992e+04 +1.989887992e+04 +1.975391992e+04 +1.975391992e+04 -2.0817e+00 +2.7949e+00 -3.2228e+00 -2.2565e+00 +3.7854e-01 -7.6764e-01 -2.2494e+00 -1.7957e-01 -2.3344e+00 +2.9811e-01 +1.6897e+00 -8.0154e-01 +2.4175e+00 +1.8212e+00 +2.2343e+00 +2.6395e+00 +2.3634e+00 -3.2954e+00 +2.9144e-01 -9.7122e-01
88 +1.542248132e+04 +1.542248132e+04 +1.527752132e+04 +1.527752132e+04 -2.3497e+00 +3.3361e+00 +1.6072e+00 +1.7280e+00 -2.5605e-01 +7.9910e-01 +1.6320e+00 -7.2284e-03 -2.1097e+00 +1.8615e+00 +2.5664e+00 -1.2960e+00 +2.2554e+00 +4.1759e-02 -4.4726e-01 +2.8144e+00 +1.3236e+00 -1.9710e+00 +2.1581e-01 -3.2001e-01
208 +7.814754227e+03 +7.814754227e+03 +7.669794227e+03 +7.669794227e+03 +1.7092e-01 +2.9490e+00 -2.4859e+00 -8.3015e-02 +8.6103e-01 -6.9251e-01 +2.2194e-01 -9.4546e-01 -9.6117e-01 +1.7664e-02 -4.1533e-01 -8.0985e-02 +1.5277e+00 +2.0998e+00 +2.0091e+00 +2.1371e+00 +1.1125e+00 -3.1715e+00 +2.0085e+00 -8.1057e-01
486 +6.282038621e+03 +6.282038621e+03 +6.137078621e+03 +6.137078621e+03 +1.1152e-01 +3.0227e+00 -2.6479e+00 -1.7826e-01 +7.7669e-01 -7.8769e-01 +1.6379e-01 -9.5581e-01 -8.9281e-01 +5.5493e-02 -2.6623e-01 -9.8059e-02 +1.5684e+00 +2.0493e+00 +1.8350e+00 +2.2141e+00 +9.4714e-01 -3.1466e+00 +1.9884e+00 -9.0208e-01
1008 +3.900159522e+03 +3.900159522e+03 +3.755199522e+03 +3.755199522e+03 +1.6081e-02 +2.8005e+00 -2.8174e+00 -3.0637e-01 +1.0183e+00 -6.2829e-01 +1.4794e-01 -7.5246e-01 -9.5152e-01 +3.0547e-02 -8.2309e-02 -1.3777e-01 +1.7119e+00 +1.9777e+00 +2.1400e+00 +2.1515e+00 +6.6724e-01 -2.9369e+00 +1.9944e+00 -9.6914e-01
1582 +2.376963234e+03 +2.376963234e+03 +2.232003234e+03 +2.232003234e+03 -1.2280e-01 +2.6305e+00 -2.7927e+00 -2.3642e-01 +1.0671e+00 -6.6390e-01 -1.3179e-02 -6.3706e-01 -9.2041e-01 +1.4116e-02 -1.4816e-01 -8.1122e-02 +1.7342e+00 +2.0660e+00 +2.0378e+00 +2.2838e+00 +4.4817e-01 -2.7230e+00 +1.9971e+00 -8.4337e-01
1978 +1.548030563e+03 +1.548030563e+03 +1.403070563e+03 +1.403070563e+03 -1.5538e-01 +2.6740e+00 -2.8329e+00 -4.5132e-01 +8.7098e-01 -5.4394e-01 -1.1525e-02 -4.4835e-01 -8.1538e-01 -1.3048e-01 -1.1548e-01 +2.3182e-02 +1.8493e+00 +1.8398e+00 +2.0405e+00 +2.4752e+00 +2.7588e-01 -2.8426e+00 +2.1432e+00 -8.2014e-01
2362 +9.926260421e+02 +9.926260421e+02 +8.476660421e+02 +8.476660421e+02 -1.7095e-01 +2.5161e+00 -2.9526e+00 -2.9625e-01 +9.3948e-01 -7.2556e-01 +7.1911e-02 -4.7381e-01 -7.4752e-01 -4.1511e-02 +4.6514e-02 +4.1457e-02 +1.8759e+00 +1.8297e+00 +1.9345e+00 +2.5085e+00 +1.6813e-01 -2.7374e+00 +1.9830e+00 -7.2574e-01
2512 +5.407103657e+02 +5.407103657e+02 +3.957503657e+02 +3.957503657e+02 -4.2580e-01 +2.5472e+00 -3.1043e+00 -4.6070e-01 +1.1159e+00 -6.6169e-01 -9.7171e-02 -6.7764e-01 -9.5921e-01 -1.3316e-01 +9.2044e-02 +2.7790e-01 +1.8153e+00 +1.9610e+00 +1.6092e+00 +2.4169e+00 -2.6931e-02 -2.8346e+00 +1.9060e+00 -8.4395e-01
2772 +3.463275278e+02 +3.463275278e+02 +2.013675278e+02 +2.013675278e+02 -3.6315e-01 +2.4032e+00 -2.9924e+00 -5.1742e-01 +9.7647e-01 -5.8459e-01 +9.8885e-04 -6.9085e-01 -1.1284e+00 -2.8556e-01 +3.5266e-02 +2.7587e-01 +1.7990e+00 +1.8574e+00 +1.5257e+00 +2.4695e+00 -1.5302e-01 -2.7759e+00 +1.9160e+00 -9.0071e-01
3242 +2.390451010e+02 +2.390451010e+02 +9.408510100e+01 +9.408510100e+01 -2.9853e-01 +2.3321e+00 -2.9825e+00 -5.5444e-01 +8.2873e-01 -5.8805e-01 -7.7104e-03 -5.8457e-01 -1.1390e+00 -3.5295e-01 +1.0297e-01 +1.8476e-01 +1.6742e+00 +2.0419e+00 +1.4735e+00 +2.4432e+00 -1.5804e-01 -2.6654e+00 +1.8194e+00 -8.0318e-01
3484 +1.524871050e+02 +1.524871050e+02 +7.527105001e+00 +7.527105001e+00 -3.9003e-01 +2.3046e+00 -2.9280e+00 -4.9521e-01 +1.0275e+00 -5.3297e-01 -1.8045e-01 -4.9754e-01 -1.0487e+00 -2.1442e-01 +3.4518e-01 +2.3218e-01 +2.0057e+00 +1.9549e+00 +1.5221e+00 +2.4160e+00 -2.6534e-01 -2.7998e+00 +1.7764e+00 -8.9245e-01
3744 +8.621160009e+01 +8.621160009e+01 -5.874839991e+01 -5.874839991e+01 -4.5669e-01 +2.1811e+00 -2.9465e+00 -4.9060e-01 +1.1088e+00 -5.5156e-01 -3.0612e-01 -5.1011e-01 -1.1503e+00 -1.9791e-01 +3.4064e-01 +9.8318e-02 +2.0160e+00 +2.0650e+00 +1.5294e+00 +2.4279e+00 -2.6720e-01 -2.7489e+00 +1.7754e+00 -8.3279e-01
3751 +5.693011114e+01 +5.693011114e+01 -8.802988886e+01 -8.802988886e+01 -4.9293e-01 +2.1230e+00 -2.9152e+00 -4.0562e-01 +1.0902e+00 -5.6434e-01 -2.9292e-01 -4.8531e-01 -1.1153e+00 -1.6987e-01 +4.9034e-01 +1.2358e-01 +2.0913e+00 +1.9107e+00 +1.4969e+00 +2.4092e+00 -3.3612e-01 -2.7396e+00 +1.7982e+00 -8.9005e-01
4137 +3.808129058e+01 +3.808129058e+01 -1.068787094e+02 -1.068787094e+02 -5.8289e-01 +2.0507e+00 -3.0461e+00 -4.1723e-01 +1.1633e+00 -5.0426e-01 -2.1070e-01 -5.3279e-01 -1.2577e+00 -1.9365e-01 +6.3204e-01 +2.2105e-01 +2.2294e+00 +2.0334e+00 +1.4830e+00 +2.2674e+00 -3.3891e-01 -2.6262e+00 +1.7054e+00 -7.1862e-01
4264 +1.573812760e+01 +1.573812760e+01 -1.292218724e+02 -1.292218724e+02 -6.0784e-01 +2.0126e+00 -2.9269e+00 -4.5425e-01 +9.5501e-01 -5.2843e-01 -3.8587e-01 -4.5228e-01 -1.0984e+00 -9.4678e-02 +4.2032e-01 +2.6966e-01 +2.3169e+00 +1.9961e+00 +1.3552e+00 +2.4155e+00 -2.6900e-01 -2.6980e+00 +1.9881e+00 -8.1952e-01
4617 +7.855818610e+00 +7.855818610e+00 -1.371041814e+02 -1.371041814e+02 -6.8492e-01 +1.9051e+00 -2.9869e+00 -4.9625e-01 +1.1079e+00 -5.6678e-01 -3.6039e-01 -4.8533e-01 -1.1138e+00 -6.3617e-02 +3.8238e-01 +3.7372e-01 +2.4324e+00 +1.9722e+00 +1.3693e+00 +2.3902e+00 -3.3538e-01 -2.6404e+00 +1.9874e+00 -1.0082e+00
4739 +4.460923103e+00 +4.460923103e+00 -1.404990769e+02 -1.404990769e+02 -6.5012e-01 +1.8175e+00 -3.0315e+00 -5.7246e-01 +1.0520e+00 -4.9284e-01 -2.7079e-01 -4.8619e-01 -1.0612e+00 -3.4110e-02 +4.6887e-01 +4.3707e-01 +2.4572e+00 +2.0559e+00 +1.3086e+00 +2.3729e+00 -2.8789e-01 -2.6837e+00 +1.9892e+00 -9.9237e-01
5001 +3.806583326e+00 +3.806583326e+00 -1.411534167e+02 -1.411534167e+02 -8.1246e-01 +1.9434e+00 -2.9244e+00 -3.8835e-01 +1.0773e+00 -4.8813e-01 -4.2660e-01 -4.7580e-01 -1.1346e+00 +1.0534e-03 +5.3658e-01 +2.2291e-01 +2.4679e+00 +1.9691e+00 +1.2740e+00 +2.3804e+00 -3.0839e-01 -2.6220e+00 +1.9264e+00 -8.9926e-01
7297 +2.462496910e+00 +2.462496910e+00 -1.424975031e+02 -1.424975031e+02 -7.9650e-01 +1.8086e+00 -3.2181e+00 -3.1644e-01 +1.0337e+00 -5.1217e-01 -1.4107e-01 -3.9228e-01 -1.1192e+00 +1.7627e-01 +6.6999e-01 +5.3117e-01 +2.4245e+00 +1.9263e+00 +1.6879e+00 +2.3011e+00 -7.1099e-01 -2.4394e+00 +2.1271e+00 -9.8814e-01
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.620781515e+05 +1.620781515e+05 +1.620718515e+05 +1.620718515e+05 -3.4849e+00 -1.8904e+00 +2.9129e+00 +6.3554e-01 +7.9237e-01 +2.0915e+00 +1.7296e+00 -1.1167e+00 -9.4428e-01 +1.1272e+00 -3.6981e+00 -1.5872e+00 +3.2634e+00 -3.6935e-01 -2.3603e-01 -2.0619e+00 +1.8502e+00 +2.2754e-01 +2.4006e+00 +4.5815e-01
3 +1.436703215e+05 +1.436703215e+05 +1.436640215e+05 +1.436640215e+05 -4.3196e-01 -1.9538e+00 +2.8436e+00 +1.2816e+00 +3.2273e+00 +2.8196e+00 +1.3290e-01 -8.6646e-01 -2.8908e-01 +1.8207e+00 +2.7565e+00 -2.2866e+00 +8.2581e-01 +2.5954e+00 +3.6835e+00 +3.6073e+00 +1.9454e+00 -7.8017e-03 -1.0936e+00 +2.9264e+00
4 +9.427511229e+04 +9.427511229e+04 +9.426881229e+04 +9.426881229e+04 +2.1962e+00 +1.0270e-01 +3.3855e+00 +7.2029e-01 -1.8002e-01 +2.1786e+00 -1.7539e+00 -2.5422e-01 -2.0896e+00 -2.6715e+00 -2.7464e+00 -3.1594e+00 +3.9864e+00 +3.4659e+00 -3.6876e+00 -2.0028e+00 -9.4303e-01 -1.1774e+00 -7.9436e-01 -2.2947e+00
7 +5.438929857e+04 +5.438929857e+04 +5.438299857e+04 +5.438299857e+04 -4.2446e-01 +3.0582e-01 +2.8083e+00 -9.4351e-02 -4.3304e-02 -1.8325e+00 -1.3176e+00 -1.2247e+00 -8.5736e-01 +1.8133e+00 +2.1215e+00 +1.9637e+00 -3.5507e+00 +3.9222e+00 +3.1474e+00 +8.6902e-01 -1.4480e+00 -3.3493e+00 +1.9559e+00 -2.3694e+00
26 +3.695745616e+04 +3.695745616e+04 +3.695115616e+04 +3.695115616e+04 +3.2361e+00 +1.1847e+00 +1.0667e+00 +2.2280e+00 -8.2203e-01 -9.1617e-01 -1.2108e+00 -1.5291e+00 +1.5619e+00 +2.8489e+00 +2.2898e+00 +1.9369e+00 -3.2751e+00 +1.4699e+00 +2.6759e+00 +3.1387e+00 -1.7617e+00 -2.5363e+00 +1.3670e+00 -2.2899e+00
37 +1.258096735e+04 +1.258096735e+04 +1.257466735e+04 +1.257466735e+04 +6.4939e-01 -8.2505e-01 +1.7520e+00 -9.5127e-01 +1.4742e+00 -1.2333e+00 +3.3299e-01 +2.4051e-01 +2.2917e+00 +8.5277e-01 -1.1983e+00 +1.4148e+00 +1.9531e+00 +3.7832e+00 +1.1704e+00 +6.4698e-01 -1.5588e+00 -3.2681e+00 +7.0104e-03 -2.3719e+00
162 +8.002140554e+03 +8.002140554e+03 +7.995840554e+03 +7.995840554e+03 +1.1421e+00 -8.2338e-01 +1.5794e+00 -4.0057e-02 -1.2168e-01 -8.7835e-01 -9.3990e-01 -4.9363e-01 +2.1801e+00 +1.2976e+00 +8.9983e-01 +1.9525e+00 -9.9199e-01 +3.5210e+00 +1.5719e+00 +9.1087e-01 -1.6526e+00 -2.6481e+00 +1.4682e-01 -2.2577e+00
414 +6.248995337e+03 +6.248995337e+03 +6.242695337e+03 +6.242695337e+03 +1.2528e+00 -8.2557e-01 +1.6192e+00 -9.5894e-02 -1.6296e-01 -9.9587e-01 -7.5244e-01 -4.4038e-01 +2.3624e+00 +1.4856e+00 +7.7866e-01 +1.9012e+00 -1.0520e+00 +3.4989e+00 +1.4247e+00 +1.0466e+00 -1.6957e+00 -2.5282e+00 +2.6509e-02 -2.2418e+00
1064 +3.859418323e+03 +3.859418323e+03 +3.853118323e+03 +3.853118323e+03 +1.2447e+00 -7.2289e-01 +1.7678e+00 -1.7557e-01 -2.8408e-01 -9.3103e-01 -7.7496e-01 -7.3479e-01 +2.3721e+00 +1.2575e+00 +5.8365e-01 +1.9919e+00 -8.3267e-01 +3.5067e+00 +1.0687e+00 +1.0361e+00 -1.7354e+00 -2.6478e+00 -1.9653e-01 -2.2291e+00
1663 +2.307087285e+03 +2.307087285e+03 +2.300787285e+03 +2.300787285e+03 +1.2160e+00 -6.6741e-01 +1.8654e+00 -3.5634e-01 -1.0107e-01 -9.6530e-01 -8.3523e-01 -6.2488e-01 +2.5309e+00 +1.1542e+00 +3.3335e-01 +2.1208e+00 -7.8016e-01 +3.3977e+00 +8.5499e-01 +1.3438e+00 -1.5730e+00 -2.4745e+00 -3.3620e-01 -2.3002e+00
2060 +1.478689363e+03 +1.478689363e+03 +1.472389363e+03 +1.472389363e+03 +1.1190e+00 -5.3224e-01 +1.7926e+00 -2.9063e-02 -6.8439e-02 -1.1738e+00 -9.2807e-01 -8.0766e-01 +2.5848e+00 +1.4899e+00 +4.4346e-01 +2.0011e+00 -8.6034e-01 +3.1300e+00 +7.2116e-01 +1.1433e+00 -1.7464e+00 -2.4574e+00 -3.9187e-01 -2.5352e+00
2318 +9.620103212e+02 +9.620103212e+02 +9.557103212e+02 +9.557103212e+02 +9.9471e-01 -5.0029e-01 +1.6412e+00 -1.3060e-01 -9.9562e-02 -1.1257e+00 -9.4860e-01 -6.2786e-01 +2.5979e+00 +1.4526e+00 +4.2582e-01 +2.1069e+00 -9.5594e-01 +2.9948e+00 +5.4835e-01 +1.0407e+00 -1.7414e+00 -2.5115e+00 -4.8931e-01 -2.6552e+00
2576 +5.228542519e+02 +5.228542519e+02 +5.165542519e+02 +5.165542519e+02 +1.1186e+00 -6.0818e-01 +1.8902e+00 -2.1900e-01 -1.1418e-01 -1.2584e+00 -9.6039e-01 -6.7312e-01 +2.6969e+00 +1.5781e+00 +3.9303e-01 +2.1076e+00 -8.3276e-01 +2.9359e+00 +4.0389e-01 +9.4045e-01 -1.7245e+00 -2.3224e+00 -4.8253e-01 -2.6343e+00
3043 +3.970549794e+02 +3.970549794e+02 +3.907549794e+02 +3.907549794e+02 +1.2491e+00 -7.3847e-01 +1.8165e+00 -2.7757e-01 -2.4283e-01 -1.0952e+00 -9.8621e-01 -7.0757e-01 +2.8755e+00 +1.5268e+00 +4.4701e-01 +2.1586e+00 -7.5412e-01 +2.9386e+00 +2.6557e-01 +7.8440e-01 -1.5819e+00 -2.2892e+00 -5.9175e-01 -2.5730e+00
3175 +2.116222711e+02 +2.116222711e+02 +2.053222711e+02 +2.053222711e+02 +1.1320e+00 -6.8589e-01 +1.8850e+00 -2.8120e-01 -2.6001e-01 -1.2184e+00 -8.5676e-01 -6.0697e-01 +2.7033e+00 +1.5732e+00 +3.5529e-01 +2.1754e+00 -8.5030e-01 +2.7923e+00 +2.4202e-01 +9.4813e-01 -1.7113e+00 -2.3186e+00 -5.0279e-01 -2.4470e+00
3439 +7.490530323e+01 +7.490530323e+01 +6.860530323e+01 +6.860530323e+01 +1.1437e+00 -8.2428e-01 +1.8636e+00 -3.3088e-01 -2.7855e-01 -1.1746e+00 -8.7910e-01 -6.7909e-01 +2.7033e+00 +1.7005e+00 +2.5464e-01 +2.1556e+00 -8.3607e-01 +2.6480e+00 +1.4545e-01 +1.1024e+00 -1.6662e+00 -2.2845e+00 -5.1984e-01 -2.5090e+00
3570 +6.183040770e+01 +6.183040770e+01 +5.553040770e+01 +5.553040770e+01 +1.2243e+00 -8.6886e-01 +1.9602e+00 -2.9785e-01 -2.8822e-01 -1.2035e+00 -8.2562e-01 -7.4314e-01 +2.7071e+00 +1.6983e+00 +2.3920e-01 +2.2554e+00 -7.3808e-01 +2.6264e+00 +6.0135e-02 +1.0078e+00 -1.6061e+00 -2.2842e+00 -4.7711e-01 -2.5304e+00
3573 +3.570657044e+01 +3.570657044e+01 +2.940657044e+01 +2.940657044e+01 +1.1156e+00 -7.8387e-01 +1.8284e+00 -3.6825e-01 -3.5409e-01 -1.1795e+00 -8.1792e-01 -7.0223e-01 +2.6508e+00 +1.6678e+00 +1.7782e-01 +2.2036e+00 -8.4624e-01 +2.6502e+00 +6.7206e-02 +1.0473e+00 -1.7493e+00 -2.3337e+00 -5.4575e-01 -2.4854e+00
3698 +2.448389908e+01 +2.448389908e+01 +1.818389908e+01 +1.818389908e+01 +1.0250e+00 -7.8975e-01 +1.8474e+00 -3.4408e-01 -2.9456e-01 -1.1796e+00 -8.7410e-01 -6.2742e-01 +2.5630e+00 +1.5961e+00 +2.1746e-01 +2.1227e+00 -9.1021e-01 +2.5676e+00 -1.3725e-02 +1.0891e+00 -1.6865e+00 -2.3046e+00 -5.8742e-01 -2.4630e+00
3821 +9.939505725e+00 +9.939505725e+00 +3.639505725e+00 +3.639505725e+00 +9.5666e-01 -9.1757e-01 +1.7855e+00 -4.1426e-01 -3.3618e-01 -1.0991e+00 -8.2817e-01 -6.3997e-01 +2.6453e+00 +1.5140e+00 +2.6626e-01 +2.0521e+00 -9.2064e-01 +2.5105e+00 -3.6654e-02 +1.0187e+00 -1.7073e+00 -2.3261e+00 -5.4570e-01 -2.4349e+00
3826 +5.736594817e+00 +5.736594817e+00 -5.634051828e-01 -5.634051828e-01 +1.1526e+00 -9.9516e-01 +1.7380e+00 -3.4179e-01 -4.7951e-01 -1.2037e+00 -7.9139e-01 -5.4451e-01 +2.7326e+00 +1.8073e+00 +3.1949e-01 +2.2366e+00 -6.1407e-01 +2.6747e+00 +9.2727e-03 +7.6977e-01 -1.5645e+00 -2.2981e+00 -4.9683e-01 -2.4495e+00
4225 +3.734561592e+00 +3.734561592e+00 -2.565438408e+00 -2.565438408e+00 +1.0993e+00 -9.7231e-01 +1.7112e+00 -2.5942e-01 -4.2182e-01 -1.0259e+00 -7.3488e-01 -6.3266e-01 +2.6958e+00 +1.8993e+00 +3.3764e-01 +2.2719e+00 -6.4249e-01 +2.5283e+00 -4.3730e-02 +8.1395e-01 -1.6661e+00 -2.2810e+00 -5.3176e-01 -2.4824e+00
7638 +2.460403325e+00 +2.460403325e+00 -3.839596675e+00 -3.839596675e+00 +6.5333e-01 -2.3643e+00 -2.2174e+00 +2.0042e+00 +1.4279e+00 +4.1381e-01 +2.3316e-01 -9.0746e-01 -3.6787e-01 +2.7632e+00 -2.6544e-02 +3.0553e-01 -2.0223e+00 +1.6609e+00 -7.6679e-01 +2.4077e+00 -6.9035e-01 -1.5470e+00 -9.4062e-01 -2.3974e+00
22255 +1.444432911e+00 +1.444432911e+00 -4.855567089e+00 -4.855567089e+00 +1.1134e+00 -2.2865e+00 -2.0468e+00 +2.1078e+00 +7.4155e-01 -1.6897e-01 +5.9784e-02 -7.5836e-01 +2.4734e-01 +2.5757e+00 +3.0228e-03 +7.1341e-01 -1.4258e+00 +1.7788e+00 -6.9023e-01 +2.4308e+00 -6.3826e-01 -1.1249e+00 -1.0863e+00 -2.3703e+00
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.322518263e+04 +1.322518263e+04 +1.322139263e+04 +1.322139263e+04 -3.8858e+00 +3.1813e+00 -1.3804e+00 -2.4252e+00 -3.2938e-01 +1.1880e+00 -1.9249e-01 -1.1427e+00 -5.4727e-01 -9.4635e-01 -1.9213e+00 +7.7661e-01 -1.5824e+00 +2.0124e+00 -1.0717e+00 +2.9123e+00 +1.0683e+00 -6.6615e-02 +2.0480e-01 -8.7315e-01
216 +9.851102853e+03 +9.851102853e+03 +9.847312853e+03 +9.847312853e+03 -2.9229e+00 +1.6262e+00 +2.9657e+00 -8.1423e-01 -1.5465e+00 -5.0539e-01 +9.2683e-01 -2.5873e+00 -1.9432e+00 +6.3164e-01 +3.9510e-01 +8.5318e-01 -2.0314e+00 +1.1876e+00 +6.5389e-01 +1.1813e-01 +1.7535e-01 +2.5303e+00 +6.7785e-01 -1.9608e+00
230 +5.834608525e+03 +5.834608525e+03 +5.830818525e+03 +5.830818525e+03 -3.0888e+00 -4.8262e-01 +8.5938e-01 -1.1235e+00 +6.1971e-01 -2.7139e-01 +1.9616e+00 -1.3693e+00 -6.3566e-01 +1.1417e+00 +5.6005e-01 +1.2462e+00 -2.4219e+00 +1.2482e+00 +9.6255e-01 +1.8414e+00 +1.8130e+00 +2.6972e+00 +1.4774e-02 -1.7757e+00
722 +3.771595678e+03 +3.771595678e+03 +3.767805678e+03 +3.767805678e+03 -3.0356e+00 -5.7411e-01 +1.1042e+00 -1.1025e+00 +6.1458e-01 -2.7781e-01 +1.8794e+00 -1.2568e+00 -6.1633e-01 +8.1092e-01 +4.0231e-01 +1.2978e+00 -2.4613e+00 +1.2408e+00 +8.1561e-01 +1.8384e+00 +1.8568e+00 +2.6942e+00 -1.8750e-01 -1.8005e+00
1261 +2.444463429e+03 +2.444463429e+03 +2.440673429e+03 +2.440673429e+03 -3.0424e+00 -6.7670e-01 +9.1460e-01 -1.3024e+00 +7.0348e-01 -1.2573e-01 +1.7719e+00 -1.3196e+00 -4.0851e-01 +5.5210e-01 +4.0181e-01 +1.6222e+00 -2.3252e+00 +1.2148e+00 +1.1042e+00 +2.0164e+00 +1.8896e+00 +2.5043e+00 -3.7814e-01 -1.9296e+00
1846 +1.554667589e+03 +1.554667589e+03 +1.550877589e+03 +1.550877589e+03 -3.0575e+00 -5.0283e-01 +1.1155e+00 -1.2893e+00 +7.7399e-01 -3.1242e-01 +1.6953e+00 -1.2395e+00 -3.1794e-01 +3.9608e-01 +1.2824e-01 +1.6127e+00 -2.5764e+00 +1.5472e+00 +6.2075e-01 +1.9848e+00 +1.7956e+00 +2.3789e+00 -3.4143e-01 -1.8594e+00
2246 +9.932541721e+02 +9.932541721e+02 +9.894641721e+02 +9.894641721e+02 -3.1690e+00 -5.7964e-01 +1.1463e+00 -1.4358e+00 +8.0764e-01 -3.9504e-01 +1.3802e+00 -1.3163e+00 -2.8427e-01 +3.0034e-01 +8.9867e-02 +1.4515e+00 -2.4777e+00 +1.5175e+00 +7.8568e-01 +1.9419e+00 +1.9466e+00 +2.4845e+00 -3.7755e-01 -2.0443e+00
2495 +5.246483413e+02 +5.246483413e+02 +5.208583413e+02 +5.208583413e+02 -3.1692e+00 -6.5918e-01 +1.1283e+00 -1.5468e+00 +8.9216e-01 -4.3525e-01 +1.2359e+00 -1.2664e+00 -3.9170e-01 +1.4739e-01 -6.4597e-02 +1.3024e+00 -2.5714e+00 +1.4911e+00 +6.8964e-01 +1.9590e+00 +1.8175e+00 +2.3814e+00 -5.3372e-01 -1.9711e+00
2621 +3.141134098e+02 +3.141134098e+02 +3.103234098e+02 +3.103234098e+02 -2.9789e+00 -4.7154e-01 +1.2324e+00 -1.4355e+00 +9.3598e-01 -6.5926e-01 +1.1099e+00 -1.2436e+00 -3.2668e-01 +1.6153e-01 -9.7077e-02 +1.5061e+00 -2.4068e+00 +1.6280e+00 +8.1872e-01 +1.7791e+00 +1.8884e+00 +2.4215e+00 -4.9702e-01 -2.1093e+00
3116 +2.490121209e+02 +2.490121209e+02 +2.452221209e+02 +2.452221209e+02 -2.9999e+00 -4.0057e-01 +1.1515e+00 -1.3653e+00 +9.4894e-01 -7.3820e-01 +1.0253e+00 -1.2238e+00 -2.5199e-01 +1.5592e-01 -1.2802e-01 +1.3617e+00 -2.4272e+00 +1.5767e+00 +9.2482e-01 +1.7654e+00 +1.8535e+00 +2.4269e+00 -6.4780e-01 -2.0418e+00
3229 +1.542211248e+02 +1.542211248e+02 +1.504311248e+02 +1.504311248e+02 -2.9185e+00 -3.8873e-01 +1.0965e+00 -1.4119e+00 +9.1015e-01 -6.5184e-01 +9.3921e-01 -1.2052e+00 -2.7543e-01 +1.0119e-01 -4.0453e-02 +1.4595e+00 -2.4894e+00 +1.6069e+00 +8.4775e-01 +1.8441e+00 +1.9028e+00 +2.3445e+00 -6.5437e-01 -2.0216e+00
