% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3115 +3.976249066e+01 +3.976249066e+01 -1.122775093e+02 -1.122775093e+02 +1.1019e+00 +4.2856e-01 -1.3729e+00 +1.7720e-01 +1.5530e+00 +2.0716e-02 -1.3598e+00 -1.7341e+00 -1.1320e+00 +2.6431e+00 -7.2412e-01 -1.7836e+00 -2.4177e+00 +2.6553e+00 -4.2247e-01 +7.9660e-01 +1.8611e+00 -5.5471e-01 -1.9560e+00 +2.3835e+00
5126 +2.509793624e+01 +2.509793624e+01 -1.269420638e+02 -1.269420638e+02 +5.3882e-01 +5.4429e-01 -1.7754e+00 +7.0067e-01 +1.8828e+00 +6.5491e-02 -1.4642e+00 -1.6516e+00 -4.5288e-01 +2.9210e+00 -7.7064e-01 -2.1810e+00 -2.6533e+00 +2.8508e+00 -9.3052e-02 +5.3474e-01 +2.1463e+00 -4.8019e-01 -1.5199e+00 +2.8666e+00
6763 +1.567947572e+01 +1.567947572e+01 -1.363605243e+02 -1.363605243e+02 +6.2446e-01 +8.8965e-01 -2.2572e+00 +1.2437e+00 +1.8813e+00 -1.0040e-01 -1.3199e+00 -1.6587e+00 +1.5507e-01 +3.2822e+00 -8.3905e-01 -2.4438e+00 -2.9314e+00 +2.9580e+00 -1.2509e-01 +8.1021e-01 +1.7714e+00 -3.7122e-01 -1.2466e+00 +3.0768e+00
8145 +9.921926629e+00 +9.921926629e+00 -1.421180734e+02 -1.421180734e+02 +2.0876e-01 +8.8702e-01 -2.6359e+00 +1.6344e+00 +2.1300e+00 +5.6043e-03 -1.1527e+00 -1.3762e+00 +5.1911e-01 +3.3175e+00 -9.4319e-01 -2.1554e+00 -3.0640e+00 +3.2730e+00 -2.8649e-01 +8.7764e-01 +1.8758e+00 -1.3903e-01 -1.1990e+00 +3.1523e+00
9263 +5.933542382e+00 +5.933542382e+00 -1.461064576e+02 -1.461064576e+02 +1.9170e-02 +1.0033e+00 -3.0419e+00 +2.1890e+00 +2.0625e+00 +2.7745e-01 -1.0129e+00 -1.2674e+00 +6.3462e-01 +3.4695e+00 -8.5987e-01 -2.4776e+00 -3.3501e+00 +3.2742e+00 -9.2114e-02 +7.6987e-01 +1.7486e+00 -1.5540e-02 -1.0773e+00 +3.1419e+00
9919 +3.855870984e+00 +3.855870984e+00 -1.481841290e+02 -1.481841290e+02 -1.6865e-01 +1.1525e+00 -3.2495e+00 +2.2652e+00 +2.2082e+00 +2.6621e-01 -8.8695e-01 -1.2307e+00 +8.8947e-01 +3.3078e+00 -8.9252e-01 -2.6666e+00 -3.4844e+00 +3.5089e+00 -2.3231e-02 +9.6213e-01 +1.6100e+00 -9.2474e-02 -8.3906e-01 +3.2904e+00
10780 +2.484187486e+00 +2.484187486e+00 -1.495558125e+02 -1.495558125e+02 -2.2098e-01 +1.1090e+00 -3.3850e+00 +2.4405e+00 +2.1311e+00 +1.7863e-01 -1.0720e+00 -9.7854e-01 +1.0744e+00 +3.2012e+00 -1.0143e+00 -2.5810e+00 -3.5608e+00 +3.6490e+00 -1.5176e-01 +1.2543e+00 +1.8606e+00 +1.9328e-01 -7.3438e-01 +3.3925e+00
11442 +1.565567596e+00 +1.565567596e+00 -1.504744324e+02 -1.504744324e+02 -1.0616e-01 +1.3943e+00 -3.4927e+00 +2.6058e+00 +2.2560e+00 +2.7636e-01 -1.0170e+00 -9.1365e-01 +1.0704e+00 +3.3089e+00 -8.9153e-01 -2.7115e+00 -3.6393e+00 +3.6931e+00 +7.9477e-02 +1.1872e+00 +1.9952e+00 +2.8949e-01 -7.7795e-01 +3.4879e+00
12153 +9.911987625e-01 +9.911987625e-01 -1.510488012e+02 -1.510488012e+02 -1.1244e-01 +1.2512e+00 -3.6788e+00 +2.8521e+00 +2.2102e+00 +3.5154e-01 -9.3897e-01 -6.9038e-01 +1.1897e+00 +3.2803e+00 -9.5523e-01 -2.8244e+00 -3.6662e+00 +3.9297e+00 +2.6505e-01 +1.2021e+00 +1.9764e+00 +4.7560e-01 -7.8410e-01 +3.5850e+00
12547 +5.723696615e-01 +5.723696615e-01 -1.514676303e+02 -1.514676303e+02 -2.6590e-01 +1.3088e+00 -3.7255e+00 +2.9780e+00 +2.3074e+00 +1.8109e-01 -1.0385e+00 -8.3426e-01 +1.1940e+00 +3.6251e+00 -1.0027e+00 -2.7291e+00 -3.5938e+00 +3.8930e+00 +3.0690e-01 +1.1607e+00 +1.9872e+00 +3.9281e-01 -5.9972e-01 +3.7521e+00
12936 +3.734977034e-01 +3.734977034e-01 -1.516665023e+02 -1.516665023e+02 -1.4433e-01 +1.3205e+00 -3.8880e+00 +2.9914e+00 +2.3483e+00 +7.8331e-02 -9.6828e-01 -7.2764e-01 +1.3263e+00 +3.4816e+00 -9.9342e-01 -2.8939e+00 -3.8136e+00 +3.9211e+00 +2.1135e-01 +1.0465e+00 +2.1230e+00 +3.3371e-01 -5.7287e-01 +3.8225e+00
13329 +1.965618699e-01 +1.965618699e-01 -1.518434381e+02 -1.518434381e+02 -2.5556e-01 +1.2987e+00 -3.9287e+00 +3.2652e+00 +2.2407e+00 +1.1604e-01 -9.0746e-01 -7.3888e-01 +1.4018e+00 +3.4001e+00 -9.1370e-01 -2.7730e+00 -3.8877e+00 +3.9641e+00 +1.5613e-01 +1.0123e+00 +2.0831e+00 +3.2576e-01 -4.2569e-01 +3.7828e+00
13804 +1.481366611e-01 +1.481366611e-01 -1.518918633e+02 -1.518918633e+02 -2.7313e-01 +1.4549e+00 -4.0094e+00 +3.1533e+00 +2.4045e+00 +2.8644e-01 -8.8874e-01 -6.2778e-01 +1.3131e+00 +3.5508e+00 -8.5882e-01 -2.6041e+00 -3.8172e+00 +3.8285e+00 +3.2239e-01 +1.0581e+00 +2.0572e+00 +2.8108e-01 -4.4016e-01 +3.9117e+00
14708 +8.254241994e-02 +8.254241994e-02 -1.519574576e+02 -1.519574576e+02 -2.5187e-01 +1.4378e+00 -3.8489e+00 +3.2235e+00 +2.4629e+00 +4.3751e-02 -9.3750e-01 -6.7757e-01 +1.4712e+00 +3.5164e+00 -9.3152e-01 -2.7466e+00 -3.8002e+00 +3.9177e+00 +3.1889e-01 +1.2340e+00 +2.1364e+00 +1.9453e-01 -3.4753e-01 +3.9771e+00
18541 +5.726225367e-02 +5.726225367e-02 -1.519827377e+02 -1.519827377e+02 -2.7389e-01 +1.4172e+00 -3.9587e+00 +3.2679e+00 +2.4077e+00 +9.8669e-02 -9.6678e-01 -7.3577e-01 +1.3598e+00 +3.4515e+00 -8.0488e-01 -2.6576e+00 -3.8644e+00 +3.8202e+00 +2.8971e-01 +1.1766e+00 +1.9676e+00 +2.7259e-01 -3.1444e-01 +3.9505e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.946179971e+02 +1.946179971e+02 +1.693679971e+02 +1.693679971e+02 -1.2657e+00 +8.7191e-01 -7.3253e-01 -2.1488e+00 -3.5539e+00 +3.1741e+00 +3.7163e-01 +7.1050e-01 +3.3779e+00 -1.5772e+00 +9.0841e-01 -2.0823e-01 +2.7048e+00 -7.2853e-01 -3.4800e-01 +3.5165e+00 -1.1648e-01 +2.2951e+00 -2.9360e+00 +3.2485e+00
5 +9.703774215e+01 +9.703774215e+01 +7.178774215e+01 +7.178774215e+01 +1.1936e+00 -1.4275e+00 -2.9478e+00 +1.8276e+00 +3.7184e+00 -2.1174e-01 +5.6348e-01 -9.3679e-01 +1.6560e+00 -3.2853e+00 -3.8819e-01 +9.4836e-01 -3.9373e+00 +1.4563e+00 +1.0992e+00 -1.6169e+00 +2.3909e+00 +6.7454e-01 -1.6988e+00 +3.6467e+00
117 +5.043730964e+01 +5.043730964e+01 +2.518730964e+01 +2.518730964e+01 +1.7197e+00 +1.8503e+00 -1.5365e+00 -3.0356e+00 +1.7532e+00 +2.2998e+00 -1.8418e+00 -3.5243e-01 -3.1237e-01 -2.1098e+00 -2.0613e-01 +3.1155e+00 -1.6299e-01 +2.0881e+00 -1.2332e-01 +1.5325e+00 -2.4614e-01 -5.4891e-01 -4.9209e-01 -2.2662e+00
378 +3.960334952e+01 +3.960334952e+01 +1.435334952e+01 +1.435334952e+01 +1.7610e+00 +1.2635e+00 -1.8962e+00 -1.9714e+00 +2.2993e+00 +2.3089e+00 +2.8336e-01 -5.3809e-01 +9.6525e-01 -2.3958e+00 +2.6158e+00 -4.3016e-01 -5.0551e-01 +1.9226e+00 +2.4536e+00 +7.1288e-01 +1.4969e+00 -2.1545e+00 -1.0680e+00 -2.3607e+00
2017 +2.480537534e+01 +2.480537534e+01 -4.446246596e-01 -4.446246596e-01 +2.0301e+00 +8.6785e-01 -1.9962e+00 -1.7899e+00 +2.6549e+00 +1.6212e+00 -1.9761e-01 -6.4321e-01 +1.2779e+00 -2.1976e+00 +2.3903e+00 -1.1120e-01 -1.0632e+00 +1.5992e+00 +2.4578e+00 +7.5741e-01 +9.1315e-01 -1.9086e+00 -8.9567e-01 -1.9564e+00
3397 +1.538648287e+01 +1.538648287e+01 -9.863517125e+00 -9.863517125e+00 +2.5934e+00 +8.5399e-01 -2.0559e+00 -2.0018e+00 +2.6853e+00 +1.1938e+00 -5.6763e-01 -7.0817e-01 +1.3307e+00 -2.2981e+00 +2.4983e+00 +2.7394e-01 -1.3100e+00 +1.1499e+00 +2.4462e+00 +7.9729e-01 +6.2435e-01 -1.6831e+00 -4.4547e-01 -1.8606e+00
4656 +9.974162346e+00 +9.974162346e+00 -1.527583765e+01 -1.527583765e+01 +2.9372e+00 +3.8914e-01 -1.8751e+00 -2.0629e+00 +2.8071e+00 +7.3937e-01 -6.6093e-01 -7.4562e-01 +1.6195e+00 -2.5848e+00 +2.5817e+00 +5.0319e-01 -1.5991e+00 +8.6412e-01 +2.1892e+00 +6.5133e-01 +4.7360e-01 -1.3938e+00 +5.0460e-02 -1.6977e+00
6286 +6.097322899e+00 +6.097322899e+00 -1.915267710e+01 -1.915267710e+01 +2.9675e+00 +3.6186e-01 -1.9098e+00 -2.0908e+00 +3.0626e+00 +2.9800e-01 -1.0195e+00 -1.2085e+00 +1.3303e+00 -2.8420e+00 +2.6652e+00 +5.8435e-01 -1.7044e+00 +8.5839e-01 +2.2194e+00 +5.4308e-01 +1.5840e-01 -1.2375e+00 +5.3389e-01 -1.5860e+00
6814 +3.928341185e+00 +3.928341185e+00 -2.132165881e+01 -2.132165881e+01 +3.0719e+00 +2.4454e-01 -1.6813e+00 -2.1792e+00 +3.1184e+00 +1.5816e-01 -1.3092e+00 -1.3034e+00 +1.3739e+00 -2.8917e+00 +2.4883e+00 +5.9125e-01 -1.9370e+00 +6.8224e-01 +2.1317e+00 +5.4027e-01 -8.2207e-02 -1.1906e+00 +4.3521e-01 -1.5386e+00
7929 +2.251521089e+00 +2.251521089e+00 -2.299847891e+01 -2.299847891e+01 +3.2668e+00 +4.2295e-01 -1.6776e+00 -2.4534e+00 +3.3400e+00 +3.1200e-01 -1.7585e+00 -1.4271e+00 +1.3662e+00 -2.8489e+00 +2.4109e+00 +5.5215e-01 -2.1483e+00 +6.3360e-01 +2.1936e+00 +3.2615e-01 -3.5353e-01 -1.1719e+00 +4.9084e-01 -1.2930e+00
8320 +1.528271225e+00 +1.528271225e+00 -2.372172878e+01 -2.372172878e+01 +3.1760e+00 +4.6102e-01 -1.6073e+00 -2.1236e+00 +3.2485e+00 -1.4189e-02 -1.7879e+00 -1.5162e+00 +1.3379e+00 -2.7915e+00 +2.6412e+00 +7.0616e-01 -2.1942e+00 +5.5901e-01 +2.1701e+00 +2.0488e-01 -5.1341e-01 -1.2709e+00 +4.7018e-01 -1.3753e+00
8837 +9.662921410e-01 +9.662921410e-01 -2.428370786e+01 -2.428370786e+01 +3.2868e+00 +3.4502e-01 -1.5461e+00 -2.0689e+00 +3.2622e+00 -9.4504e-02 -1.9851e+00 -1.5104e+00 +1.6511e+00 -2.7223e+00 +2.8083e+00 +1.0104e+00 -2.2670e+00 +4.0049e-01 +2.1408e+00 +3.0279e-01 -5.3267e-01 -1.4306e+00 +3.3186e-01 -1.2290e+00
9444 +6.119135922e-01 +6.119135922e-01 -2.463808641e+01 -2.463808641e+01 +3.5490e+00 +4.4852e-01 -1.4659e+00 -2.0694e+00 +3.1546e+00 -6.6887e-02 -1.9844e+00 -1.7545e+00 +1.5256e+00 -2.8219e+00 +2.7489e+00 +9.2375e-01 -2.3750e+00 +2.9279e-01 +2.1143e+00 +3.6229e-01 -5.4233e-01 -1.4332e+00 +4.5871e-01 -1.3520e+00
9959 +3.818026410e-01 +3.818026410e-01 -2.486819736e+01 -2.486819736e+01 +3.4573e+00 +3.9956e-01 -1.3266e+00 -2.1954e+00 +3.1597e+00 -1.1692e-01 -2.1905e+00 -1.6909e+00 +1.4720e+00 -2.6266e+00 +2.7230e+00 +9.6043e-01 -2.4918e+00 +2.9991e-01 +2.0411e+00 +2.6453e-01 -6.2499e-01 -1.4299e+00 +3.6202e-01 -1.3162e+00
10687 +2.427368875e-01 +2.427368875e-01 -2.500726311e+01 -2.500726311e+01 +3.6530e+00 +4.4035e-01 -1.2179e+00 -2.2400e+00 +3.2939e+00 -2.4195e-01 -2.2673e+00 -1.8150e+00 +1.2652e+00 -2.5815e+00 +2.7104e+00 +9.4520e-01 -2.5054e+00 +7.4191e-02 +1.9626e+00 +3.9271e-01 -7.5063e-01 -1.3192e+00 +3.7140e-01 -1.2713e+00
10947 +1.478192006e-01 +1.478192006e-01 -2.510218080e+01 -2.510218080e+01 +3.6443e+00 +4.6772e-01 -1.4644e+00 -2.1931e+00 +3.3938e+00 -9.3444e-02 -2.3836e+00 -1.7749e+00 +1.2620e+00 -2.6287e+00 +2.5948e+00 +9.9562e-01 -2.5459e+00 +1.1862e-01 +1.8920e+00 +4.7022e-01 -5.8332e-01 -1.3981e+00 +4.6060e-01 -1.1768e+00
12459 +9.648269486e-02 +9.648269486e-02 -2.515351731e+01 -2.515351731e+01 +3.5235e+00 +5.7311e-01 -1.3390e+00 -2.1097e+00 +3.2403e+00 -2.3460e-03 -2.4607e+00 -1.8653e+00 +1.3356e+00 -2.7311e+00 +2.5351e+00 +1.1661e+00 -2.6378e+00 +8.9834e-02 +2.0507e+00 +2.9746e-01 -7.9135e-01 -1.4001e+00 +3.7788e-01 -1.1272e+00
14490 +5.411671405e-02 +5.411671405e-02 -2.519588329e+01 -2.519588329e+01 +3.6584e+00 +5.8706e-01 -1.4501e+00 -2.1474e+00 +3.3432e+00 -1.3355e-01 -2.4411e+00 -1.7982e+00 +1.3497e+00 -2.7108e+00 +2.6500e+00 +1.0663e+00 -2.6333e+00 +1.6857e-01 +1.9870e+00 +3.0605e-01 -5.4365e-01 -1.3810e+00 +3.1956e-01 -1.1885e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.333037213e+02 +2.333037213e+02 +2.355337213e+02 +2.355337213e+02 +3.9912e+00 +3.0211e+00 -2.2701e+00 +5.9633e-01 -2.7657e+00 -7.9823e-01 +2.8785e+00 +5.9302e-01 +1.7515e-01 -5.0153e-01 -9.0696e-01 +1.3746e+00 +1.9958e+00 +3.9731e+00 +3.8865e+00 -2.0620e+00 -5.8786e-01 +1.9653e+00 -2.2857e+00 +7.1057e-01
4 +1.314826434e+02 +1.314826434e+02 +1.337126434e+02 +1.337126434e+02 +3.3384e+00 -2.3001e+00 +2.3734e+00 -2.3878e+00 -1.7724e+00 -1.3764e+00 +1.7065e+00 -1.1657e+00 -7.9989e-01 +2.7531e+00 +1.4482e+00 -2.2439e+00 +2.8575e+00 -3.2932e+00 -3.1643e+00 +1.3519e+00 -7.5096e-01 +2.7758e+00 +2.5922e+00 -5.3200e-01
26 +7.241290478e+01 +7.241290478e+01 +7.464290478e+01 +7.464290478e+01 +2.8544e+00 -1.9062e+00 +2.5779e+00 -2.2037e+00 -4.3052e-01 -1.2997e+00 -1.3113e+00 -2.4843e+00 -7.3040e-01 -6.0958e-02 +1.7607e+00 -2.5997e+00 +1.9392e+00 -2.3213e+00 -3.1502e+00 -1.9265e+00 +2.2610e+00 +6.9317e-01 -1.2848e+00 -1.2479e+00
806 +6.280711591e+01 +6.280711591e+01 +6.503711591e+01 +6.503711591e+01 +2.7356e+00 -2.0159e+00 +2.3216e+00 -2.1304e+00 -3.2365e-01 -1.4778e+00 -1.4951e+00 -2.4993e+00 -7.4688e-01 +6.7488e-03 +1.5130e+00 -2.3886e+00 +1.7457e+00 -2.2454e+00 -2.9958e+00 -2.0999e+00 +2.1880e+00 +8.1766e-01 -1.1138e+00 -9.3745e-01
3576 +3.965165443e+01 +3.965165443e+01 +4.188165443e+01 +4.188165443e+01 +3.1075e+00 -2.2411e+00 +1.7693e+00 -2.1874e+00 +4.6453e-01 -2.1587e+00 -1.4806e+00 -2.5287e+00 -7.6715e-01 -5.7573e-02 +9.1923e-01 -2.0407e+00 +2.0442e+00 -2.2668e+00 -2.8857e+00 -2.9833e+00 +2.3471e+00 +6.8646e-01 -1.0584e+00 -4.3477e-02
5722 +2.504899538e+01 +2.504899538e+01 +2.727899538e+01 +2.727899538e+01 +3.2152e+00 -1.9105e+00 +1.3885e+00 -1.8279e+00 +1.1641e+00 -2.3382e+00 -1.7511e+00 -2.4625e+00 -6.0400e-01 +1.9467e-01 +4.9738e-01 -1.8711e+00 +1.9857e+00 -2.5194e+00 -2.7836e+00 -3.1417e+00 +2.3046e+00 +4.2659e-01 -4.8628e-01 +7.8532e-01
7104 +1.583170902e+01 +1.583170902e+01 +1.806170902e+01 +1.806170902e+01 +3.2180e+00 -1.9463e+00 +1.1299e+00 -2.1351e+00 +1.6338e+00 -2.5778e+00 -1.9539e+00 -2.4120e+00 -5.5219e-01 +6.9554e-01 +2.6717e-01 -1.6572e+00 +1.9109e+00 -2.2785e+00 -2.3990e+00 -3.6067e+00 +2.3497e+00 +5.5353e-01 -1.1212e-01 +1.1141e+00
8497 +9.460729798e+00 +9.460729798e+00 +1.169072980e+01 +1.169072980e+01 +3.3147e+00 -2.2817e+00 +8.5986e-01 -2.0362e+00 +2.2158e+00 -3.0133e+00 -2.1060e+00 -2.3373e+00 -4.2160e-01 +6.2042e-01 +1.3303e-03 -1.3543e+00 +1.8438e+00 -2.4019e+00 -2.3025e+00 -3.5838e+00 +2.5005e+00 +5.5667e-01 +1.9650e-01 +1.2824e+00
9604 +6.236586675e+00 +6.236586675e+00 +8.466586675e+00 +8.466586675e+00 +3.4397e+00 -2.3559e+00 +5.8476e-01 -1.9864e+00 +2.5742e+00 -2.9148e+00 -2.2758e+00 -2.3906e+00 -3.2121e-01 +7.1474e-01 -2.6844e-01 -1.2109e+00 +1.8775e+00 -2.5018e+00 -2.2638e+00 -3.7846e+00 +2.7058e+00 +4.4730e-01 +4.9752e-01 +1.5118e+00
10721 +3.972750885e+00 +3.972750885e+00 +6.202750885e+00 +6.202750885e+00 +3.5438e+00 -2.3820e+00 +3.4079e-01 -1.9944e+00 +2.9177e+00 -3.0326e+00 -2.1261e+00 -2.4591e+00 -2.0412e-01 +8.7587e-01 -3.4227e-01 -1.0067e+00 +1.9561e+00 -2.2322e+00 -2.4334e+00 -3.6730e+00 +2.8871e+00 +5.6835e-01 +6.7313e-01 +1.6597e+00
11386 +2.377294832e+00 +2.377294832e+00 +4.607294832e+00 +4.607294832e+00 +3.5314e+00 -2.2620e+00 +2.8528e-01 -2.0550e+00 +2.9634e+00 -3.0618e+00 -2.1205e+00 -2.4673e+00 -2.2787e-01 +9.1931e-01 -4.5554e-01 -8.0783e-01 +1.9020e+00 -2.0850e+00 -2.0882e+00 -3.7989e+00 +2.9145e+00 +5.9212e-01 +9.3544e-01 +2.1037e+00
12107 +1.546313070e+00 +1.546313070e+00 +3.776313070e+00 +3.776313070e+00 +3.4645e+00 -2.3689e+00 +2.7449e-01 -1.9173e+00 +3.1600e+00 -3.2106e+00 -2.1077e+00 -2.4498e+00 -3.3654e-01 +9.7202e-01 -6.6827e-01 -8.0068e-01 +1.8972e+00 -2.0294e+00 -1.8949e+00 -3.9230e+00 +2.9420e+00 +6.8382e-01 +1.1185e+00 +2.0521e+00
12510 +9.808530964e-01 +9.808530964e-01 +3.210853096e+00 +3.210853096e+00 +3.5929e+00 -2.3604e+00 +2.3741e-01 -2.1744e+00 +3.4749e+00 -3.3701e+00 -2.2057e+00 -2.4501e+00 -1.5859e-01 +9.8526e-01 -6.0734e-01 -8.1468e-01 +1.6999e+00 -1.9137e+00 -2.0983e+00 -3.9456e+00 +2.7827e+00 +7.5659e-01 +1.0791e+00 +2.2004e+00
12770 +5.809852009e-01 +5.809852009e-01 +2.810985201e+00 +2.810985201e+00 +3.7811e+00 -2.3028e+00 +1.5711e-01 -2.1878e+00 +3.4770e+00 -3.5052e+00 -2.2558e+00 -2.3046e+00 -1.7502e-01 +8.9312e-01 -8.7937e-01 -8.7813e-01 +1.6800e+00 -1.8899e+00 -1.9023e+00 -3.9417e+00 +3.0059e+00 +8.7738e-01 +1.1986e+00 +2.3123e+00
13154 +3.930258308e-01 +3.930258308e-01 +2.623025831e+00 +2.623025831e+00 +3.8229e+00 -2.3767e+00 +9.6574e-02 -2.1055e+00 +3.4870e+00 -3.4456e+00 -2.2444e+00 -2.4418e+00 -1.6459e-01 +1.1052e+00 -7.7060e-01 -6.5772e-01 +1.6331e+00 -1.7687e+00 -1.9705e+00 -3.8725e+00 +3.0656e+00 +9.4111e-01 +1.2268e+00 +2.3467e+00
13750 +2.481881428e-01 +2.481881428e-01 +2.478188143e+00 +2.478188143e+00 +3.8651e+00 -2.3270e+00 +4.9690e-02 -1.9261e+00 +3.6008e+00 -3.6794e+00 -2.0504e+00 -2.3862e+00 -2.7531e-01 +1.1594e+00 -7.7782e-01 -5.9386e-01 +1.5554e+00 -1.7648e+00 -2.0971e+00 -3.8922e+00 +3.0663e+00 +8.8778e-01 +1.3696e+00 +2.4234e+00
14276 +1.412398935e-01 +1.412398935e-01 +2.371239893e+00 +2.371239893e+00 +3.8322e+00 -2.4284e+00 +9.8823e-02 -1.7831e+00 +3.6298e+00 -3.7427e+00 -2.0087e+00 -2.3952e+00 -2.3019e-01 +1.0490e+00 -8.9259e-01 -6.0047e-01 +1.5970e+00 -1.9195e+00 -1.7912e+00 -3.9470e+00 +2.9781e+00 +9.3647e-01 +1.3145e+00 +2.3766e+00
14408 +9.690543146e-02 +9.690543146e-02 +2.326905431e+00 +2.326905431e+00 +3.8515e+00 -2.3459e+00 -7.0685e-04 -1.7240e+00 +3.6463e+00 -3.6701e+00 -2.1087e+00 -2.4686e+00 -1.4142e-01 +1.1151e+00 -9.3446e-01 -5.8222e-01 +1.6579e+00 -1.9993e+00 -1.8831e+00 -4.0024e+00 +3.0112e+00 +9.4381e-01 +1.4033e+00 +2.4615e+00
16768 +5.833409198e-02 +5.833409198e-02 +2.288334092e+00 +2.288334092e+00 +3.9632e+00 -2.3339e+00 -8.8301e-02 -1.7919e+00 +3.7396e+00 -3.8108e+00 -2.2477e+00 -2.4623e+00 -1.4796e-02 +1.1619e+00 -9.3388e-01 -5.6269e-01 +1.6771e+00 -2.0224e+00 -1.8628e+00 -4.0174e+00 +2.8964e+00 +1.0531e+00 +1.3293e+00 +2.4219e+00
26547 +3.598154082e-02 +3.598154082e-02 +2.265981541e+00 +2.265981541e+00 +3.9133e+00 -2.2792e+00 -5.8019e-02 -1.8354e+00 +3.7547e+00 -3.7919e+00 -2.2539e+00 -2.5144e+00 -1.1128e-01 +1.2199e+00 -9.2634e-01 -6.5360e-01 +1.5553e+00 -1.8644e+00 -1.8380e+00 -4.0023e+00 +2.9308e+00 +9.1421e-01 +1.2969e+00 +2.4279e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.324843857e+02 +1.324843857e+02 +1.194043857e+02 +1.194043857e+02 +1.9737e+00 -2.9485e+00 +2.3863e-02 +8.3410e-01 -1.7165e+00 -2.5678e+00 -1.5611e+00 -3.3870e-01 -2.6381e+00 -3.6533e+00 -1.2665e+00 +3.0434e+00 +1.2916e+00 +3.0283e+00 -3.3651e+00 +3.0883e+00 +1.6853e-01 -2.0372e-01 +3.3051e-01 +3.0610e+00
37 +9.714707752e+01 +9.714707752e+01 +8.406707752e+01 +8.406707752e+01 -7.5810e-02 -1.6666e+00 +2.8716e-01 +2.3456e+00 -3.3810e+00 -1.4651e+00 +9.7390e-01 +4.4798e-01 -2.6556e+00 -2.5338e+00 -1.1634e+00 +2.1127e+00 +5.1214e-01 +2.5280e+00 +7.4745e-01 +3.0576e+00 -1.4692e+00 -1.6211e-01 +4.4012e-01 +3.2876e-01
377 +6.201960947e+01 +6.201960947e+01 +4.893960947e+01 +4.893960947e+01 +9.9300e-01 +1.1401e+00 +1.5991e+00 +7.6594e-01 -2.1985e+00 -1.7056e+00 -7.1006e-01 -6.5458e-01 -1.7842e+00 -1.2132e+00 +2.1707e+00 -9.2083e-01 -1.8873e+00 +9.0682e-01 -9.4945e-01 -3.2562e+00 -9.6243e-01 +6.3107e-01 +8.1150e-01 +4.5624e-01
2752 +3.960723258e+01 +3.960723258e+01 +2.652723258e+01 +2.652723258e+01 +6.0908e-01 +1.2585e+00 +9.6795e-01 +3.2412e+00 -2.8802e+00 -2.6577e+00 +3.0927e-01 -9.7554e-01 -2.1689e+00 -8.3869e-01 +1.9672e+00 -2.1930e+00 +2.0134e+00 +1.8772e+00 +1.0436e+00 -2.6400e+00 -7.8915e-02 +5.8900e-02 +2.7115e+00 +6.7218e-01
4873 +2.487516337e+01 +2.487516337e+01 +1.179516337e+01 +1.179516337e+01 +2.9095e-01 +6.3744e-01 +1.6066e+00 +3.3436e+00 -3.1922e+00 -2.9837e+00 +4.1614e-01 -1.3906e+00 -1.6451e+00 -1.3906e+00 +2.4490e+00 -2.0691e+00 +2.1151e+00 +1.6673e+00 +1.2860e+00 -2.8019e+00 -1.4317e-01 +4.8576e-01 +2.2900e+00 +9.4088e-01
6633 +1.572407279e+01 +1.572407279e+01 +2.644072788e+00 +2.644072788e+00 +3.3196e-01 -8.5486e-02 +2.1516e+00 +3.2972e+00 -3.3575e+00 -2.9377e+00 +7.6411e-01 -1.5367e+00 -1.4010e+00 -1.7336e+00 +2.2161e+00 -1.8306e+00 +1.8925e+00 +1.4931e+00 +1.0609e+00 -2.8444e+00 -2.0992e-01 +3.6299e-01 +1.9982e+00 +1.1955e+00
8012 +9.671170337e+00 +9.671170337e+00 -3.408829663e+00 -3.408829663e+00 -4.1515e-02 -4.6428e-01 +2.6590e+00 +3.3638e+00 -3.2281e+00 -2.9687e+00 +6.3710e-01 -1.6827e+00 -9.1183e-01 -2.0558e+00 +2.1213e+00 -2.0078e+00 +2.0381e+00 +1.3949e+00 +7.2858e-01 -2.7171e+00 -1.7807e-01 +4.2588e-01 +1.4342e+00 +1.4814e+00
8796 +5.898086200e+00 +5.898086200e+00 -7.181913800e+00 -7.181913800e+00 +4.3126e-02 -8.0327e-01 +2.6860e+00 +3.4060e+00 -2.9440e+00 -3.1228e+00 +8.0790e-01 -1.7763e+00 -6.3956e-01 -2.2593e+00 +2.4372e+00 -1.8639e+00 +1.7465e+00 +1.2068e+00 +6.7415e-01 -2.3766e+00 -2.0246e-01 +3.8186e-01 +1.2680e+00 +1.7332e+00
